artist_1	artist_2	count	song_ids
Offset	Travis Scott	2	['7pMRoGLEJuFM2wl5pt0R99', '0FZ4Dmg8jJJAPJnvBIzD9z']
James Bay	Julia Michaels	2	['4JWQC6gyYoPRnxRxk0ta2M', '4RE3vueod5PL48rvHtuu9C']
Ed Sheeran	Eminem	2	['1cS0TgbR263ey9jn0MwD2s', '0AtP8EkGPn6SwxKDaUuXec']
Drake	Rick Ross	2	['5ry2OE6R2zPQFDO85XkgRb', '4aPB8rSxGFISs0o6V2LrTy']
Basenji	Mallrat	2	['4OxyYXWVqfqkLIwzffmbLS', '41quh2FVZsAoj1LqqLEpTj']
Ariana Grande	Lana Del Rey	2	['3NkJNL3WqO1Lqc3uNDxvCN', '6zegtH6XXd2PDPLvy1Y0n2']
Ariana Grande	Miley Cyrus	2	['3NkJNL3WqO1Lqc3uNDxvCN', '6zegtH6XXd2PDPLvy1Y0n2']
Lana Del Rey	Miley Cyrus	2	['3NkJNL3WqO1Lqc3uNDxvCN', '6zegtH6XXd2PDPLvy1Y0n2']
Machine Gun Kelly	Travis Barker	2	['6bWBLZLBRQEJ5KsLicouNB', '2gTdDMpNxIRFSiu7HutMCg']
Machine Gun Kelly	YUNGBLUD	2	['6bWBLZLBRQEJ5KsLicouNB', '2gTdDMpNxIRFSiu7HutMCg']
Juice WRLD	Trippie Redd	1	['7tgjDlQsMR8RvkdlNCJA58']
Juice WRLD	YNW Melly	1	['7tgjDlQsMR8RvkdlNCJA58']
Trippie Redd	YNW Melly	1	['7tgjDlQsMR8RvkdlNCJA58']
Diplo	Morgan Wallen	1	['0rFQ5cKYJ9WtHSKp9sxVYt']
James Blake	Metro Boomin	1	['64ydkbrt0xhdJXRaam06Mc']
James Blake	Travis Scott	1	['64ydkbrt0xhdJXRaam06Mc']
Metro Boomin	Travis Scott	1	['64ydkbrt0xhdJXRaam06Mc']
Erika Sirola	Robin Schulz	1	['1rCcsYnmqbMYdkG7kS9GC5']
Post Malone	Young Thug	1	['6vBdBCoOhKHiYDDOcorfNo']
Khalid	Normani	1	['45Egmo7icyopuzJN0oMEdk']
5 Seconds of Summer	Julia Michaels	1	['6GzApXoBQiiAjak3tOQfV3']
Headie One	Stormzy	1	['6Oq4fiDzKaFMU89dTvM24u']
Flume	HWLS	1	['5JivFvyCCaznVexlRLpZqK']
Flume	slowthai	1	['5JivFvyCCaznVexlRLpZqK']
HWLS	slowthai	1	['5JivFvyCCaznVexlRLpZqK']
Kirsty MacColl	The Pogues	1	['3VTNVsTTu05dmTsVFrmGpK']
G-Eazy	Rich The Kid	1	['1NHlyKgtR4roNylOhidKSv']
G-Eazy	Tyga	1	['1NHlyKgtR4roNylOhidKSv']
Rich The Kid	Tyga	1	['1NHlyKgtR4roNylOhidKSv']
Shawn Mendes	Taylor Swift	1	['3i9UVldZOE0aD0JnyfAZZ0']
Matt Corby	Tash Sultana	1	['5sDxIlinyY5NL7HIt1XJ1j']
A Touch Of Class	R3HAB	1	['02itaCXOdC54J0ISjqqFAp']
A Boogie Wit da Hoodie	Mustard	1	['2zjGJ0dChMR0KxBZS15aqo']
A Boogie Wit da Hoodie	NAV	1	['2zjGJ0dChMR0KxBZS15aqo']
A Boogie Wit da Hoodie	Playboi Carti	1	['2zjGJ0dChMR0KxBZS15aqo']
Mustard	NAV	1	['2zjGJ0dChMR0KxBZS15aqo']
Mustard	Playboi Carti	1	['2zjGJ0dChMR0KxBZS15aqo']
NAV	Playboi Carti	1	['2zjGJ0dChMR0KxBZS15aqo']
CHVRCHES	Marshmello	1	['5icOoE6VgqFKohjWWNp0Ac']
DaBaby	Dreamville	1	['6MF4tRr5lU8qok8IKaFOBE']
DaBaby	J. Cole	1	['6MF4tRr5lU8qok8IKaFOBE']
DaBaby	Lute	1	['6MF4tRr5lU8qok8IKaFOBE']
Dreamville	Lute	1	['6MF4tRr5lU8qok8IKaFOBE']
J. Cole	Lute	1	['6MF4tRr5lU8qok8IKaFOBE']
Cardi B	Lil Nas X	1	['4ak7xjvBeBOcJGWFDX9w5n']
Marshmello	YUNGBLUD	1	['7jzldCBnJjpJM3epzJ85KE']
Marshmello	blackbear	1	['7jzldCBnJjpJM3epzJ85KE']
YUNGBLUD	blackbear	1	['7jzldCBnJjpJM3epzJ85KE']
Khalid	Marshmello	1	['7vGuf3Y35N4wmASOKLUVVU']
Macklemore	Why Don't We	1	['45ZGEdLxCZvdMX9jWlsAAx']
Flume	Kai	1	['12REd1n8PeiHHWOh066tpr']
Khalid	Martin Garrix	1	['3nc420PXjTdBV5TN0gCFkS']
Brendon Urie	Juice WRLD	1	['1KVczjazCcCCgM3gXXUl47']
Brendon Urie	benny blanco	1	['1KVczjazCcCCgM3gXXUl47']
DJ Khaled	SZA	1	['0BnTBAGmr9FtYwkZrwKhwS']
Hilltop Hoods	Montaigne	1	['6oSmp7qnvAxUXeUKhl67a6']
Hilltop Hoods	Tom Thum	1	['6oSmp7qnvAxUXeUKhl67a6']
Montaigne	Tom Thum	1	['6oSmp7qnvAxUXeUKhl67a6']
Kane Brown	Marshmello	1	['4hPpVbbakQNv8YTHYaOJP4']
21 Savage	Cardi B	1	['1Hd2XLitkt1PYCWSbfF5qV']
21 Savage	DJ Khaled	1	['1Hd2XLitkt1PYCWSbfF5qV']
Cardi B	DJ Khaled	1	['1Hd2XLitkt1PYCWSbfF5qV']
Fred Hammond	Kanye West	1	['7r6aR2f57resC5r93LwMfK']
MAX	Quinn XCII	1	['2tOOcDDYkh0PSjr6GwPEAJ']
Bad Bunny	Drake	1	['116H0KvKr2Zl4RPuVBruDO']
Ecca Vandal	Hilltop Hoods	1	['4c2cdWv3GLKoP12tY0OzZl']
Ecca Vandal	Illy	1	['4c2cdWv3GLKoP12tY0OzZl']
Hilltop Hoods	Illy	1	['4c2cdWv3GLKoP12tY0OzZl']
Jamie Foxx	Kanye West	1	['3QHPHLAkYV5cQBUYs6rowx']
Kendrick Lamar	SZA	1	['3GCdLUSnKSMJhs4Tj6CV3s']
Bas	Buddy	1	['5WnfnSpuNEGXyEt78PBA6d']
Bas	Guapdad 4000	1	['5WnfnSpuNEGXyEt78PBA6d']
Bas	Jace	1	['5WnfnSpuNEGXyEt78PBA6d']
Bas	Mez	1	['5WnfnSpuNEGXyEt78PBA6d']
Bas	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
Bas	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Bas	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Dreamville	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Guapdad 4000	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	JID	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Jace	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Mez	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Buddy	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Dreamville	Guapdad 4000	1	['5WnfnSpuNEGXyEt78PBA6d']
Dreamville	Jace	1	['5WnfnSpuNEGXyEt78PBA6d']
Dreamville	Mez	1	['5WnfnSpuNEGXyEt78PBA6d']
Dreamville	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
Dreamville	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Dreamville	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Guapdad 4000	JID	1	['5WnfnSpuNEGXyEt78PBA6d']
Guapdad 4000	Jace	1	['5WnfnSpuNEGXyEt78PBA6d']
Guapdad 4000	Mez	1	['5WnfnSpuNEGXyEt78PBA6d']
Guapdad 4000	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
Guapdad 4000	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Guapdad 4000	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
JID	Jace	1	['5WnfnSpuNEGXyEt78PBA6d']
JID	Mez	1	['5WnfnSpuNEGXyEt78PBA6d']
JID	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
JID	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
JID	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Jace	Mez	1	['5WnfnSpuNEGXyEt78PBA6d']
Jace	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
Jace	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Jace	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Mez	Reese LAFLARE	1	['5WnfnSpuNEGXyEt78PBA6d']
Mez	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Mez	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Reese LAFLARE	Ski Mask The Slump God	1	['5WnfnSpuNEGXyEt78PBA6d']
Reese LAFLARE	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Ski Mask The Slump God	Smokepurpp	1	['5WnfnSpuNEGXyEt78PBA6d']
Skrillex	Travis Scott	1	['0u695M7KyzXaPIjpEbxOkB']
Kanye West	Lil Pump	1	['4S8d14HvHb70ImctNgVzQQ']
Macklemore	Skylar Grey	1	['0CokSRCu5hZgPxcZBaEzVE']
BTS	Lil Nas X	1	['6woeVu3fVMflqen1t4N6pg']
BTS	RM	1	['6woeVu3fVMflqen1t4N6pg']
Lil Nas X	RM	1	['6woeVu3fVMflqen1t4N6pg']
Gesaffelstein	The Weeknd	1	['7wFybC8jBH3zE139OpCtpG']
Camila Cabello	DaBaby	1	['3yOlyBJuViE2YSGn3nVE1K']
Halsey	Travis Barker	1	['4mGdjNMo0RonTlOEb7cYg4']
Halsey	YUNGBLUD	1	['4mGdjNMo0RonTlOEb7cYg4']
Gunna	Travis Scott	1	['56AMYGJzxBO6p8v0wEe9de']
Daddy Yankee	Justin Bieber	1	['6rPO02ozF3bM7NnOV4h6s2']
Daddy Yankee	Luis Fonsi	1	['6rPO02ozF3bM7NnOV4h6s2']
Justin Bieber	Luis Fonsi	1	['6rPO02ozF3bM7NnOV4h6s2']
A$AP Rocky	Skepta	1	['7ycWLEP1GsNjVvcjawXz3z']
Dynoro	Gigi D'Agostino	1	['0E9ZjEAyAwOXZ7wJC0PD33']
Hit-Boy	Nipsey Hussle	1	['6ya8ejoKgw906Y8LWclqrp']
Hit-Boy	Roddy Ricch	1	['6ya8ejoKgw906Y8LWclqrp']
Nipsey Hussle	Roddy Ricch	1	['6ya8ejoKgw906Y8LWclqrp']
Bing Crosby	John Scott Trotter & His Orchestra	1	['4so0Wek9Ig1p6CRCHuINwW']
Bing Crosby	Ken Darby Singers	1	['4so0Wek9Ig1p6CRCHuINwW']
John Scott Trotter & His Orchestra	Ken Darby Singers	1	['4so0Wek9Ig1p6CRCHuINwW']
Agnes	Avicii	1	['4XZxalvnG4Yo8YZLuiT1kV']
Agnes	Vargas & Lagola	1	['4XZxalvnG4Yo8YZLuiT1kV']
