artist_1	artist_2	count	song_ids
Nekfeu	S.Pri Noir	2	['7xyyjOyiYVJCT3CmJl7HwW', '5t9fmZx0pcNxLykKTv6eOe']
French Montana	Swae Lee	2	['3B54sVLJ402zGa6Xm4YGNe', '1F2HXIJrE2Xn81OzT2zZvW']
Booba	Niska	2	['2r6C2IEw533mDs3sam5Zxx', '61TEjsLb7OlStCTpQfcHnC']
Lacrim	Maître Gims	2	['29rRQITL0TE9bcoi66i2O5', '5zbPPtpSfA5GQ9C1Ya3rrl']
Lacrim	SCH	2	['4zUK2F46GuIjAA0mmlTKJh', '4hkaPHXpf0QyuEuitgvWMI']
21 Savage	Post Malone	2	['1OmcAT5Y8eg5bUPv9qJT4R', '7wGoVu4Dady5GV0Sv4UIsx']
DJ Sem	Marwa Loud	2	['2hMBPbAkEC0wu6iylhdiaJ', '6flVMwes9WcpCyNGTTVJ2j']
Emma Stone	Ryan Gosling	2	['0LtVx5vsq9nfpGsWgjUin6', '2fXH2iei02pBaSIdn5X4zJ']
Jul	Kalash Criminel	2	['5FRCTmIl1SIie075FoVsqA', '1oXiNxPogfnfVMiqGdr2Pv']
Katy Perry	Skip Marley	2	['5ndfVSDyPq90jaIUhNPeby', '6520aj0B4FSKGVuKNsOCOi']
Sofiane	YL	2	['2pA1oug5Xo7BLEkWSAsO0X', '3w49WFqZkijL4X6BdH9mD1']
Daddy Yankee	Luis Fonsi	2	['5CtI0qwDJkDQGwXD1H1cLb', '4aWmUDTfIPGksMNLV2rQP2']
Kendrick Lamar	Maroon 5	1	['5MFzQMkrl1FOOng9tq6R9r']
Mister V	Samy Ceezy	1	['5PUZLLiQzxBg6TijpzU3dH']
Ninho	Sadek	1	['37YNulvDhyzULfhHycmhEl']
Lil Uzi Vert	Migos	1	['4Km5HrUvYTaSUfiSGPJeQR']
Nekfeu	Ninho	1	['3ldfGgw7IoLHbaqmspX3ME']
Brulux	Lacrim	1	['3sY5Gz1afr3NrtIvX1rnU6']
MZ	Nekfeu	1	['79fzoZLfu1drrTyJwTWD6b']
G-Eazy	Kehlani	1	['1Eck97uRMlprKOOJN9oO1E']
Black M	Soprano	1	['1D6cda9SECd1AoFVCgehL9']
Beyoncé	J Balvin	1	['7fwXWKdDNI5IutOMc5OKYw']
Beyoncé	Willy William	1	['7fwXWKdDNI5IutOMc5OKYw']
Justin Jesso	Kygo	1	['0Zbbxnx4SGGHoIow4PpISP']
Alok	Bruno Martini	1	['1a5Yu5L18qNxVhXx38njON']
Alok	Zeeba	1	['1a5Yu5L18qNxVhXx38njON']
