source	target	weight	avg_streams
dance pop	pop	271	5425612.285714285
pop	pop rap	231	4705274.7155172415
pop	rap	223	3383558.264957265
pop	pop	215	5601261.456790123
hip hop	pop	214	3782008.6942148763
pop rap	rap	199	2965441.185185185
hip hop	rap	197	3267594.753246753
hip hop	pop rap	182	3171269.3194444445
dance pop	pop rap	154	4829743.044943822
pop	tropical house	147	6298477.590909091
electro	pop	145	5703188.653061224
pop	trap	144	4030743.621621622
pop rap	trap	136	3657128.3035714286
rap	trap	133	3914618.9074074067
dance pop	rap	130	3965385.371794872
dance pop	hip hop	128	3924725.5925925933
hip hop	trap	127	3221080.5272727273
rap	rap	108	3226250.215384616
dance pop	tropical house	107	6308137.621212121
pop rap	pop rap	97	3448959.185185185
electropop	pop	96	6391245.05882353
hip hop	hip hop	92	2458766.0535714286
dance pop	electro	90	6295878.015873016
dance pop	dance pop	90	6332625.5606060615
dance pop	trap	88	4771615.703703703
r&b	rap	68	3179356.695652174
electro house	pop	66	5375808.392156864
hip hop	r&b	63	3404963.930232558
house	pop	61	4864928.479166667
pop	r&b	57	4882580.12195122
pop rap	r&b	55	4064219.0285714287
electro	tropical house	55	5598681.205882353
dance	pop	54	5231223.076923077
dance pop	electropop	50	7167477.475
trap	trap	48	3683310.5714285714
pop rap	tropical house	47	5145264.878787879
rap	urban contemporary	46	3300627.4827586208
electro	pop rap	45	5630002.03125
dance pop	electro house	45	6051206.416666668
hip hop	urban contemporary	45	3744367.6129032257
pop rap	urban contemporary	43	4219060.88
electro	electropop	43	6602273.59375
r&b	trap	41	3265418.227272727
electropop	tropical house	41	6512112.419354837
dance	dance pop	40	5033592.6
dance pop	house	39	4503784.419354838
dance pop	r&b	39	5115005.333333333
pop	urban contemporary	39	4657460.851851852
electro	hip hop	39	3957587.875
tropical house	tropical house	35	5443908.931034483
hip hop	tropical house	33	4548565.615384615
electro	rap	33	5046606.916666667
rap	tropical house	32	5048197.318181818
house	pop rap	31	3490847.478260869
electro house	pop rap	30	4045624.2380952383
other	pop	28	3618312.1
electropop	pop rap	28	4154941.5
indie pop	pop	28	4631707.25
trap	tropical house	28	5356567.3809523815
dance pop	urban contemporary	27	5118768.611111111
hip hop	soul	26	3326094.523809524
dance	pop rap	26	4544542.444444444
electropop	rap	26	3305844.666666666
trap	urban contemporary	26	5500027.2
electro	electro	25	5010199.882352942
electro house	rap	25	4478556.944444444
electro	trap	25	5489827.8
rap	soul	24	2906999.05
hip hop	house	24	3058105.0
electro house	hip hop	24	4065046.9
house	rap	22	3564493.25
dance	hip hop	21	3281600.7058823532
dance	rap	21	3572142.8666666667
house	tropical house	20	3464986.5625
electropop	hip hop	20	2679076.166666666
electro house	trap	20	4997391.125
electropop	electropop	19	5149712.176470588
soul	trap	18	3567448.9285714286
electro	r&b	18	6823312.705882353
electro	house	18	3230106.8
pop rap	soul	17	4869477.285714285
electro house	tropical house	17	5457554.153846154
indie pop	tropical house	17	5436903.6
house	trap	17	4225626.461538462
electro	electro house	17	6891002.181818183
dance	tropical house	16	5261508.6
pop	soul	16	3844725.642857143
hip hop	indie	15	3853772.642857143
dance	trap	15	4652043.090909091
r&b	tropical house	14	5669915.5
house	r&b	14	5917354.785714285
electro	other	14	3707225.75
indie	pop	14	3853147.5
other	rap	13	2127495.3
dance pop	indie pop	13	4124563.8181818174
electropop	indie pop	13	5852375.75
electro house	electropop	12	6376861.181818183
hip hop	other	12	2524539.1
pop rap	rock	12	5633804.4
