source	target	weight	avg_streams
dancehall	hip hop	3	969433.3333333335
electropop	techno	3	5026674.333333333
dancehall	r&b	3	1252648.333333333
house	rock	3	2093762.666666667
dance pop	funk	3	1521839.0
funk	pop rap	3	1344270.333333333
r&b	urban contemporary	3	2777459.333333333
dance pop	indie	3	1557331.666666667
indie rock	pop rap	3	1295471.0
country	electro	3	6588285.333333332
moombahton	other	3	7845818.666666668
ninja	other	3	7845818.666666668
hip hop	indietronica	3	1791199.333333333
indie	other	3	3426649.666666666
indie pop rap	pop rap	3	786969.0
electro	europop	3	3912705.0
europop	tropical house	3	3912705.0
europop	pop	3	531822.5
country	electro house	3	13649030.0
soul	soul	3	199120.0
dance pop	indie rock	3	6403259.5
latin	latin	3	2732416.0
latin	tropical	3	1932150.0
grime	pop rap	3	3833264.0
dance pop	k-pop	3	2644051.0
house	soul	3	6918304.5
indie	indie	3	6361444.666666668
pop rap	tropical	3	3391213.0
other	other	3	569508.3333333335
rap	tropical	3	3130989.0
electro	urban contemporary	3	6137608.333333332
tropical house	urban contemporary	3	6137608.333333332
moombahton	tropical house	3	10190470.0
house	trap	3	10065174.5
electro	indie pop	3	1507008.333333333
electro	pop rock	3	2429884.333333333
electro house	pop rock	3	10536822.666666666
pop rock	tropical house	3	2429884.333333333
electro	moombahton	3	3422123.0
pop	video game music	3	3468578.0
hip hop	tropical house	3	2457856.333333333
electro house	hip hop	3	2833895.0
dance pop	techno	3	1903271.666666667
afropop	hip hop	3	907341.5
indie pop	r&b	3	13430462.666666664
adult standards	pop	3	1019451.3333333335
dubstep	electro	3	2129329.0
electro	trance	3	2129329.0
azonto	pop	3	520322.0
country pop	pop	3	9602771.0
county rock	pop	3	9602771.0
country pop	dance pop	3	9602771.0
county rock	dance pop	3	9602771.0
disco house	house	2	650454.0
indie	soul	2	497658.5
dancehall	grime	2	1138092.0
dance pop	emo	2	5819956.0
pop punk	pop rap	2	2784488.0
emo	pop rap	2	2784488.0
pop punk	tropical house	2	2784488.0
electro	pop punk	2	2784488.0
pop	pop punk	2	2784488.0
house	pop punk	2	2784488.0
emo	tropical house	2	2784488.0
electro	emo	2	2784488.0
emo	house	2	2784488.0
funk	r&b	2	1700347.5
funk	soul	2	1700347.5
funk	tropical house	2	1700347.5
soul	urban contemporary	2	3767300.0
rap	rap rock	2	1694832.5
pop rap	rap rock	2	1694832.5
indie rock	rap	2	1694832.5
country	house	2	3965144.5
indietronica	pop rap	2	953527.5
indietronica	trap	2	953527.5
indie r&b	rap	2	201276.0
indietronica	rap	2	201276.0
dance	other	2	2298157.5
new wave	rock	2	3968547.5
indie pop rap	rap	2	1361512.0
indie pop rap	trap	2	1361512.0
europop	house	2	531822.5
dance pop	europop	2	531822.5
electro house	indie pop	2	11047295.5
dubstep	other	2	24796077.5
country rap	rap	2	1247670.0
country rap	pop rap	2	1247670.0
electro house	indie rock	2	3496828.0
dubstep	rock	2	15004638.0
dubstep	r&b	2	2917860.0
k-pop	pop rap	2	353431.0
country rap	k-pop	2	353431.0
hip hop	k-pop	2	353431.0
r&b	techno	2	3447556.0
electropop	rock	2	3847619.5
reggaeton	tropical	2	1932150.0
hip hop	tropical	2	1671926.0
dubstep	trap	2	2406610.5
indie	indietronica	2	7343733.0
electro	indietronica	2	6324444.0
dance	indie	2	7808895.5
electropop	indietronica	2	6463351.0
reggaeton	reggaeton	2	3992192.5
dance pop	tropical	2	2328563.5
electropop	latin	2	3651437.0
electropop	reggaeton	2	3651437.0
pop rock	rap	2	7477081.5
pop rap	pop rock	2	7477081.5
electropop	moombahton	2	10190470.0
ninja	tropical house	2	10190470.0
other	trap	2	8899674.0
dance pop	indie pop	2	1546530.0
pagode baiano	pop	2	1065160.0
dance pop	pagode baiano	2	1065160.0
brazilian funk	pop	2	1065160.0
brazilian funk	dance pop	2	1065160.0
adult standards	other	2	916364.5
lounge	other	2	916364.5
house	indie	2	1901569.0
house	pop rock	2	2952012.5
escape room	pop	2	4269930.0
electropop	k-pop	2	3050053.5
house	moombahton	2	3422123.0
electro	ninja	2	3422123.0
indietronica	tropical house	2	1566872.0
electro	video game music	2	3468578.0
tropical house	video game music	2	3468578.0
moombahton	video game music	2	3468578.0
moombahton	r&b	2	3468578.0
deep pop r&b	pop	2	2636070.5
dance pop	deep pop r&b	2	2636070.5
rock	rock	2	4587240.5
classic rock	rock	2	4587240.5
afropop	r&b	2	795547.5
afropop	dance pop	2	795547.5
