source	target	weight	avg_streams
electro	reggaeton	4	2808018.75
country	country rap	4	20586123.33333333
drill	pop rap	4	1270205.5
indie pop	trap	4	1633259.25
indietronica	rap	4	730589.5
indie soul	pop	4	1672072.25
hip hop	indie soul	4	1503949.5
other	r&b	4	3616231.5
metal	rap	4	6007196.0
dance pop	indie pop	4	5056056.25
indie r&b	r&b	4	562144.5
house	rock	4	6865637.25
dance pop	funk	4	6898774.5
electro house	other	4	18963518.25
dubstep	electropop	4	12873634.0
dance	other	4	5710328.25
electro house	rock	4	10941868.0
other	trap	4	5683319.25
electro house	trap	4	1629820.666666667
k-pop	pop	4	3210390.0
latin	reggaeton	4	7872931.0
dance pop	tropical	4	3535591.666666666
pop	pop house	4	19868199.0
electro	pop house	4	16834959.333333332
dance pop	pop house	4	19868199.0
hip hop	reggae	4	3301238.0
country	dance pop	4	1457448.25
electro	indie pop	4	3165620.666666666
afropop	pop rap	4	2625821.666666666
adult standards	pop	4	2341979.25
dancehall	dancehall	4	15883946.0
indie rock	rap rock	3	2182824.333333333
rap rock	rock	3	2182824.333333333
drill	trap	3	839664.3333333335
afropop	grime	3	1355823.333333333
azonto	grime	3	1355823.333333333
azonto	hip hop	3	2613877.666666666
afropop	drill	3	1300262.333333333
r&b	techno	3	3490403.333333333
folk	pop	3	2823684.666666666
dance pop	indietronica	3	5099670.0
indie soul	r&b	3	640265.3333333335
dance	soul	3	23333021.33333333
funk	pop rap	3	6656581.333333332
soul	urban contemporary	3	4181083.666666666
indie rock	pop rap	3	1515440.0
pop	trance	3	13945749.0
dance pop	trance	3	13945749.0
trance	tropical house	3	13945749.0
indie rock	pop	3	2439948.5
indie r&b	indie soul	3	416251.5
indie	rap	3	1529361.5
indie	pop rap	3	1529361.5
electro	europop	3	5349241.333333333
europop	tropical house	3	5349241.333333333
europop	pop	3	1152017.5
dance pop	k-pop	3	3718012.0
electro house	soul	3	28759558.0
house	soul	3	28759558.0
electropop	latin	3	5112052.0
pop rap	tropical	3	4532832.0
rap	tropical	3	3766775.0
indie pop	tropical house	3	3165620.666666666
electro	indietronica	3	2285823.5
moombahton	tropical house	3	7950293.5
electro	grime	3	3688540.0
electro	pop rock	3	1894095.666666667
electro house	pop rock	3	14109533.333333336
pop rock	tropical house	3	1894095.666666667
escape room	pop	3	3347112.0
electro	moombahton	3	6295537.0
pop	video game music	3	2251445.0
house	pop house	3	12401901.0
dubstep	electro	3	9698805.5
electro	trance	3	9698805.5
azonto	rap	3	2468533.666666666
dance pop	dancehall	3	13734972.5
azonto	pop	3	3453120.5
funk	hip hop	3	2333178.0
electro house	hip hop	3	1984211.0
indie r&b	pop rap	2	730589.5
indie r&b	trap	2	730589.5
indietronica	pop rap	2	730589.5
