source	target	weight	avg_streams
hip hop	rap	452	63439963.05494505
rap	trap	359	73404999.62721893
pop rap	rap	339	58702247.39393939
hip hop	trap	335	63511648.06711409
hip hop	pop rap	286	56305788.91851852
pop	pop	276	98629265.79187818
latin	reggaeton	266	115827087.01515152
dance pop	pop	266	96236921.10526316
hip hop	hip hop	263	51686392.55319149
pop rap	trap	246	66427469.94214876
rap	rap	246	63103288.01197605
hip hop	pop	224	74206301.51798561
pop	pop rap	201	77487008.41880342
pop	rap	196	85016140.22137405
trap	trap	159	55434689.66666666
pop	trap	158	96066061.94
latin	pop	147	116013584.08333331
pop	tropical house	144	95525273.02272728
electro	pop	142	91057535.63218392
latin	latin	141	114933142.3181818
pop	reggaeton	132	119655420.46153846
latin	tropical	131	108664448.73214284
reggaeton	reggaeton	130	127469182.74468084
reggaeton	tropical	126	111300913.78
latin	trap	123	119730045.06382978
hip hop	latin	123	101980705.56
pop rap	pop rap	123	58884228.96341463
hip hop	reggaeton	121	104513656.18604653
reggaeton	trap	111	124234962.17948718
dance pop	pop rap	108	77711040.18571429
electropop	pop	103	71072290.52238806
dance pop	tropical house	88	96899760.56140351
dance pop	rap	86	77768426.46551724
dance pop	electro	84	102504913.3559322
dance pop	hip hop	83	68646164.14285715
dance pop	dance pop	80	88178350.203125
pop	tropical	71	105128655.70833331
dance pop	trap	59	86596262.73170732
trap	tropical	57	113544504.43333334
dance pop	electropop	56	85577913.44444445
house	pop	54	91331884.05882353
dance	pop	52	110968548.82352939
pop	r&b	49	123285142.61764704
r&b	rap	44	70581682.3030303
hip hop	tropical	43	87855822.57142857
electro house	pop	43	127057365.85714284
electro	tropical house	43	86981843.18518518
hip hop	r&b	41	38267272.1724138
other	pop	39	64164705.6
electro	pop rap	38	82643519.85185185
electropop	tropical house	37	85380638.75
pop rap	r&b	35	86957416.0
latin	rap	34	152785142.95
electro	electropop	34	81705791.93103448
rap	reggaeton	33	155639499.84210527
electro	hip hop	32	51555224.40909091
dance pop	latin	31	104235078.80952379
electro	rap	31	71592482.54545455
pop rap	tropical house	30	77507263.52380952
dance	dance pop	29	128587997.78260869
dance pop	house	26	119290519.35
dance pop	other	25	55055190.82352942
dance pop	reggaeton	25	101847632.66666669
electro	trap	24	75276723.23529412
tropical house	tropical house	23	84594023.36842105
tropical	tropical	22	96980796.9375
pop	urban contemporary	22	80249339.58823529
rap	urban contemporary	22	56700004.1875
dance pop	r&b	21	115968243.63157897
dance pop	electro house	21	152640549.88888893
pop rap	urban contemporary	21	63821590.21428572
hip hop	tropical house	21	53929271.8
moombahton	pop	20	58399449.3
other	other	20	54023289.625
rap	tropical house	20	58807488.2
r&b	trap	20	29903655.0
electro	electro	19	79506637.58823529
hip hop	urban contemporary	19	75497650.53846154
rap	soul	18	104834105.0
pop	soul	18	81359444.46666667
electropop	pop rap	18	79557950.23076923
indie pop	pop	17	84432930.57142857
electro	house	17	109512501.5
latin	pop rap	17	184575216.8181818
electro house	rap	17	51404516.64285714
ninja	pop	16	75250465.57142857
hip hop	soul	16	39324123.35714286
dancehall	pop	16	58988893.1
electropop	rap	16	77468678.84615384
electro house	hip hop	16	49142217.14285714
country	pop	15	113438644.28571428
dance	tropical house	15	119020609.21428572
pop rap	reggaeton	15	198682900.0
trap	tropical house	15	63384767.36363637
funk	pop	15	142063749.1
bachata	reggaeton	14	83949468.85714285
dance pop	tropical	14	93206238.7
house	tropical house	14	119008681.6
trap	urban contemporary	14	84698264.4
pop rap	soul	13	97859573.4
electro house	pop rap	13	29903804.08333333
house	rap	13	60432891.44444445
dance	electropop	12	67480527.08333333
bachata	latin	12	83949468.85714285
dance pop	urban contemporary	12	60527350.7
electro house	electropop	12	115175728.16666669
electropop	trap	12	63815207.77777778
brazilian funk	pop	12	71982895.33333333
dance	electro	11	96729047.63636364
electropop	electropop	11	87535640.45454545
dance pop	dancehall	11	51789961.42857143
electro	electro house	11	74766038.88888891
electro house	tropical house	11	153477735.625
house	trap	11	64759282.33333334
hip hop	house	11	62474357.125
dance pop	soul	11	119559646.55555557
electro	r&b	10	137114737.7
country	dance pop	10	162386891.44444445
electropop	hip hop	10	98554859.88888891
electro house	trap	10	57796686.0
dance pop	funk	10	154597084.375
house	pop rap	10	36194364.777777776
dance	pop rap	10	71213972.0
dance pop	moombahton	9	72895778.28571428
indie pop	tropical house	9	70640985.22222222
other	tropical house	9	40602133.875
electro	latin	9	123770018.0
dancehall	tropical house	9	39707650.333333336
pop	rock	9	95891786.625
hip hop	indie r&b	9	45100035.8
electropop	house	9	97556793.33333331
electro	soul	9	129106109.0
country	electropop	8	143404991.25
dance pop	k-pop	8	33910827.428571425
pop rock	rap	8	124759643.875
pop rap	pop rock	8	124759643.875
electro	other	8	41816047.85714286
electropop	r&b	8	159398026.66666666
dancehall	electro	8	51789961.42857143
r&b	tropical house	8	182916375.14285716
indie r&b	rap	8	45100035.8
soul	trap	8	38718542.833333336
soul	tropical house	8	146956290.57142857
country	tropical house	7	128326083.0
dance pop	ninja	7	82973579.16666667
house	r&b	7	91984986.14285716
pop	pop rock	7	193698789.14285716
rap	tropical	7	164543018.75
electro	indie pop	7	54733877.42857143
dance pop	indie pop	7	44574877.14285714
electropop	indie pop	7	112103013.14285716
electro	reggaeton	7	140701116.42857143
pop	techno	7	122606267.71428572
electro house	r&b	7	104461911.14285716
hip hop	other	7	23121808.42857143
other	pop rap	7	41893345.0
afropop	pop	7	50397529.25
r&b	r&b	7	174433961.0
brazilian funk	brazilian funk	7	31425420.0
dubstep	pop	6	280882706.5
bachata	trap	6	88975782.83333333
electropop	other	6	49943774.66666666
dancehall	rap	6	79180351.0
brazilian funk	latin	6	132930102.0
brazilian funk	reggaeton	6	132930102.0
drill	rap	6	39977902.25
adult standards	pop	6	12118009.0
dubstep	rap	6	104053789.8
indie r&b	pop rap	6	54109005.5
indie pop	rap	6	109857421.5
hip hop	indie pop	6	112614613.25
brazilian funk	hip hop	6	91200943.5
indie pop rap	rap	6	75324632.33333333
k-pop	pop	6	54326121.0
dance	hip hop	6	16022843.6
dance	moombahton	5	52414338.0
bachata	tropical	5	89585444.25
bachata	hip hop	5	89585444.25
latin	tropical house	5	73106093.8
dancehall	latin	5	82608665.25
drill	trap	5	39977902.25
drill	hip hop	5	39977902.25
moombahton	trap	5	39272523.0
hip hop	moombahton	5	21538254.5
indie pop	pop rap	5	209856654.25
county rock	pop	5	175840422.25
county rock	dance pop	5	175840422.25
dubstep	hip hop	5	104053789.8
funk	pop rap	5	136131937.8
dancehall	pop rap	5	64971726.2
funk	hip hop	5	65429929.66666666
indietronica	rap	5	71114113.0
house	house	5	145940243.4
electro house	house	5	141217126.5
electropop	latin	5	53957619.33333334
electro house	soul	5	133815676.25
hip hop	indie	5	24794523.25
funk	tropical house	5	147141419.0
afropop	dance pop	5	8864650.5
dance	house	4	62410679.25
dance	ninja	4	62410679.25
electro	k-pop	4	18599357.25
electro house	k-pop	4	18599357.25
k-pop	tropical house	4	18599357.25
house	k-pop	4	18599357.25
reggaeton	tropical house	4	90069535.0
dancehall	reggaeton	4	95645425.33333331
electropop	techno	4	192261200.25
drill	pop rap	4	39977902.25
electro	moombahton	4	55518486.25
moombahton	rap	4	24574681.66666667
adult standards	hip hop	4	12891028.5
hip hop	rock	4	23828908.0
country pop	pop	4	225175320.3333333
country pop	dance pop	4	225175320.3333333
afropop	pop rap	4	50143700.75
azonto	pop	4	63053714.66666666
dancehall	hip hop	4	78107414.5
dancehall	funk	4	53976707.75
francoton	pop	4	54493151.0
dance pop	francoton	4	54493151.0
indie r&b	trap	4	70841294.66666667
hip hop	indietronica	4	94704492.0
brazilian funk	electro	4	91200943.5
brazilian funk	trap	4	91200943.5
indie pop rap	pop rap	4	75324632.33333333
indie pop rap	trap	4	75324632.33333333
electro house	other	4	124431134.5
escape room	hip hop	4	9045346.5
latin	other	4	27889298.5
electro	urban contemporary	4	93135615.0
tropical house	urban contemporary	4	93135615.0
dance	r&b	4	196427518.75
afropop	tropical house	4	8864650.5
dance	rap	4	25049962.75
dance	trap	4	16839470.5
pop rap	tropical	4	146050820.66666666
francoton	latin	3	60136702.0
francoton	reggaeton	3	60136702.0
dance pop	dubstep	3	319149372.3333333
rap	rap rock	3	7049625.0
bachata	pop	3	70127227.33333333
country	electro	3	259633745.3333333
country	electro house	3	259633745.3333333
r&b	techno	3	35264956.333333336
electropop	moombahton	3	42726102.66666666
moombahton	pop rap	3	24574681.66666667
hip hop	jazz	3	7909462.0
indie pop	r&b	3	162011546.66666666
dubstep	pop rap	3	45244223.33333334
afropop	rap	3	62715276.66666666
azonto	rap	3	62715276.66666666
azonto	pop rap	3	62715276.66666666
afropop	hip hop	3	62715276.66666666
azonto	hip hop	3	62715276.66666666
afropop	funk	3	65429929.66666666
pagode baiano	pop	3	45832429.0
brazilian funk	pagode baiano	3	58118059.0
afrofuturism	brazilian funk	3	58118059.0
hip hop	indie pop rap	3	75324632.33333333
indie pop rap	pop	3	125798744.0
deep pop r&b	pop	3	22407649.0
other	rap	3	28911737.33333333
other	trap	3	39186025.333333336
indie rock	pop	3	129547439.5
dance pop	indie rock	3	129547439.5
rap	rock	3	40895221.333333336
pop rap	rock	3	49388637.66666666
escape room	rap	3	6717015.666666668
electropop	funk	3	96418595.0
other	tropical	3	6890522.666666668
electropop	tropical	3	39916842.0
electropop	reggaeton	3	78310264.5
latin	urban contemporary	3	138393143.0
indie	pop	3	30275574.66666667
moombahton	tropical house	3	47897510.0
ninja	trap	3	56138915.5
other	reggaeton	3	35434955.0
r&b	urban contemporary	3	38122128.0
indie r&b	r&b	3	27881541.0
dance	dancehall	3	12448781.0
afropop	electro	3	8864650.5
dancehall	trap	3	64284421.0
house	soul	3	184547286.5
r&b	soul	3	129204742.0
indie r&b	pop	3	39866242.5
hip hop	rap rock	2	7049625.0
country	techno	2	282808465.0
latin	pagode baiano	2	154793361.0
pagode baiano	reggaeton	2	154793361.0
electro	rock	2	105211757.0
rock	tropical house	2	105211757.0
jazz funk	pop	2	4205575.0
hip hop	jazz funk	2	4205575.0
jazz	pop	2	4205575.0
disco	pop	2	4205575.0
disco	hip hop	2	4205575.0
country pop	electropop	2	231120827.5
county rock	electropop	2	231120827.5
funk	rap	2	91930408.0
azonto	funk	2	91930408.0
dance pop	techno	2	37583610.0
new wave	rock	2	44562524.0
latin	r&b	2	7458497.0
r&b	reggaeton	2	7458497.0
indietronica	pop rap	2	180344827.0
indie pop	trap	2	180344827.0
indietronica	trap	2	180344827.0
afrofuturism	hip hop	2	31802414.0
afrofuturism	pop	2	58118059.0
dance pop	indie pop rap	2	119593463.0
deep pop r&b	rap	2	6340057.0
deep pop r&b	hip hop	2	6340057.0
house	other	2	54372536.5
electro	europop	2	201784837.5
europop	tropical house	2	201784837.5
electro	tropical	2	39916842.0
dance	latin	2	8419444.5
reggaeton	urban contemporary	2	138393143.0
electro	indie	2	28431989.0
indie	tropical house	2	28431989.0
electropop	indie	2	28431989.0
electro house	indie pop	2	89724109.5
indie pop	k-pop	2	25295399.0
electropop	k-pop	2	25295399.0
k-pop	video game music	2	25295399.0
pop	video game music	2	25295399.0
deep pop r&b	electro	2	29543905.5
deep pop r&b	tropical house	2	29543905.5
dance pop	deep pop r&b	2	29543905.5
dance	urban contemporary	2	27719503.5
indie	rap	2	29134110.5
rock	rock	2	55796485.0
classic rock	rock	2	55796485.0
adult standards	adult standards	2	14591762.0
adult standards	easy listening	2	14591762.0
adult standards	lounge	2	14591762.0
hip hop	k-pop	2	21286725.0
k-pop	pop rap	2	21286725.0
dance	soul	2	234417123.0
afropop	electro house	2	8864650.5
dancehall	electro house	2	8864650.5
electro	funk	2	52097888.0
dance	electro house	2	59580179.0
afropop	dance	2	8864650.5
adult standards	dance pop	2	17556690.0
country	hip hop	2	17602088.5
afropop	trap	2	4285014.0
azonto	trap	2	4285014.0
experimental	rock	2	53972483.0
dubstep	other	2	211683415.0
dubstep	trap	2	186913094.0
ninja	rap	2	28911784.0
hip hop	ninja	2	28911784.0
azonto	dance pop	2	5300328.0
dancehall	tropical	2	83891106.5
brazilian funk	pop rap	2	124283828.0
escape room	pop	2	31052177.0
francoton	pop rap	2	100485345.0
rap	trance	2	365013185.0
bachata	rap	1	51495288.0
folk	new wave	1	31504561.0
celtic	new wave	1	31504561.0
new wave	punk	1	31504561.0
francoton	r&b	1	8500957.0
hip hop	pagode baiano	1	58118059.0
electro	pagode baiano	1	58118059.0
afrofuturism	pagode baiano	1	58118059.0
pagode baiano	trap	1	58118059.0
indie pop	indie pop rap	1	226087347.0
electropop	indie pop rap	1	226087347.0
dubstep	r&b	1	304481292.0
latin	salsa	1	31656630.0
reggaeton	salsa	1	31656630.0
salsa	trap	1	31656630.0
hip hop	salsa	1	31656630.0
pop rock	trap	1	3797718.0
dance pop	rock	1	45810573.0
dance pop	pop rock	1	45810573.0
electropop	indie rock	1	45810573.0
electropop	rock	1	45810573.0
electropop	pop rock	1	45810573.0
indie rock	rap	1	45810573.0
indie rock	pop rap	1	45810573.0
grime	pop rap	1	253977487.0
grime	rap	1	253977487.0
grime	trap	1	253977487.0
grime	hip hop	1	253977487.0
pop rap	trip hop	1	5486769.0
afrofuturism	pop rap	1	5486769.0
escape room	pop rap	1	5486769.0
rap	trip hop	1	5486769.0
afrofuturism	rap	1	5486769.0
trap	trip hop	1	5486769.0
afrofuturism	trap	1	5486769.0
escape room	trap	1	5486769.0
hip hop	trip hop	1	5486769.0
new wave	tropical house	1	239413558.0
new wave	pop	1	239413558.0
electropop	new wave	1	239413558.0
funk	latin	1	5252329.0
funk	tropical	1	5252329.0
tropical	tropical house	1	5252329.0
dance	tropical	1	5252329.0
funk	indie pop	1	5252329.0
funk	other	1	5252329.0
dance	indie pop	1	5252329.0
dance	other	1	5252329.0
indie pop	latin	1	5252329.0
indie pop	tropical	1	5252329.0
indie	indie pop	1	34962122.0
deep pop r&b	pop rap	1	4544978.0
deep pop r&b	trap	1	4544978.0
moombahton	other	1	83366047.0
ninja	other	1	83366047.0
ninja	tropical house	1	83366047.0
electropop	ninja	1	83366047.0
indie pop	techno	1	157546363.0
soul	techno	1	157546363.0
other	pagode baiano	1	90885626.0
brazilian funk	other	1	90885626.0
house	moombahton	1	164832711.0
electro	ninja	1	164832711.0
house	ninja	1	164832711.0
k-pop	k-pop	1	25295399.0
indie pop	video game music	1	25295399.0
electropop	video game music	1	25295399.0
dance pop	video game music	1	25295399.0
dance	deep pop r&b	1	50466042.0
deep pop r&b	electro house	1	8621769.0
punk	rock	1	57620487.0
urban contemporary	urban contemporary	1	53843941.0
electro	folk	1	5109837.0
folk	tropical house	1	5109837.0
folk	house	1	5109837.0
folk	pop	1	5109837.0
dance pop	folk	1	5109837.0
dance pop	indie r&b	1	3912138.0
adult standards	swing	1	6007026.0
lounge	swing	1	6007026.0
easy listening	lounge	1	6007026.0
pop	swing	1	6007026.0
easy listening	pop	1	6007026.0
k-pop	rap	1	20381377.0
k-pop	trap	1	20381377.0
funk	r&b	1	464752858.0
funk	soul	1	464752858.0
dubstep	tropical house	1	603243524.0
afropop	moombahton	1	12428973.0
dancehall	moombahton	1	12428973.0
electro house	funk	1	12428973.0
funk	moombahton	1	12428973.0
county rock	hip hop	1	27835728.0
cubaton	latin	1	17311678.0
cubaton	pop	1	17311678.0
soul	urban contemporary	1	43187947.0
electro house	indie	1	21901856.0
dance pop	indie	1	21901856.0
folk rock	rock	1	53972483.0
psychedelic rock	rock	1	53972483.0
mellow gold	rock	1	53972483.0
folk rock	pop	1	53972483.0
experimental	folk rock	1	53972483.0
pop	psychedelic rock	1	53972483.0
experimental	psychedelic rock	1	53972483.0
mellow gold	pop	1	53972483.0
experimental	mellow gold	1	53972483.0
classic rock	pop	1	53972483.0
classic rock	experimental	1	53972483.0
electro house	urban contemporary	1	4972965.0
house	urban contemporary	1	4972965.0
drill	electro	1	38247111.0
drill	pop	1	38247111.0
dance pop	drill	1	38247111.0
drill	tropical house	1	38247111.0
ninja	pop rap	1	28911784.0
country pop	electro	1	213284306.0
county rock	electro	1	213284306.0
country pop	electro house	1	213284306.0
county rock	electro house	1	213284306.0
country pop	tropical house	1	213284306.0
county rock	tropical house	1	213284306.0
country	house	1	213284306.0
country pop	house	1	213284306.0
county rock	house	1	213284306.0
electro	indie rock	1	213284306.0
electro house	indie rock	1	213284306.0
indie rock	tropical house	1	213284306.0
house	indie rock	1	213284306.0
country	indie rock	1	213284306.0
country pop	indie rock	1	213284306.0
county rock	indie rock	1	213284306.0
azonto	electro	1	5300328.0
azonto	electro house	1	5300328.0
azonto	tropical house	1	5300328.0
afropop	house	1	5300328.0
dancehall	house	1	5300328.0
azonto	house	1	5300328.0
azonto	dance	1	5300328.0
afropop	r&b	1	5300328.0
dancehall	r&b	1	5300328.0
azonto	r&b	1	5300328.0
classical	other	1	6584520.0
pagode	sertanejo	1	23019654.0
country	urban contemporary	1	7368449.0
country	pop rock	1	7368449.0
country	europop	1	7368449.0
adult standards	other	1	23176498.0
lounge	other	1	23176498.0
easy listening	other	1	23176498.0
brazilian funk	rap	1	124283828.0
brazilian funk	tropical	1	124283828.0
brazilian funk	dance pop	1	124283828.0
brazilian funk	dancehall	1	124283828.0
chillwave	r&b	1	53040197.0
chillwave	pop	1	53040197.0
