source	target	weight	avg_streams
rap	trap latino	10	3276295.833333333
post-teen pop	southern hip hop	10	2522479.222222222
dance pop	melodic rap	10	1895837.3
pop	urban contemporary	10	3278292.2
alternative r&b	rap	10	2282501.0
canadian pop	trap	10	5053926.222222222
dirty south rap	pop rap	10	4044631.0
hip hop	trap soul	10	754018.5
trap soul	vapor trap	10	199120.0
latin	post-teen pop	10	1608195.333333333
canadian pop	tropical house	9	3619821.666666666
detroit hip hop	pop rap	9	2267201.0
detroit hip hop	rap	9	2267201.0
gangster rap	pop rap	9	4850307.444444444
atl trap	pop rap	9	2157972.333333333
house	post-teen pop	9	2767307.0
edm	house	9	1322486.166666667
pop	viral pop	9	8237998.777777777
conscious hip hop	pop rap	9	4855175.5
conscious hip hop	trap	9	4215736.375
pop rap	vapor trap	9	3198489.571428572
atl hip hop	post-teen pop	9	1800341.888888889
electropop	pop rap	9	6503134.25
post-teen pop	r&b	9	6393463.625
pop	pop rock	9	7022191.666666668
indie poptimism	pop	9	10612313.285714284
alternative r&b	pop rap	9	7630492.0
dance pop	r&b	8	3761413.2857142864
detroit hip hop	hip hop	8	2267201.0
electro house	uk pop	8	3975572.125
edm	electro house	8	2112648.8571428573
electro house	tropical house	8	2112648.8571428573
post-teen pop	viral pop	8	9241195.375
pop	toronto rap	8	3194401.125
contemporary country	post-teen pop	8	5730525.25
dance pop	pop edm	8	4572035.6
rap	rock	8	2089881.6
atl hip hop	dance pop	8	1330538.375
pop rap	reggaeton flow	8	3048736.4
pop rap	trap soul	8	2612244.2
canadian pop	hip hop	8	7837506.333333332
hip hop	toronto rap	8	5309711.875
melodic rap	underground hip hop	8	746516.0
brostep	pop	8	5421753.0
alternative r&b	hip hop	8	2058303.5
pop	trap latino	8	2122806.5
moombahton	pop	8	7237080.25
boy band	electropop	7	3670409.2857142864
boy band	pop	7	3670409.2857142864
latin	trap	7	1990238.5
reggaeton	trap	7	1990238.5
canadian pop	electropop	7	3799394.25
g funk	hip hop	7	2512104.833333333
g funk	rap	7	2512104.833333333
gangster rap	trap	7	1798243.2857142857
atl hip hop	dfw rap	7	7723889.571428573
dfw rap	southern hip hop	7	3238596.2857142864
dfw rap	pop	7	3023474.1428571427
australian pop	australian pop	7	5587691.714285715
conscious hip hop	melodic rap	7	4825387.142857143
nc hip hop	pop rap	7	2973501.0
nc hip hop	trap	7	2515312.833333333
alternative r&b	electropop	7	11831897.833333336
atl hip hop	underground hip hop	7	322098.0
queens hip hop	trap	7	1075219.5
southern hip hop	underground hip hop	7	586497.3333333335
nc hip hop	vapor trap	7	214796.75
emo rap	melodic rap	7	3946491.2
melodic rap	miami hip hop	7	554143.8
conscious hip hop	pop	7	5506759.0
rap	reggaeton flow	7	3724552.666666666
uk dance	uk pop	7	3738205.857142857
dance pop	southern hip hop	7	1821123.0
hip hop	urban contemporary	7	2044674.6
trap	urban contemporary	7	1773037.333333333
canadian hip hop	hip hop	7	5989220.285714285
canadian hip hop	southern hip hop	7	6313736.571428573
dirty south rap	hip hop	7	4851550.0
southern hip hop	toronto rap	7	6313736.571428573
alternative r&b	dance pop	7	8031600.285714285
cali rap	melodic rap	7	537140.8
pop	progressive house	7	3976659.333333334
australian hip hop	australian pop	7	5610939.2
australian indie	australian pop	7	7012772.666666668
alternative r&b	trap	7	1846024.0
trap	trap soul	7	754018.5
trap	vapor trap	7	390664.5
cali rap	vapor trap	7	199120.0
electro house	rap	7	2048361.0
post-teen pop	reggaeton	7	2041356.25
complextro	pop	7	3418776.8571428573
boy band	tropical house	6	3424904.0
r&b	tropical house	6	3878185.166666666
electropop	melodic dubstep	6	3335483.333333333
melodic dubstep	pop	6	3335483.333333333
g funk	pop rap	6	2512104.833333333
australian pop	post-teen pop	6	8511952.333333334
edm	trap	6	3949567.0
pop	uk hip hop	6	846855.3333333335
country	pop rap	6	12505487.0
atl trap	trap	6	874012.2
philly rap	rap	6	5700283.25
dfw rap	hip hop	6	4394052.333333333
southern hip hop	southern hip hop	6	4888334.333333333
big room	uk dance	6	1074471.75
electro house	uk dance	6	1074471.75
big room	edm	6	1164185.6
filter house	pop	6	839771.5
big room	tropical house	6	1164185.6
canadian hip hop	dance pop	6	4730557.333333333
atl hip hop	conscious hip hop	6	2705099.833333333
gangster rap	hip hop	6	6096311.166666668
melodic rap	nc hip hop	6	3114925.5
melodic rap	vapor trap	6	1499568.5
queens hip hop	vapor trap	6	221566.66666666663
sudanese pop	vapor trap	6	221566.66666666663
atl trap	underground hip hop	6	232790.0
emo rap	pop rap	6	3486380.0
canadian contemporary r&b	pop	6	3992814.2
canadian contemporary r&b	rap	6	2239859.0
afro dancehall	pop	6	1206825.8
nigerian hip hop	pop	6	1206825.8
nigerian pop	pop	6	1206825.8
edm	pop edm	6	5445520.5
pop edm	post-teen pop	6	4236608.0
pop edm	tropical house	6	5445520.5
emo	pop	6	4302222.0
hip hop	uk pop	6	4768523.2
trap	uk pop	6	7122616.8
dance pop	viral pop	6	8515490.333333334
electropop	trap	6	5349907.5
canadian pop	southern hip hop	6	7291162.833333332
country road	pop	6	8724655.4
alternative r&b	post-teen pop	6	10196158.2
indietronica	pop	6	7241225.4
metropopolis	pop	6	13594200.666666664
pop	progressive electro house	6	7091603.0
dirty south rap	trap	6	1544688.4
chicago rap	southern hip hop	6	672084.1666666665
chicago rap	hip hop	6	722063.2
alternative r&b	trap soul	6	790601.0
melodic rap	trap soul	6	4518956.5
alternative r&b	underground hip hop	6	199120.0
meme rap	underground hip hop	6	199120.0
miami hip hop	trap soul	6	199120.0
