artist_1	artist_2	count	song_ids
Post Malone	Swae Lee	4	['7dbka99KTWke5o9hRp0JoB', '0RiRZpuVRbi7oqRdSMwhQY', '3KkXRkHbMCARz0aVfEt68P', '4VqTRBvYg0z8C4nsl4Hupy']
5 Seconds of Summer	The Chainsmokers	4	['11cDEev79fPKi6uJCjUhu8', '5rAtoPMDrOFN5wLdM6YmRx', '7ql71hBakyMi0Lxiq3Mugs', '5QiNbIilmMiMBXvaAlf7lN']
Aloe Blacc	Avicii	3	['6nDKrPlXdpomGBgAlO7UdP', '2x0RZdkZcD8QRI53XT4GI5', '0n2nEtLP3OzDdi12ziIekx']
Avicii	Vargas & Lagola	3	['6ZEYvUSgON3J5Qe1RYi3Jo', '1yfyIdEw5U2bD5I6gxQCxW', '4XZxalvnG4Yo8YZLuiT1kV']
Brendon Urie	Taylor Swift	3	['4MsUsFfWseB9M2plGJyuIw', '2Rk4JlNc2TPmZe2af99d45', '4Sib57MmYGJzSvkW84jTwh']
Bebe Rexha	The Chainsmokers	2	['1SNiXDwSilLujcYdvfqVpT', '05CwHjIk71RXVU40boRMnR']
Eminem	Logic	2	['0Lw6aQcBFWTQ9m4MSwwwes', '2MuMD298IpYqKF367wegUd']
Ed Sheeran	Khalid	2	['4evmHXcjt3bTUHD1cvny97', '70eFcWOvlMObDhURTqT4Fv']
Chris Brown	Drake	2	['6XHVuErjQ4XNm6nDPVCxVX', '7FEwp8BavoEVE3AnxJDchc']
Disclosure	Khalid	2	['0rTV5WefWd1J3OwIheTzxM', '6TqXcAFInzjp0bODyvrWEq']
Agnes	Avicii	2	['1yfyIdEw5U2bD5I6gxQCxW', '4XZxalvnG4Yo8YZLuiT1kV']
Agnes	Vargas & Lagola	2	['1yfyIdEw5U2bD5I6gxQCxW', '4XZxalvnG4Yo8YZLuiT1kV']
DJ Snake	J Balvin	2	['6osaMSJh9NguagEDQcZaKx', '1f38Gx6xQz6r4H1jGVNBJo']
DJ Snake	Tyga	2	['6osaMSJh9NguagEDQcZaKx', '1f38Gx6xQz6r4H1jGVNBJo']
J Balvin	Tyga	2	['6osaMSJh9NguagEDQcZaKx', '1f38Gx6xQz6r4H1jGVNBJo']
Ed Sheeran	Yebba	2	['5ug4vqGZ3eisGhY1IsziNX', '0VsGaRXR5WAzpu51unJTis']
Ed Sheeran	Stormzy	2	['07s9NNOT0sZQp7TyolLLgu', '1AI7UPw3fgwAFkvAlZWhE0']
Grey	Zedd	2	['6875MeXyCW0wLyT72Eetmo', '09IStsImFySgyp0pIQdqAc']
Avicii	Bonn	2	['3MhNgzZwFtUF6jSr6pRSkW', '6NVjujGb9fnl25fjzm5dTy']
ILLENIUM	Lennon Stella	2	['6wo37KVqFJhtuxPTpLCcfe', '63VyEdzMM3w4ZQ1WtARa2S']
ILLENIUM	The Chainsmokers	2	['6wo37KVqFJhtuxPTpLCcfe', '63VyEdzMM3w4ZQ1WtARa2S']
Lennon Stella	The Chainsmokers	2	['6wo37KVqFJhtuxPTpLCcfe', '63VyEdzMM3w4ZQ1WtARa2S']
Camila Cabello	Mark Ronson	2	['5Uw7Dut2lZfexn3Y09swpf', '1HpzOCZbNWzxvvXfSGtSrX']
Brendon Urie	Panic! At The Disco	2	['4MsUsFfWseB9M2plGJyuIw', '2Rk4JlNc2TPmZe2af99d45']
Panic! At The Disco	Taylor Swift	2	['4MsUsFfWseB9M2plGJyuIw', '2Rk4JlNc2TPmZe2af99d45']
Chance the Rapper	Ed Sheeran	2	['543bCW2ruMPmxUBWirQ3MR', '4wuCQX7JvAZLlrcmH4AeZF']
Chance the Rapper	PnB Rock	2	['543bCW2ruMPmxUBWirQ3MR', '4wuCQX7JvAZLlrcmH4AeZF']
Ed Sheeran	PnB Rock	2	['543bCW2ruMPmxUBWirQ3MR', '4wuCQX7JvAZLlrcmH4AeZF']
Aimyon	Masaki Suda	2	['3KR2OpCdnpM70TEj6IkU95', '3uvKKlXOY3jEcFiUXIClMR']
Camila Cabello	Shawn Mendes	2	['0TK2YIli7K1leLovkQiNik', '6v3KW9xbzN5yKLt9YKDYA2']
Fall Out Boy	Macklemore	2	['7Feaw9WAEREY0DUOSXJLOM', '40OMBMYRk5IQL6xCzGM0JA']
Fall Out Boy	Martin Garrix	2	['7Feaw9WAEREY0DUOSXJLOM', '40OMBMYRk5IQL6xCzGM0JA']
Macklemore	Martin Garrix	2	['7Feaw9WAEREY0DUOSXJLOM', '40OMBMYRk5IQL6xCzGM0JA']
Billy Ray Cyrus	Lil Nas X	2	['6u7jPi22kF8CTQ3rb9DHE7', '2YpeDb67231RjR0MgVLzsG']
Kehlani	Ty Dolla $ign	2	['7e4KQkp5ZR1gXCAalRjX6B', '6ZRuF2n1CQxyxxAAWsKJOy']
Ed Sheeran	Justin Bieber	2	['3HVWdVOQ0ZA45FuZGSfvns', '0hVXuCcriWRGvwMV1r5Yn9']
Chance the Rapper	DJ Khaled	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Chance the Rapper	Justin Bieber	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Chance the Rapper	Quavo	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
DJ Khaled	Justin Bieber	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
DJ Khaled	Quavo	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Justin Bieber	Quavo	2	['5WvAo7DNuPRmk4APhdPzi8', '03nPEoQOYMuDe7KmGljpmd']
Jack & Jack	Jonas Blue	2	['3KLygy1YWhmrQx0GRs7IOx', '5ZSl6gDoV6bPPxzmLeneV9']
GENERATIONS from EXILE TRIBE	THE RAMPAGE from EXILE TRIBE	2	['3qDfojhm2r0VmY5YnnSAvF', '1Chpng5LbC4eS8SYpIswzs']
Hiroji Miyamoto	Sheena Ringo	2	['1b8tkaZy5pnsrKj5ettPPf', '3UJIq4L2TI6vdKyW0ed0e4']
Hikaru Utada	Skrillex	2	['0CALOqrkXAE7WB2nyIATLk', '7nHeBk3OsoBCLlQNpSxEgn']
Post Malone	Young Thug	1	['6vBdBCoOhKHiYDDOcorfNo']
Alessia Cara	Zedd	1	['0I20rLT2MJDhcF96AjbNYo']
Shawn Mendes	Taylor Swift	1	['3i9UVldZOE0aD0JnyfAZZ0']
CHVRCHES	Marshmello	1	['5icOoE6VgqFKohjWWNp0Ac']
JRM	Martin Garrix	1	['5YN0zHycJ0Yxz31A5QsVov']
Kane Brown	Marshmello	1	['4hPpVbbakQNv8YTHYaOJP4']
Ariana Grande	Zedd	1	['3emCzvUm5FsQnofdNQL73a']
Anuel AA	Daddy Yankee	1	['2ksOAxtIxY8yElEWw8RhgK']
Anuel AA	J Balvin	1	['2ksOAxtIxY8yElEWw8RhgK']
Anuel AA	KAROL G	1	['2ksOAxtIxY8yElEWw8RhgK']
Anuel AA	Ozuna	1	['2ksOAxtIxY8yElEWw8RhgK']
Daddy Yankee	J Balvin	1	['2ksOAxtIxY8yElEWw8RhgK']
Daddy Yankee	KAROL G	1	['2ksOAxtIxY8yElEWw8RhgK']
Daddy Yankee	Ozuna	1	['2ksOAxtIxY8yElEWw8RhgK']
J Balvin	KAROL G	1	['2ksOAxtIxY8yElEWw8RhgK']
J Balvin	Ozuna	1	['2ksOAxtIxY8yElEWw8RhgK']
KAROL G	Ozuna	1	['2ksOAxtIxY8yElEWw8RhgK']
Clean Bandit	Zara Larsson	1	['72gv4zhNvRVdQA0eOenCal']
Gesaffelstein	The Weeknd	1	['7wFybC8jBH3zE139OpCtpG']
Camila Cabello	DaBaby	1	['3yOlyBJuViE2YSGn3nVE1K']
Clean Bandit	End of the World	1	['7Lw5FXm8nhQPvezIpA6jK5']
Bruno Mars	Chris Stapleton	1	['7hvO2qCwJVZxiyoA7c9i5d']
Bruno Mars	Ed Sheeran	1	['7hvO2qCwJVZxiyoA7c9i5d']
Chris Stapleton	Ed Sheeran	1	['7hvO2qCwJVZxiyoA7c9i5d']
Coldplay	The Chainsmokers	1	['6RUKPb4LETWmmr3iAEQktW']
Billie Eilish	Justin Bieber	1	['3yNZ5r3LKfdmjoS3gkhUCT']
Chris Brown	Marshmello	1	['4Q8aDd3H6LF8t4eY7So9O8']
Chris Brown	Tyga	1	['4Q8aDd3H6LF8t4eY7So9O8']
Marshmello	Tyga	1	['4Q8aDd3H6LF8t4eY7So9O8']
BLACKPINK	Dua Lipa	1	['13hvHEstJ4sNbzdroPrPI3']
