artist_1	artist_2	count	song_ids
Khalid	benny blanco	2	['7FGq80cy8juXBCD2nrqdWU', '0d2iYfpKoM0QCKvcLCkBao']
Little Mix	Nicki Minaj	2	['222B3aljXx6fFwKmFjuBED', '6rrTr2HEAzlpC4KWZxF3S1']
DJ Snake	Justin Bieber	2	['4pdPtRcBmOSQDlJ3Fk945m', '0lYBSQXN6rCTvUZvg9S0lU']
Clean Bandit	Demi Lovato	2	['6kPJZM97LwdG9QIsT7khp6', '3NuK5xMlSlB6K2Qp16zf3h']
Bebe Rexha	Florida Georgia Line	2	['7iDa6hUg2VgEL1o1HjmfBn', '4e4fqjx0Izh4svvTef1z7e']
Zac Efron	Zendaya	2	['630sXRhIcfwr2e4RdNtjKN', '43ay9lQZ5rfNcOOHhRF2cM']
Logic	Marshmello	2	['6zOhgKfbMiQWToE6K13s2s', '4EAV2cKiqKP5UPZmY6dejk']
Drew Love	The Chainsmokers	1	['3pWcj8hxj3fsb9TDAcMpEl']
Khalid	Normani	1	['45Egmo7icyopuzJN0oMEdk']
Alessia Cara	Zedd	1	['0I20rLT2MJDhcF96AjbNYo']
G-Eazy	Kehlani	1	['1Eck97uRMlprKOOJN9oO1E']
Future	James Blake	1	['51rXHuKN8Loc4sUlKPODgH']
Future	Jay Rock	1	['51rXHuKN8Loc4sUlKPODgH']
Future	Kendrick Lamar	1	['51rXHuKN8Loc4sUlKPODgH']
James Blake	Jay Rock	1	['51rXHuKN8Loc4sUlKPODgH']
James Blake	Kendrick Lamar	1	['51rXHuKN8Loc4sUlKPODgH']
Jay Rock	Kendrick Lamar	1	['51rXHuKN8Loc4sUlKPODgH']
Justin Jesso	Kygo	1	['0Zbbxnx4SGGHoIow4PpISP']
A$AP Rocky	Cardi B	1	['2DQ1ITjI0YoLFzuADN1ZBW']
A$AP Rocky	G-Eazy	1	['2DQ1ITjI0YoLFzuADN1ZBW']
Cardi B	G-Eazy	1	['2DQ1ITjI0YoLFzuADN1ZBW']
G-Eazy	Halsey	1	['5k38wzpLb15YgncyWdTZE4']
CADE	Cheat Codes	1	['1NDxZ7cFAo481dtYWdrUnR']
CADE	Maggie Lindemann	1	['1NDxZ7cFAo481dtYWdrUnR']
Cheat Codes	Maggie Lindemann	1	['1NDxZ7cFAo481dtYWdrUnR']
Justin Bieber	Major Lazer	1	['6DNtNfH8hXkqOX1sjqmI7p']
Justin Bieber	MØ	1	['6DNtNfH8hXkqOX1sjqmI7p']
Major Lazer	MØ	1	['6DNtNfH8hXkqOX1sjqmI7p']
Khalid	Marshmello	1	['7vGuf3Y35N4wmASOKLUVVU']
HIDE (GReeeeN)	MISIA	1	['3YO08EfyAkr3WEba4xmWkS']
Khalid	Martin Garrix	1	['3nc420PXjTdBV5TN0gCFkS']
Bad Bunny	DJ Luian	1	['5hcisvFMidkMJlElTO9Qmw']
Bad Bunny	Mambo Kingz	1	['5hcisvFMidkMJlElTO9Qmw']
Bad Bunny	Prince Royce	1	['5hcisvFMidkMJlElTO9Qmw']
DJ Luian	J Balvin	1	['5hcisvFMidkMJlElTO9Qmw']
DJ Luian	Mambo Kingz	1	['5hcisvFMidkMJlElTO9Qmw']
DJ Luian	Prince Royce	1	['5hcisvFMidkMJlElTO9Qmw']
J Balvin	Mambo Kingz	1	['5hcisvFMidkMJlElTO9Qmw']
J Balvin	Prince Royce	1	['5hcisvFMidkMJlElTO9Qmw']
Mambo Kingz	Prince Royce	1	['5hcisvFMidkMJlElTO9Qmw']
Brooks	David Guetta	1	['6RnkFd8Fqqgk1Uni8RgqCQ']
Brooks	Martin Garrix	1	['6RnkFd8Fqqgk1Uni8RgqCQ']
Fifth Harmony	Gucci Mane	1	['7fSPXg9avmHAkLopHA7YFe']
Ed Sheeran	Future	1	['2x0WlnmfG39ZuDmstl9xfX']
Ed Sheeran	Taylor Swift	1	['2x0WlnmfG39ZuDmstl9xfX']
Future	Taylor Swift	1	['2x0WlnmfG39ZuDmstl9xfX']
Martin Garrix	Mike Shinoda	1	['5Gi8lLH3edcexP99srU1Nl']
Martin Garrix	Pierce Fulton	1	['5Gi8lLH3edcexP99srU1Nl']
Mike Shinoda	Pierce Fulton	1	['5Gi8lLH3edcexP99srU1Nl']
Ariana Grande	John Legend	1	['1KT0xdIjm7t053xByACrrg']
KICK THE CAN CREW	Yasuyuki Okamura	1	['4HWUNmXtf74s4MGNeuy1L4']
Bad Bunny	Drake	1	['116H0KvKr2Zl4RPuVBruDO']
AI	Kanna	1	['10Le5UMzkGs2vb7Dna5vev']
Emiko Suzuki	Seiji Kameda	1	['2f7E6saroy5ibvSRbStf1F']
Jon Bellion	Zedd	1	['7FJP35tUJ2121EJsFpU1Gh']
Liam Payne	Zedd	1	['1XlrBhlkPAVRficvsd5qQ4']
