artist_1	artist_2	count	song_ids
Grey	Maren Morris	2	['09IStsImFySgyp0pIQdqAc', '2ARqIya5NAuvFVHSN3bL0m']
Grey	Zedd	2	['09IStsImFySgyp0pIQdqAc', '2ARqIya5NAuvFVHSN3bL0m']
Maren Morris	Zedd	2	['09IStsImFySgyp0pIQdqAc', '2ARqIya5NAuvFVHSN3bL0m']
Ninho	YL	2	['4WlhkB8IhnO2Ovqv3tWrHa', '3dQ1dbZKG7njiJ4cnXwEJk']
Kanye West	PARTYNEXTDOOR	2	['6Bg7MznA9X0dIhlAsLyBYj', '3dG6tjetoR4GMmUGZUprLt']
Brando	Loud Luxury	2	['7K7MUBCnzgBAvMVW2RTWNs', '43V1z6QToNNWNldV4FEG6r']
Alonzo	Dadju	2	['4z0IXsydGE0IpQnO2uOlKU', '6jQkGzbdspfj03KN5Xw4XS']
Gesaffelstein	The Weeknd	2	['13wNEvWmBsWaWVtiLPRIW5', '56d6kYZhfhzpoC3s1dRU2V']
Kaaris	Mac Tyer	2	['0C3xPsZORqZuJ217WBN83M', '7a3bAVIQUT26MIdWSjHLec']
Benash	Damso	2	['1qZ2qGQoyrbyD6H33a1Lyi', '6xcXAVbDuVT1pCsa2rmDHY']
Benash	Siboy	2	['1qZ2qGQoyrbyD6H33a1Lyi', '6xcXAVbDuVT1pCsa2rmDHY']
Damso	Siboy	2	['1qZ2qGQoyrbyD6H33a1Lyi', '6xcXAVbDuVT1pCsa2rmDHY']
Lefa	Orelsan	2	['2QWl654rJmRbBcIidq45Vr', '0rs6jxe3647mGSc7l18Cq8']
Camila Cabello	Young Thug	2	['1rfofaqEpACxVEHIZBJe6W', '0ofbQMrRDsUaVKq2mGLEAb']
Jul	Soolking	2	['5rFBTatsGB4zKI1xg5hReV', '3yjw9FaareXd2SSUYfuGbu']
Chaman	Columbine	2	['1icidgr9oPc9EfCge3f4yd', '7jUjpnMND7rjZmwbEK4ypv']
Chaman	Lujipeka	2	['1icidgr9oPc9EfCge3f4yd', '7jUjpnMND7rjZmwbEK4ypv']
Kalash Criminel	Soolking	2	['2YvD8U3P498R52rOGsdC21', '196cSZjrDdgaJILT3cpfYl']
Jack & Jack	Jonas Blue	2	['3KLygy1YWhmrQx0GRs7IOx', '3u1S1OmAUhx5DRlLrXqyp3']
Gringe	Orelsan	2	['538x2M5meRmjYUFGvMepEl', '0sMzxVIRUbQBtOPTCBITUS']
Suikon Blaz AD	Vald	2	['2wtZXwhQzaHOf0jLFzHMr4', '0sMzxVIRUbQBtOPTCBITUS']
Cardi B	Nicki Minaj	2	['1YZfcVLbbJwfizR5cDOp3q', '4wFjTWCunQFKtukqrNijEt']
Migos	Nicki Minaj	2	['1YZfcVLbbJwfizR5cDOp3q', '4wFjTWCunQFKtukqrNijEt']
4Keus	DJ Babs	2	['5pIo87IJw1JsyLqF0ETO6q', '11isH5A99DyVhzRHoZcIHz']
Charles Vicomte	Lorenzo	2	['69JHAPR7gGEKt8dgBmxUuB', '4N9AI7jXlcF0Hn4LSDbDbJ']
Imagine Dragons	Kygo	2	['4M3FO0ji6Lc8vwD1sgf1nc', '0kHyKhJMukHEPfeh8s7rdM']
