source	target	weight	avg_streams
dance pop	pop	159	9061619.0
pop	pop	154	11369568.48739496
pop	pop rap	126	8271628.564516129
hip hop	pop	113	8232828.387096774
electro	pop	112	11853100.884615386
pop	rap	89	6103069.55319149
pop	tropical house	89	9040887.309090907
brazilian funk	pop	81	12982984.52173913
dance pop	pop rap	77	7927630.755555555
pop	trap	72	6948519.567567567
hip hop	pop rap	67	8028258.294117647
brazilian funk	brazilian funk	64	12867959.826086955
pop rap	rap	64	6209604.4117647065
hip hop	rap	64	6919956.210526316
dance pop	hip hop	59	6661169.714285715
dance pop	tropical house	57	8820859.055555556
hip hop	trap	57	10425435.055555556
dance pop	electro	54	7413816.4594594585
pop rap	trap	53	7668968.882352942
dance pop	rap	52	5945890.117647058
dance pop	dance pop	49	9528711.432432432
rap	trap	49	7101135.5625
electro house	pop	44	12888256.676470587
dance pop	trap	42	7435061.785714285
electropop	pop	42	9587376.424242424
brazilian funk	electro	41	14292504.592592593
pop rap	pop rap	38	8090711.857142857
hip hop	hip hop	37	10744451.692307692
brazilian funk	sertanejo	35	11891529.03125
house	pop	31	9925828.56
rap	rap	31	6782645.0
electro	tropical house	30	5664006.611111111
sertanejo	sertanejo	29	9360813.344827587
dance pop	electro house	27	7769322.136363638
dance	pop	26	5739834.47368421
pop	sertanejo	25	16084301.375
electro	pop rap	24	6380852.055555556
electro	electro	24	14455532.944444446
dance pop	electropop	23	10688475.736842103
pop	r&b	23	7062908.4
pop rap	tropical house	22	7671813.75
latin	pop	22	13006922.470588235
dance	dance pop	20	6795109.285714285
electro	hip hop	20	8654798.94117647
dance pop	house	18	7933993.714285715
pop rap	urban contemporary	18	10904072.125
pop	urban contemporary	18	8981585.153846154
trap	trap	18	7251935.8
electropop	tropical house	18	10581121.133333333
pop	reggaeton	18	13970214.0
hip hop	urban contemporary	16	9840514.666666666
tropical house	tropical house	16	6944091.0
hip hop	r&b	16	6617390.916666668
rap	urban contemporary	15	7997167.142857143
electro	electro house	15	16642886.833333336
electro	electropop	15	9524535.615384616
dance pop	r&b	15	7923692.357142857
moombahton	pop	14	13099301.875
pagode baiano	pop	14	23368897.5
indie pop	pop	14	7591493.181818183
pop rap	r&b	14	8010794.888888889
r&b	rap	14	5027674.9
electro house	pop rap	13	5437949.555555556
dance pop	latin	13	5960380.833333332
pop	tropical	12	12664738.3
electro	rap	12	5108366.181818182
latin	tropical	12	18298390.33333333
hip hop	rock	12	1269670.333333333
house	pop rap	11	5180784.625
brazilian funk	pagode baiano	11	26932062.0
electro	trap	11	5108467.636363637
hip hop	tropical house	11	5295481.2
electro	house	11	7791713.777777777
pop rock	rap	10	7953891.0
pop rap	pop rock	10	6287820.142857143
dance	pop rap	10	7991389.857142857
trap	urban contemporary	10	14706426.6
electro	r&b	10	9613925.4
dance pop	reggaeton	10	5996009.8
trap	tropical house	10	5295481.2
rap	tropical house	10	5853944.333333332
pop rap	rock	10	2731366.333333333
dance pop	urban contemporary	10	9871058.5
hip hop	latin	10	18298390.33333333
hip hop	pop rock	9	7633048.0
brazilian funk	dance pop	9	17015885.5
brazilian funk	pop rap	9	16750353.0
mpb	pop	9	12989522.555555554
electro house	tropical house	9	5498643.25
indie pop	tropical house	9	10148445.25
electro house	rap	9	4919174.75
electro house	hip hop	9	4919174.75
latin	latin	9	19802556.85714286
latin	reggaeton	9	19802556.85714286
brazilian funk	hip hop	9	7254470.0
brazilian funk	brega funk	8	8707576.75
brazilian funk	mpb	8	7408614.625
electropop	pop rap	8	6336562.125
other	pop	8	4739322.5
electro house	trap	8	4919174.75
pop	soul	8	5914685.714285715
electro	sertanejo	8	25376314.42857143
rap	rock	8	1269670.333333333
dance	tropical house	8	7174843.666666668
rock	trap	8	1762631.0
r&b	trap	8	5835476.5
pop rock	trap	7	5236380.2
brazilian funk	electro house	7	21469665.5
brazilian funk	tropical house	7	21469665.5
brazilian funk	pagode	7	12838794.857142854
axe	brazilian funk	7	12935310.857142854
dance pop	tropical	7	3655085.7142857136
hip hop	house	7	4505759.5
dance	hip hop	7	4532624.166666667
mpb	sertanejo	7	12796645.142857146
house	tropical house	7	3461201.8
r&b	tropical house	7	5785530.285714285
pop rap	soul	7	7803556.25
funk	pop	7	12432275.8
brazilian funk	moombahton	6	22511704.666666668
house	r&b	6	11138206.166666666
dance pop	moombahton	6	7451860.2
house	rap	6	4505759.5
dance	rap	6	4532624.166666667
house	trap	6	4505759.5
folk	pop	6	17864246.333333332
hip hop	tropical	6	21067225.6
pop	rock	6	12013483.0
electropop	indie pop	6	11003202.0
electro house	r&b	6	8723109.5
forro	sertanejo	6	18685319.83333333
dance pop	soul	6	7910941.4
hip hop	soul	6	7803556.25
electro	pagode baiano	5	20606644.2
dance pop	pagode baiano	5	19771396.2
brega funk	pop	5	7815285.0
pagode baiano	sertanejo	5	11998429.6
brazilian funk	samba reggae	5	10019450.8
electro	indie pop	5	6663078.0
dance pop	indie pop	5	8237120.666666668
dance	trap	5	4977655.8
electro house	house	5	12509132.8
electro	urban contemporary	5	6654116.6
reggaeton	tropical	5	21067225.6
electropop	electropop	5	11003202.0
brazilian funk	forro	5	16302187.5
brazilian funk	trap	5	7322004.0
latin	pop rap	5	1940453.0
pop rap	reggaeton	5	1940453.0
brazilian funk	latin	5	13751998.25
brazilian funk	reggaeton	5	13751998.25
rap	soul	5	2167312.0
dance	electro	5	6401091.0
dance	electropop	5	8127195.4
dancehall	pop	5	10812826.5
electro house	pagode baiano	4	21469665.5
pagode baiano	tropical house	4	21469665.5
pagode baiano	pop rap	4	20128358.25
indie pop	pop rap	4	6441929.0
electropop	rap	4	4151108.5
electropop	hip hop	4	3192453.75
electro house	electropop	4	13121357.0
dance pop	other	4	3456611.25
pagode	sertanejo	4	10722872.25
tropical house	urban contemporary	4	6447125.25
other	pop rap	4	4581458.25
hip hop	other	4	4581458.25
electropop	r&b	4	3167731.5
tropical	tropical	4	25524449.0
forro	pop	4	33667686.0
dance	r&b	4	4185696.0
soul	trap	4	2167312.0
dance pop	funk	4	10214997.666666666
dance pop	dancehall	4	8503976.0
indie rock	pop	4	2874943.333333333
hip hop	reggaeton	4	3238332.0
indie rock	pop rap	4	923356.0
hip hop	indie rock	4	923356.0
moombahton	pagode baiano	3	22511704.666666668
axe	pop	3	3240075.0
indie pop rap	pop	3	686283.0
other	other	3	2458998.333333333
latin	other	3	3517442.333333333
pop	pop rock	3	6252065.333333332
samba reggae	sertanejo	3	13990688.333333336
axe	sertanejo	3	13990688.333333336
deep pop r&b	pop	3	5895308.0
dance	urban contemporary	3	5972109.333333332
other	trap	3	4974236.666666667
pop	reggae	3	11455929.0
folk	mpb	3	22264335.0
soul	tropical house	3	2088133.0
indietronica	pop	3	1408340.666666667
hip hop	pagode baiano	3	10486965.666666666
afrofuturism	brazilian funk	3	17154559.0
hip hop	sertanejo	3	9264010.333333334
pop	techno	3	9630181.0
dance pop	techno	3	9630181.0
latin	rap	3	1940453.0
rap	reggaeton	3	1940453.0
latin	trap	3	1940453.0
reggaeton	trap	3	1940453.0
moombahton	pop rap	3	6159420.5
moombahton	rap	3	6159420.5
electropop	house	3	12159989.0
electro	other	3	6706604.666666668
other	tropical house	3	6706604.666666668
funk	tropical house	3	13832578.0
dancehall	electro	3	8503976.0
dancehall	tropical house	3	11136798.0
country	pop	3	4661308.5
country pop	pop	3	4661308.5
county rock	pop	3	4661308.5
country	dance pop	3	4661308.5
country pop	dance pop	3	4661308.5
county rock	dance pop	3	4661308.5
dancehall	pop rap	3	7229189.333333332
electro	funk	3	11237001.333333334
indie rock	rap	3	923356.0
indie rock	trap	3	923356.0
electro	mpb	2	4062594.5
electro	pagode	2	4062594.5
pagode	pop	2	4062594.5
electro	samba reggae	2	4062594.5
pop	samba reggae	2	4062594.5
axe	electro	2	4062594.5
francoton	latin	2	20172809.5
francoton	reggaeton	2	20172809.5
indie pop	indie pop rap	2	768557.0
dance pop	indie pop rap	2	768557.0
electropop	indie pop rap	2	768557.0
indie pop	rap	2	768557.0
hip hop	indie pop	2	768557.0
electro house	indie pop	2	12115301.0
