source	target	weight	avg_streams
electro house	trap	9	5395442.625
dance pop	uk funky	9	8487958.285714285
canadian hip hop	hip hop	9	2121735.375
hip hop	toronto rap	9	2121735.375
dance pop	latin	9	2868935.666666666
pop rap	west coast rap	8	5322620.571428572
contemporary country	tropical house	8	7178954.5
pop rap	pop rock	8	6258505.625
hollywood	movie tunes	8	5649511.8
australian pop	tropical house	8	3999537.75
dfw rap	pop	8	8783153.0
rap	trap soul	8	9740195.375
dance pop	indie poptimism	8	3795560.5
indie poptimism	tropical house	8	5297666.5
tropical house	viral pop	8	3581626.75
progressive house	tropical house	8	4771911.2
atl hip hop	canadian pop	8	4555135.857142857
contemporary country	post-teen pop	8	9782618.75
hip hop	underground hip hop	8	2487204.5714285714
pop rap	underground hip hop	8	2034958.5
downtempo	pop rap	8	1625757.25
conscious hip hop	southern hip hop	8	4434439.333333333
miami hip hop	pop	8	4853678.333333333
canadian pop	southern hip hop	8	6690836.625
post-teen pop	urban contemporary	8	4237827.625
trap	urban contemporary	8	5345580.2
detroit hip hop	hip hop	8	3654240.6
detroit hip hop	rap	8	3654240.6
gangster rap	hip pop	8	936292.5
detroit hip hop	post-teen pop	8	1361791.142857143
country	dance pop	8	8484195.0
country road	dance pop	8	8484195.0
country	pop	8	8484195.0
country road	pop	8	8484195.0
post-teen pop	uk funky	8	7631833.5
dance pop	reggaeton	8	3194171.4
edm	hip hop	8	3246476.5
edm	southern hip hop	8	2795753.1428571427
hip hop	tropical house	8	3812538.2
southern hip hop	tropical house	8	3192350.666666666
tropical house	uk dance	8	5425086.285714285
uk dance	uk pop	8	8955722.75
pop	west coast rap	7	6198159.0
dance pop	k-pop	7	1137473.7142857143
pop rock	rap	7	6720145.857142857
bmore	dance pop	7	3745315.0
dance pop	ninja	7	3745315.0
australian pop	post-teen pop	7	3920887.7142857136
dfw rap	hip hop	7	9280589.333333334
edm	indie poptimism	7	4208756.857142857
dance pop	talent show	7	3651581.2857142864
pop	talent show	7	3651581.2857142864
edm	viral pop	7	3246711.666666666
edm	progressive house	7	4094600.25
chicago rap	southern hip hop	7	4783689.714285715
dance pop	show tunes	7	6426255.666666668
show tunes	social media pop	7	6426255.666666668
canadian hip hop	dance pop	7	6201166.285714285
east coast hip hop	southern hip hop	7	968453.1666666664
trap	underground hip hop	7	2251918.285714286
house	post-teen pop	7	5380672.333333333
pop rap	progressive house	7	3355424.833333333
post-teen pop	r&b	7	1031381.0
gangster rap	pop	7	5171231.8
electronic trap	pop rap	7	3575887.75
melodic rap	miami hip hop	7	4471623.428571428
cali rap	pop rap	7	1918083.333333333
dance pop	detroit hip hop	7	1468762.6
australian pop	dance pop	7	4917806.714285715
g funk	pop	7	4910305.833333333
dance pop	modern country rock	7	10115595.2
modern country rock	pop	7	10115595.2
florida rap	rap	7	3236095.8
miami hip hop	southern hip hop	7	2509065.8571428573
emo rap	melodic rap	7	2171926.4285714286
canadian pop	tropical house	7	3854906.666666666
art pop	rap	7	3782278.5
progressive electro house	tropical house	7	9015829.75
new orleans rap	rap	7	1358230.6
alternative r&b	rap	7	7023050.166666668
alternative r&b	hip hop	7	6780146.4
contemporary country	electropop	6	6518359.833333332
atl hip hop	dfw rap	6	8291124.5
emo rap	pop	6	3321762.6
post-teen pop	progressive electro house	6	11419896.5
electropop	indie poptimism	6	10565565.666666666
post-teen pop	talent show	6	3987018.166666666
electropop	viral pop	6	4768058.5
atl hip hop	canadian hip hop	6	2446995.2
atl hip hop	toronto rap	6	2446995.2
chicago rap	urban contemporary	6	5167276.666666667
post-teen pop	reggaeton	6	3382141.166666666
latin	reggaeton	6	7076301.75
pop	puerto rican pop	6	4056518.0
canadian pop	post-teen pop	6	3958254.333333334
hollywood	hollywood	6	4122170.0
hollywood	social media pop	6	6426255.666666668
dirty south rap	melodic rap	6	4666298.5
crunk	trap	6	1524528.5
memphis hip hop	trap	6	1524528.5
electro house	pop edm	6	11293787.0
canadian pop	electro house	6	3650777.0
pop rap	vapor trap	6	4465005.5
rap	vapor trap	6	4465005.5
southern hip hop	underground hip hop	6	2342845.5
house	pop rap	6	2367653.4
gangster rap	post-teen pop	6	6419852.75
electronic trap	pop	6	3515563.0
downtempo	rap	6	1625757.25
canadian hip hop	edm	6	7075703.5
edm	melodic rap	6	7740339.25
edm	toronto rap	6	7075703.5
barbadian pop	hip hop	6	1418451.8
conscious hip hop	dance pop	6	6076013.166666668
atl hip hop	conscious hip hop	6	5290497.4
dirty south rap	pop	6	5648508.6
atl hip hop	miami hip hop	6	5787269.333333332
detroit hip hop	gangster rap	6	1842160.5
cali rap	rap	6	1918083.333333333
australian pop	australian pop	6	3688235.666666666
aussietronica	australian pop	6	3093447.4
country	post-teen pop	6	8484195.0
country road	post-teen pop	6	8484195.0
country pop	dance pop	6	12541784.75
country pop	pop	6	12541784.75
etherpop	pop	6	13008497.0
indie r&b	rap	6	1954489.75
hip hop	indie r&b	6	1954489.75
