source	target	weight	avg_streams
hip hop	pop	427	5023574.611111111
hip hop	rap	368	4376464.173333333
pop	pop	349	5098650.5
pop	rap	340	4678343.67961165
hip hop	hip hop	224	5083186.511848342
rap	rap	160	2758118.906976744
francoton	pop	143	4305360.12745098
francoton	hip hop	136	4053091.5909090913
dance pop	pop	130	3994407.6034482764
electro	pop	92	3850661.4318181816
pop	tropical house	88	3220794.510638298
francoton	rap	84	2743509.056338028
house	pop	61	4063412.0
electropop	pop	52	3762509.5
dance pop	tropical house	52	3032304.0
dance pop	electro	51	3654500.6333333324
pop	pop rap	50	4159590.575757576
dance	pop	46	3422782.0909090913
pop	reggaeton	43	7575128.095238095
rap	trap	42	2798020.8928571427
pop rap	rap	42	1683049.36
latin	pop	41	7936998.85
electro	tropical house	37	3293788.117647059
latin	reggaeton	34	6659714.444444444
francoton	francoton	33	2701929.5483870967
pop	trap	33	4700764.52
dance pop	house	32	2986694.35
dance pop	dance pop	31	4895455.238095238
hip hop	pop rap	28	2313800.0434782607
electro	house	27	3976502.642857143
electro house	pop	25	3555326.8888888885
dance pop	pop rap	25	5213346.666666667
hip hop	trap	25	2716470.222222222
dance	electro	24	3718409.7857142864
dance	dance pop	24	3533456.8181818184
dance pop	electropop	22	3836899.0555555564
pop	r&b	22	3171197.047619048
dance	tropical house	21	3810097.9285714286
dance	house	21	3227868.8571428573
electro	electro	21	3809107.5
house	tropical house	21	3814378.1538461535
pop rap	trap	21	3781776.7058823532
dance pop	reggaeton	21	7748056.615384615
electro	latin	21	8979333.444444444
electro	reggaeton	21	8979333.444444444
electro	hip hop	21	4551427.818181818
moombahton	pop	20	3805423.5555555564
dance pop	latin	20	8365585.25
ninja	pop	19	3805423.5555555564
electropop	tropical house	19	5373949.111111111
other	pop	18	4880737.769230769
electro	rap	18	6162899.692307693
dance pop	rap	18	5684198.214285715
latin	latin	18	6659714.444444444
hip hop	reggaeton	18	6712619.583333332
tropical house	tropical house	17	3466119.466666667
pop rap	reggaeton	17	7119920.076923078
latin	trap	17	8228302.555555556
reggaeton	trap	17	6366003.625
hip hop	latin	17	7278774.727272727
rap	reggaeton	16	8109408.846153846
reggaeton	reggaeton	16	5189403.285714285
dance pop	electro house	15	2822035.9
latin	pop rap	15	7672837.333333332
dance pop	trap	15	5009237.333333333
electro	pop rap	14	6927897.083333332
latin	rap	14	8744783.5
hip hop	house	14	7682149.363636362
electro	electro house	13	3785211.0
pop rap	pop rap	13	2757080.6153846155
electro	electropop	13	5373949.111111111
pop	tropical	13	8727344.875
electro house	tropical house	12	3485214.4
pop	rock	12	5632848.0
dance pop	hip hop	12	2606182.3
latin	tropical	12	7389134.625
electro	tropical	12	8565404.5
dance	electro house	10	4155441.0
electropop	electropop	10	4365159.666666667
reggaeton	tropical	10	5916911.666666668
reggaeton	tropical house	10	7810595.75
house	house	9	7669804.555555556
dubstep	pop	9	3416989.333333333
latin	tropical house	9	10301556.666666666
chanson	variete francaise	9	984431.0
dance pop	moombahton	8	3485022.875
dance pop	ninja	8	3485022.875
electro house	house	8	4215952.0
electro	trap	8	7235111.5
rap	rock	8	6810283.333333332
chanson	pop	8	9712601.0
r&b	rap	8	1047048.0
hip hop	r&b	8	2107952.375
pop	urban contemporary	8	4532358.166666667
electro	urban contemporary	8	5346408.6
pop rap	tropical house	8	5537572.333333333
pop	variete francaise	8	2691048.75
hip hop	other	8	2187813.666666666
trap	trap	8	3596576.833333333
house	rap	8	8652924.714285715
r&b	tropical house	7	3111483.1428571427
house	r&b	7	3004115.0
disco house	pop	7	1347131.25
dance pop	disco house	7	1347131.25
other	tropical house	7	2252522.0
electropop	other	7	2252522.0
indie pop	pop	7	6271862.333333332
hip hop	indie pop	7	7350602.333333332
metal	rap	7	1645164.0
house	reggaeton	7	5822840.666666668
dance pop	r&b	6	2926841.5
dance	disco house	6	1693881.333333333
indie pop	rap	6	7179365.25
dance pop	tropical	6	7652539.0
electro house	latin	6	6333179.666666668
tropical	tropical house	6	8565404.5
house	latin	6	8565404.5
francoton	variete francaise	6	1034569.5
hip hop	tropical house	6	5154406.666666667
chanson	francoton	6	984431.0
dance	moombahton	5	1838583.6
dance	ninja	5	1838583.6
dance	electropop	5	1838583.6
electro	r&b	5	3459885.8
chanson	rap	5	9712601.0
dance pop	dubstep	5	2307610.25
dubstep	electropop	5	3228507.333333333
dubstep	tropical house	5	2307610.25
other	rap	5	1114450.333333333
electropop	rap	5	3356556.0
electropop	hip hop	5	4008177.0
electropop	latin	5	10449630.0
electropop	reggaeton	5	10449630.0
rap	tropical house	5	6305225.666666668
electro house	reggaeton	5	6333179.666666668
house	tropical	5	8565404.5
francoton	pop rap	5	738362.0
hip hop	tropical	5	6442853.666666668
dance	dance	4	2309418.25
disco house	electro	4	1347131.25
disco house	tropical house	4	1347131.25
hip hop	rock	4	10089610.5
pop rap	r&b	4	1257217.25
dance	pop house	4	10001026.0
rap	urban contemporary	4	4232012.0
hip hop	urban contemporary	4	4355008.25
dancehall	pop	4	4910080.666666667
emo	pop	4	4837448.333333333
house	pop rap	4	6692754.25
pop	rai	4	1311716.5
electro house	electropop	4	4548854.5
metal	pop	4	7170565.0
hip hop	metal	4	7170565.0
moombahton	tropical house	4	6229088.333333332
dance pop	other	4	11682991.666666664
pop	soul	4	5653650.5
electro house	tropical	4	6333179.666666668
moombahton	reggaeton	4	8990309.0
latin	moombahton	4	8990309.0
tropical house	urban contemporary	4	6135533.666666668
disco house	house	3	1693881.333333333
chanson	hip hop	3	9751974.0
dance	r&b	3	4285394.333333333
rock	tropical house	3	4811641.0
electro	rock	3	4811641.0
house	rock	3	5098775.666666667
azonto	pop	3	7062660.666666668
azonto	hip hop	3	7062660.666666668
hip hop	rai	3	1311716.5
electro house	indie pop	3	3068369.666666666
francoton	house	3	3913144.666666666
ninja	tropical house	3	6229088.333333332
electropop	house	3	4436348.333333333
electropop	moombahton	3	6229088.333333332
electro	other	3	4848478.0
house	other	3	4848478.0
moombahton	other	3	4848478.0
ninja	other	3	4848478.0
trap	tropical	3	4776068.0
pop	reggae	3	2311787.0
francoton	reggae	3	2311787.0
pop rap	tropical	3	7489885.333333332
electro	indie pop	3	2188926.0
house	indie pop	3	6332747.333333332
trap	tropical house	3	4003170.5
electropop	trap	3	3980012.0
house	pop house	3	3514212.0
francoton	trap	3	1145247.333333333
dance pop	urban contemporary	3	4547295.5
jazz	rap	3	660923.5
rap	variete francaise	3	984431.0
variete francaise	variete francaise	3	984431.0
rock	variete francaise	3	984431.0
reggae	variete francaise	3	984431.0
jazz	variete francaise	3	984431.0
chanson	chanson	3	984431.0
dance pop	francoton	3	954091.0
j-rap	rap	2	1957586.0
j-rap	pop	2	1957586.0
hip hop	j-rap	2	1957586.0
j-pop	rap	2	1957586.0
j-pop	pop	2	1957586.0
hip hop	j-pop	2	1957586.0
dancehall	r&b	2	4917807.5
pop punk	pop rap	2	7096888.5
pop rap	rock	2	7096888.5
emo	pop rap	2	7096888.5
pop punk	tropical house	2	7096888.5
electro	pop punk	2	7096888.5
pop	pop punk	2	7096888.5
house	pop punk	2	7096888.5
emo	tropical house	2	7096888.5
electro	emo	2	7096888.5
emo	house	2	7096888.5
country	pop rap	2	19521027.0
country	country rap	2	19521027.0
country	hip hop	2	19521027.0
house	variete francaise	2	17840452.5
hip hop	variete francaise	2	17840452.5
electro	europop	2	10116341.5
europop	tropical house	2	10116341.5
francoton	rai	2	1311716.5
rai	rap	2	1311716.5
electro house	other	2	5635747.5
dubstep	other	2	5635747.5
indietronica	pop	2	4219673.0
electro house	indietronica	2	4219673.0
francoton	urban contemporary	2	708098.5
electropop	ninja	2	4848478.0
r&b	trap	2	329523.5
k-pop	pop rap	2	341189.0
country rap	k-pop	2	341189.0
hip hop	k-pop	2	341189.0
electro house	r&b	2	5199008.0
pop	techno	2	1394274.5
rap	reggae	2	2311787.0
hip hop	reggae	2	15783400.0
electro	soul	2	8930628.5
electro house	soul	2	8930628.5
soul	tropical house	2	8930628.5
dance pop	soul	2	8930628.5
electropop	tropical	2	8787514.5
francoton	tropical house	2	1369479.5
pop	pop rock	2	4404921.0
dance pop	indie pop	2	2188926.0
indie pop	tropical house	2	2188926.0
electro	indietronica	2	3612089.0
house	trap	2	4003170.5
other	trap	2	4003022.0
electropop	pop rap	2	4640852.5
electro house	rap	2	8565404.5
dembow	electro	2	8990309.0
dembow	tropical house	2	8990309.0
moombahton	rap	2	8990309.0
moombahton	tropical	2	8990309.0
dembow	moombahton	2	8990309.0
ninja	reggaeton	2	8990309.0
latin	ninja	2	8990309.0
dembow	pop	2	8990309.0
electro	moombahton	2	8990309.0
francoton	latin	2	2765680.5
francoton	reggaeton	2	2765680.5
dubstep	electro	2	3586931.0
electro	trance	2	3586931.0
trance	tropical house	2	3586931.0
pop	trance	2	3586931.0
dance pop	trance	2	3586931.0
latin	urban contemporary	2	8140500.0
