artist_1	artist_2	count	song_ids
Dardan	Nimo	2	['1WjLzGgiCt2can9rPaxYmN', '1SkeK7yhwSkCUkbAG9604j']
Big Sean	Calvin Harris	2	['6BaCraQ9xeLYg4Sb9TBT2X', '5bcTCxgc7xVfSaMV3RuVke']
Big Sean	Katy Perry	2	['6BaCraQ9xeLYg4Sb9TBT2X', '5bcTCxgc7xVfSaMV3RuVke']
Big Sean	Pharrell Williams	2	['6BaCraQ9xeLYg4Sb9TBT2X', '5bcTCxgc7xVfSaMV3RuVke']
Calvin Harris	Katy Perry	2	['6BaCraQ9xeLYg4Sb9TBT2X', '5bcTCxgc7xVfSaMV3RuVke']
Katy Perry	Pharrell Williams	2	['6BaCraQ9xeLYg4Sb9TBT2X', '5bcTCxgc7xVfSaMV3RuVke']
KALIM	Luciano	2	['6uCGAyoYFg9WeqEBkjKMwa', '7K8Xd9u1MV6j4NVF8nIhg7']
Gentleman	Michael Patrick Kelly	2	['1mKnXWjyN6MUYpz84F4u7A', '4m0TDIJ02cmpZcqQ62GBCv']
Capital Bra	RAF Camora	2	['4v4ZuW2tjSyyci2BcE5bTp', '7FpW9V6XATqH6z7jhqQjlp']
Joshi Mizu	RAF Camora	2	['4v4ZuW2tjSyyci2BcE5bTp', '7FpW9V6XATqH6z7jhqQjlp']
Maroon 5	SZA	2	['4mxWSdf71VFO52qFeY0fZt', '3hBBKuWJfxlIlnd9QFoC8k']
Amanda	Sido	2	['1DFIyhRxaDAbZxTMN0BSBu', '5amWhhuMPipfRYq3eLJNyF']
Gzuz	Trettmann	2	['1qfM92o8OuFfWouqqfUBF8', '27XVTa9Eb2nO6lhhY5SbTl']
Metro Boomin	Offset	2	['7sO5G9EABYOXQKNPNiE9NR', '5u6vkDnOyaf8LsteDAj2ub']
Gringo	Gzuz	2	['1tpOGO1kyzH5Zhj045IAN7', '5m4rKNB8wf2Q4oMupdmXFQ']
Gringo	KALIM	2	['1tpOGO1kyzH5Zhj045IAN7', '5m4rKNB8wf2Q4oMupdmXFQ']
Gzuz	KALIM	2	['1tpOGO1kyzH5Zhj045IAN7', '5m4rKNB8wf2Q4oMupdmXFQ']
ALMA	Martin Solveig	2	['3aLSrx8qhssXrh5yjB6oy9', '26haJjtanhamtf25RXH0MO']
Celo & Abdi	Hanybal	2	['7qLqv48Sl8JTFRlqotyvfY', '5MijdBtG8a7VWb3jMhHrzV']
Macklemore	Skylar Grey	2	['3HVr6jTVwBHBa2flM0eURR', '0CokSRCu5hZgPxcZBaEzVE']
Cheat Codes	David Guetta	2	['1cG0umU5TKStygKsPFZ9pY', '1eyrmeiDpdTkOmA839nPVQ']
Cheat Codes	Robin Schulz	2	['1cG0umU5TKStygKsPFZ9pY', '1eyrmeiDpdTkOmA839nPVQ']
David Guetta	Robin Schulz	2	['1cG0umU5TKStygKsPFZ9pY', '1eyrmeiDpdTkOmA839nPVQ']
Capital Bra	Gringo	2	['6XFoohFV6lU0J6n0g8VfdZ', '5WJBABuzrSRSVYnw3j7dqR']
Sa4	Soni	2	['13ocGRA0tLxbMTZoPYklPn', '1jRwfa4yHslx8LkchvC7vP']
A$AP Rocky	Mura Masa	2	['5v9N8Rx3QsFvr50cxyQcA3', '0t2myRMEMCi2SRyg5TEFLp']
Capo	Tommy	2	['1jIYa5TXpdoIrRTygK8w56', '606LAaqFjPyfpzZHOVE8Kz']
Eunique	Mert	2	['6FbYPPtXevIuixOQrrMEYN', '6vFR3EXsCZ8JurXwzlM8z7']
Jonas Blue	William Singe	2	['0NiXXAI876aGImAd6rTj8w', '4xlrALxuaCf9yZBHJeTSG6']
Kontra K	Rico	2	['5ShUhlNH4o5FUFXTdM1ZFq', '66qE55Bj3Ap0M45VRTWq1I']
Luciano	Veysel	2	['6d90RoEzEKSRCmEdLI6ELC', '7HR5qYGKtzopXoN0CdMirL']
Miami Yacine	Paramocro	2	['4xQSAsgLQmMgQuZIDkPinD', '2F8FwWixFwZhdfMOh3ZYLt']
2 Chainz	Young Thug	2	['0xl1w2q4VLojeXp4JfazPL', '5PfTI3zrQbZEWcQdycMqJM']
18 Karat	Farid Bang	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
