artist_1	artist_2	count	song_ids
Gzuz	Ufo361	5	['4Nip6oiJU24LqcUEi7u19S', '6ciUAqm3B0sJU57CJIAOby', '1Jnl8QKwc6NBLNbYahGExG', '27CUvggbN4O6ASZEsExeAi', '5wH9FqlypGQJnKx1iy3huA']
Rae Sremmurd	Slim Jxmmi	5	['1oUudyBYVGMIC8JXeIsFzq', '2yUbCEiaolfSMluDo9RMmG', '0TCnOEVeLQMXOUrpPlM7uY', '1BuZAIO8WZpavWVbbq3Lci', '6sTDhYVVXU3HSDuG7mBLRU']
Rae Sremmurd	Swae Lee	5	['1oUudyBYVGMIC8JXeIsFzq', '2yUbCEiaolfSMluDo9RMmG', '0TCnOEVeLQMXOUrpPlM7uY', '1BuZAIO8WZpavWVbbq3Lci', '6sTDhYVVXU3HSDuG7mBLRU']
Slim Jxmmi	Swae Lee	5	['1oUudyBYVGMIC8JXeIsFzq', '2yUbCEiaolfSMluDo9RMmG', '0TCnOEVeLQMXOUrpPlM7uY', '1BuZAIO8WZpavWVbbq3Lci', '6sTDhYVVXU3HSDuG7mBLRU']
Gzuz	RAF Camora	5	['1uGERQ2DVv7j9WSsWzOHVp', '27CUvggbN4O6ASZEsExeAi', '1H3oIeKUEHpBhXUiso0IMH', '4Bj3usjRTckEJARO0dLbDf', '5wH9FqlypGQJnKx1iy3huA']
Kontra K	RAF Camora	4	['1imtCbjVIxYIkurjkye7Dg', '3hLflN1PldKrGtmT46Ub6O', '2ScbGzrUTiywyaUS1MRUTJ', '5KSNUteuNykJDjYiqguIzk']
Eno	Luciano	4	['4lRuHiE5knmoHcMaNhW0me', '6Yocr5JJOjupv71R5uhye5', '5P8EPCYTLW2bR4PanlvEpI', '6OutGOBdLTH3ih0tAWfrdb']
RAF Camora	Ufo361	4	['2kx7rcukcL50UysnBiWJxf', '1H2dpkHrEBDkSOcgmwiHD8', '27CUvggbN4O6ASZEsExeAi', '5wH9FqlypGQJnKx1iy3huA']
David Guetta	Martin Garrix	4	['0OlnLZY4cmQzT6ZGttvWBM', '6RnkFd8Fqqgk1Uni8RgqCQ', '1jLlIo8HA1KdhGiaYaC4j9', '4aBYzs8RxZMuqyOanNlf8I']
Dardan	Nimo	4	['1SkeK7yhwSkCUkbAG9604j', '1kLM6iByOIGuisx9jE8YvX', '3Iksy9wPB0Pqazx0WnxBp7', '4yKAd5BMmXtFvQ1gDo0I3b']
Kendrick Lamar	SZA	4	['3GCdLUSnKSMJhs4Tj6CV3s', '12SJpYZEdj4kzWZ8FPFg4Y', '2Imq77E6CEJR5TPUxlJvTY', '66kQ7wr4d2LwwSjr7HXcyr']
Capital Bra	King Khalil	4	['5lIWCyAsVuAqugo4AWIdth', '4kAIdBQEmb1M9ryd9tNSCD', '5sP6sOHAF7iP0eAiPe3hqr', '2oA3HW3HECk8zpTlF5Q6mY']
Maxwell	RAF Camora	4	['3AOVbKm3vZl17WfEhILSw6', '6hjck7ERXicpsW51UkdHCA', '1uGERQ2DVv7j9WSsWzOHVp', '05Mp2UJulSttxQ4E6hQPH3']
Gzuz	Trettmann	4	['4Nip6oiJU24LqcUEi7u19S', '1qfM92o8OuFfWouqqfUBF8', '7AwPgamlOy97TfTIXDvb4S', '5IvYcDXtovuyl1LsHuNYKS']
Bushido	Samra	4	['4tN3rGNIY2BVUFYt5eIVWb', '4DL2hq2mG4U8F4Fz8YF9RM', '78CLZUWhsxIDwObCKOh1fh', '0eKKoqxVuKTQAfzNXlCeCD']
Ali As	MoTrip	4	['0G5e5RKaBIT2s6I4yd3UK0', '44YIa0dpadoKLg9Rkoy2Wl', '5qyIn5d9N8OG1elDK0Vf74', '3Gh5UAnpwnfKE6wP9TMypH']
Farid Bang	Summer Cem	4	['245j08WcZwjWwXywXv6D5e', '5WGwGAoDvMpPYYiUxKB229', '5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
Summer Cem	Veysel	4	['5pvXlVpIH6iMRlBMVCve5q', '1SDWa2NAPvVjLhIXDM9Zgi', '06omSpahBsBYZxnzieTMI0', '1ZQhnmtZ2tq1t3TzguTciR']
Bonez MC	Ufo361	4	['6ciUAqm3B0sJU57CJIAOby', '27CUvggbN4O6ASZEsExeAi', '2O2WokTrPztBCAuuJKyCA2', '1Jnl8QKwc6NBLNbYahGExG']
18 Karat	Kollegah	4	['5lIWCyAsVuAqugo4AWIdth', '3q1TGy0QaYllb7kwEgsgNa', '18Uay1003reV0z2KaK97NY', '2oodTJBiwgY3lrZV5W3P1N']
18 Karat	Farid Bang	4	['5daPTPtcS7LZMDRVPbOZwo', '5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY', '3x4w4q2rm6InAGyJDwrCxV']
Diplo	LSD	4	['7boPPE857KEqCIHNwFkDop', '73F87Sqh6jQWucOOvz1WFx', '2c7GlMNmF7pbohjykutmLP', '5a8RPWgKSmcGBGcffmIrUi']
Diplo	Labrinth	4	['7boPPE857KEqCIHNwFkDop', '73F87Sqh6jQWucOOvz1WFx', '2c7GlMNmF7pbohjykutmLP', '5a8RPWgKSmcGBGcffmIrUi']
Diplo	Sia	4	['7boPPE857KEqCIHNwFkDop', '73F87Sqh6jQWucOOvz1WFx', '2c7GlMNmF7pbohjykutmLP', '5a8RPWgKSmcGBGcffmIrUi']
LSD	Labrinth	4	['7boPPE857KEqCIHNwFkDop', '73F87Sqh6jQWucOOvz1WFx', '2c7GlMNmF7pbohjykutmLP', '5a8RPWgKSmcGBGcffmIrUi']
LSD	Sia	4	['7boPPE857KEqCIHNwFkDop', '73F87Sqh6jQWucOOvz1WFx', '2c7GlMNmF7pbohjykutmLP', '5a8RPWgKSmcGBGcffmIrUi']
Labrinth	Sia	4	['7boPPE857KEqCIHNwFkDop', '73F87Sqh6jQWucOOvz1WFx', '2c7GlMNmF7pbohjykutmLP', '5a8RPWgKSmcGBGcffmIrUi']
Capo	Nimo	4	['0pepy7gdvtiNBlsT9t4OmT', '0dGSOCj6hdV5Nr0V8FjONc', '6HxFJbQahRd5rWQ752D710', '4vN2F1v7WphIUva3S6hwaT']
Bushido	Capital Bra	4	['3nwG4L1J4a8MXq4R01Hilb', '4gS5rKGbcgXsSMXGmwzBl6', '78CLZUWhsxIDwObCKOh1fh', '0eKKoqxVuKTQAfzNXlCeCD']
21 Savage	Post Malone	4	['2U7Hu2RaNQNRi7izoJyZaX', '0e7ipj03S05BNilyu5bRzt', '1OmcAT5Y8eg5bUPv9qJT4R', '7wGoVu4Dady5GV0Sv4UIsx']
KC Rebell	Summer Cem	3	['39qlqpwVzRkQP6WsILfIB5', '1A5nTDzLS8ckYOLiQMgtmG', '3a5qsP4xawpweFRXgzG6VP']
Post Malone	Swae Lee	3	['1A6OTy97kk0mMdm78rHsm8', '5VuxWXbt7XENQCtE9TzpTv', '3KkXRkHbMCARz0aVfEt68P']
J Balvin	Willy William	3	['2rb5MvYT7ZIxbKW5hfcHx8', '7fwXWKdDNI5IutOMc5OKYw', '7COfe3P7KgfwDwIRB8LIDw']
Capital Bra	XATAR	3	['71XGMPKmWtVxO7bGcGZhbn', '1mxJFXWfAUl2vfOAk86rPf', '3nOapu3bCsgKa3WKLwjF9n']
Bausa	Capital Bra	3	['2lhMEIVhUOhgrN5eydoq9n', '00iyWekl1wcaHCAqPhZLzO', '29MUMRgt5eJa5YdZj4s7vT']
Capital Bra	KC Rebell	3	['1A5nTDzLS8ckYOLiQMgtmG', '3a5qsP4xawpweFRXgzG6VP', '6gXPVXUTCVbY0uF8rs2SZL']
Capital Bra	Summer Cem	3	['5lIWCyAsVuAqugo4AWIdth', '1A5nTDzLS8ckYOLiQMgtmG', '3a5qsP4xawpweFRXgzG6VP']
Gzuz	LX	3	['3aDYo34VzVf2i8aJyJk0ca', '3PnK3iUPKPFWiEkQ0E5s7S', '0M6hFbc4iDPLh66BAVtP4N']
Felix Jaehn	Mike Williams	3	['6a9vKVMFfNBi741DVSit3H', '6ULQ6ZRc7JuVutRMy6gfgc', '3889rglwfTAt9Wufp0DlXI']
Azet	Noizy	3	['3sgGmPQD2J6aQduN36RDBO', '6BPbNmOnVGHxVWRqeWvJaJ', '1cDlVA17fnLm50ssTlS1ZQ']
Noizy	Zuna	3	['3sgGmPQD2J6aQduN36RDBO', '6BPbNmOnVGHxVWRqeWvJaJ', '1cDlVA17fnLm50ssTlS1ZQ']
18 Karat	Jigzaw	3	['7CUXPOT0dJfNHq3YrEJj4V', '1L0u1L98eJ8NtnjMy9to2l', '18Uay1003reV0z2KaK97NY']
Kianush	PA Sports	3	['0bhJP2c24CR3GChna0zqbi', '69SRVgWYoBKFG0dlP2g8eb', '7IwKLDtA1iSbMeMH5lVXTv']
Bonez MC	Trettmann	3	['4FwwXRuwzJcpmfCR8ltO9b', '610WYIsrvfJyEXTbtz45Mm', '5gGy6V9LSvMWjYECDTcvxf']
RAF Camora	Trettmann	3	['4FwwXRuwzJcpmfCR8ltO9b', '610WYIsrvfJyEXTbtz45Mm', '5gGy6V9LSvMWjYECDTcvxf']
6ix9ine	Nicki Minaj	3	['1oJ8EDr2pv94IvSd6ZmDgo', '4QIyEq7TcTdAcxjI2AFlAK', '2E124GmJRnBJuXbTb4cPUB']
Gzuz	Maxwell	3	['6ciUAqm3B0sJU57CJIAOby', '1uGERQ2DVv7j9WSsWzOHVp', '1Jnl8QKwc6NBLNbYahGExG']
18 Karat	Summer Cem	3	['3EVvVsLzXbW9VUAxbS70yX', '5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
AK Ausserkontrolle	Capital Bra	3	['5MXSHFzhc0BPaKW0gTbuyq', '3eMwf7uAEn1VJcmd12gMmi', '3lr7xUKPIBRmOWwGY2JNSH']
Kool Savas	Rea Garvey	3	['422iWQb30fYWnizucb5Tf2', '2LwTLppGvaQUiTs28Yq4H3', '4jtosytumOBbxHuZwlIgcC']
Luciano	Nimo	3	['4lRuHiE5knmoHcMaNhW0me', '0RMrNZG8THmtHXU90tfsQY', '5phG3pqcfpBIKE63vpheYb']
Capital Bra	Luciano	3	['6Yocr5JJOjupv71R5uhye5', '6WkbQW89dlU7z6Tr99P0nl', '5P8EPCYTLW2bR4PanlvEpI']
Fler	Jalil	3	['3VhZbQN6WpqZnfiKSEPORv', '3t00XDnfUPfrXGfiAgUymW', '6WIFBakiq26ei0qauhF2qn']
Alex Aiono	Felix Jaehn	3	['2Q5210PdRBUYKfC52EkHrP', '0m6M0TRGs7dOqZAryYcwiH', '1sBhJGPUKrdRycgKxve70v']
Alex Aiono	Hight	3	['2Q5210PdRBUYKfC52EkHrP', '0m6M0TRGs7dOqZAryYcwiH', '1sBhJGPUKrdRycgKxve70v']
Felix Jaehn	Hight	3	['2Q5210PdRBUYKfC52EkHrP', '0m6M0TRGs7dOqZAryYcwiH', '1sBhJGPUKrdRycgKxve70v']
Felix Jaehn	Gucci Mane	3	['3vwVxnq3vQ6NxGVxaiuteR', '3Ij7tqW9jVJ41dG06MZkFU', '5BpYTQDrNSDdzWHk8LdDV2']
Felix Jaehn	Marc E. Bassy	3	['3vwVxnq3vQ6NxGVxaiuteR', '3Ij7tqW9jVJ41dG06MZkFU', '5BpYTQDrNSDdzWHk8LdDV2']
Gucci Mane	Marc E. Bassy	3	['3vwVxnq3vQ6NxGVxaiuteR', '3Ij7tqW9jVJ41dG06MZkFU', '5BpYTQDrNSDdzWHk8LdDV2']
Capital Bra	Olexesh	3	['5SA05x1pEztZar5ChG5dxD', '0kl0GEa8WfkY65OBzlqHDL', '3PeZbfNvwlByMZjZGjKKRq']
Bausa	reezy	3	['5RB1IjXb7Exn3beDmgcsmC', '2xMf0g4abBoxbCoca5z941', '4ZYGWjyAsl5TqyaQVNjF4e']
Kelsea Ballerini	The Chainsmokers	3	['4edS9dC0JPBlSS4p4gMOT0', '15kQGEy89K8deJcZVFEn0N', '6LKYeyLt4G4SlZ6OJwFhVS']
Cardi B	Migos	3	['1YZfcVLbbJwfizR5cDOp3q', '2qcG0nZ6S3zZV0UrkY5nFo', '4wFjTWCunQFKtukqrNijEt']
Edin	Olexesh	3	['5hqelGWfhBo8On7e7Kk5HD', '1zt0pQ4YjYP3nD75zIx291', '4gnuy9VBU2GGrN60UMB79t']
Post Malone	Ty Dolla $ign	3	['7wrDRQgHlvDnimrRHfQZxt', '65NwOZqoXny4JxqAPlfxRF', '3swc6WTsr7rl9DqQKQA55C']
David Guetta	Sia	3	['66BjcDhhwWCcQIBxHMpKXh', '33IOhptvC2Qoy2UhjiHXLV', '2ludbmtPoyCPe2K08fAlFl']
AK Ausserkontrolle	Kontra K	3	['3FM6XiW9zwexQppdAxgWyw', '6ejutdxQVGPCNpFys7TLAn', '2QUzpzwnNChjaaOlaVSqCH']
Katja Krasavice	Stard Ova	3	['6pTd6XYMZjNRe9MjEVg9T9', '1zOMSnF631rlPHlS4hH9rV', '7wUCRyFNDf7ZemLGzQ7Km0']
JURI	Sun Diego	3	['4HbWRdtVmSUPywDxXrwdrj', '3hdudpgzKUKxep3FSFNyKz', '3Qkf7X9xbQMXKi9xjMSVzc']
Drew Love	The Chainsmokers	2	['6mWDwN58PgiPiDXkfSfB4J', '3pWcj8hxj3fsb9TDAcMpEl']
Kay One	Mike Singer	2	['0OG1CWjb4Y00fETLDSquVt', '7n3TVLhIYltUm7uzzy6xFK']
Drake	Michael Jackson	2	['36ONiya0OANYknz0GgJmwB', '6G8kHiVZ1jW7vHMPVRNZU0']
Elias	Summer Cem	2	['2kDcTaadTLPSXeVD7YXHTO', '42KbmH5H47WGQH6dBaCLsq']
Adam Trigger	Felix Jaehn	2	['5dX8ECwIk0dgBTkqwPVZhc', '6nvpJPsnsLSuJM10wg0qJ1']
Adam Trigger	Hearts & Colors	2	['5dX8ECwIk0dgBTkqwPVZhc', '6nvpJPsnsLSuJM10wg0qJ1']
Felix Jaehn	Hearts & Colors	2	['5dX8ECwIk0dgBTkqwPVZhc', '6nvpJPsnsLSuJM10wg0qJ1']
Nicky Jam	Ozuna	2	['3V8UKqhEK5zBkBb6d6ub8i', '6JjPBQfI2Y8nIjnm65X6Pw']
El Profesor	HUGEL	2	['1MFSD0AkPk8Yq7TDEhrHcb', '2dQzfKRaMKUCQgMpOtpLTh']
6ix9ine	Kanye West	2	['0EwS8XJQspgrj1zSUXhFkl', '1oJ8EDr2pv94IvSd6ZmDgo']
David Guetta	Jamie Scott	2	['0OlnLZY4cmQzT6ZGttvWBM', '1jLlIo8HA1KdhGiaYaC4j9']
David Guetta	Romy Dya	2	['0OlnLZY4cmQzT6ZGttvWBM', '1jLlIo8HA1KdhGiaYaC4j9']
Jamie Scott	Martin Garrix	2	['0OlnLZY4cmQzT6ZGttvWBM', '1jLlIo8HA1KdhGiaYaC4j9']
Jamie Scott	Romy Dya	2	['0OlnLZY4cmQzT6ZGttvWBM', '1jLlIo8HA1KdhGiaYaC4j9']
Martin Garrix	Romy Dya	2	['0OlnLZY4cmQzT6ZGttvWBM', '1jLlIo8HA1KdhGiaYaC4j9']
AK Ausserkontrolle	Veysel	2	['723V3qJYk6RNNZwN1sET6b', '7k6sTmc6wuOnvelPcOMyf1']
Dardan	Luciano	2	['0Y1pARz0uImuvm5ICtnPV8', '4vOVlcGbOLDYlYIpZkU6VU']
Demi Lovato	Luis Fonsi	2	['1zsG4eaZmkA1dvjDDsAGLK', '2hl6q70unbviGo3g1R7uFx']
Aya Nakamura	Loredana	2	['5PBNu79LTOfx1vM1MdxHxP', '2ksv4nKtoxr0mSR0sHdn1y']
Glasperlenspiel	Summer Cem	2	['5BEGYrmNkuC6WYpKexwREx', '72B0REZOK7Xd2KE5aS08NN']
187 Strassenbande	Bonez MC	2	['6mw02h3qbWmuq2bJCRjRAe', '3aDYo34VzVf2i8aJyJk0ca']
187 Strassenbande	Gzuz	2	['6mw02h3qbWmuq2bJCRjRAe', '3aDYo34VzVf2i8aJyJk0ca']
Dopebwoy	Mert	2	['3n1kbZq98S3QdTOqz6YPFF', '6ImRu2ibgHCw8NFnLeeZCl']
Capital Bra	Massiv	2	['68wn1NLEopjHZaXY3yVRL5', '5JmBRZy6cXuqJntsAjcGhC']
Gzuz	Veysel	2	['3Rq0ElVcisouAl71RtnTUS', '6XjEOPgbgHKcaHcunEHSJJ']
Demi Lovato	Jax Jones	2	['2ytH5wDuqhgLTiDVYioteq', '0XfOi87h82i09rQjWYG0Bm']
Demi Lovato	Stefflon Don	2	['2ytH5wDuqhgLTiDVYioteq', '0XfOi87h82i09rQjWYG0Bm']
Jax Jones	Stefflon Don	2	['2ytH5wDuqhgLTiDVYioteq', '0XfOi87h82i09rQjWYG0Bm']
Ina Wroldsen	Jax Jones	2	['0KsB4TwgATg88aXCMBoO3Y', '6tvQzeCPwOytDlBYCIOY0n']
Nimo	Reda Rwena	2	['0l9QYQ887XEQtRhrurvY8v', '0kTMnfHRexJJ9Mz8eycmQt']
Nimo	YONII	2	['0l9QYQ887XEQtRhrurvY8v', '0kTMnfHRexJJ9Mz8eycmQt']
Reda Rwena	YONII	2	['0l9QYQ887XEQtRhrurvY8v', '0kTMnfHRexJJ9Mz8eycmQt']
Gzuz	KitschKrieg	2	['4Nip6oiJU24LqcUEi7u19S', '7AwPgamlOy97TfTIXDvb4S']
Capital Bra	Joshi Mizu	2	['4v4ZuW2tjSyyci2BcE5bTp', '4VPoDlvmMuV3ZSd5DPzMQI']
Ardian Bujupi	Payy	2	['23x5T12BAOGcV6qBlAfWcK', '4dL59MdDzLINk1Sq04y9Cf']
Bad Bunny	J Balvin	2	['58q2HKrzhC3ozto2nDdN4z', '5hcisvFMidkMJlElTO9Qmw']
Olexesh	Vanessa Mai	2	['683Qz6LnrvcpaNoBiOzFYi', '1R8XRj4pv0Ps1IYGXWJlbP']
Brooks	David Guetta	2	['6RnkFd8Fqqgk1Uni8RgqCQ', '4aBYzs8RxZMuqyOanNlf8I']
Brooks	Martin Garrix	2	['6RnkFd8Fqqgk1Uni8RgqCQ', '4aBYzs8RxZMuqyOanNlf8I']
Chris Stapleton	Justin Timberlake	2	['1LhMopPAallLeaeNutqbgS', '09ts3GnICqYEU5PkQCpJK3']
Nicki Minaj	Tyga	2	['4hXDobvUaXyDFLnmecoY0z', '2qfR91VvO7hRp4IajDT08h']
Afrojack	David Guetta	2	['2ludbmtPoyCPe2K08fAlFl', '0tPQPaOKM32WgMSbPCYyRH']
Billie Eilish	Khalid	2	['1NJcg626wLln4pGHpiV7mf', '0u2P5u6lvoDfwTYjAADbn4']
Dardan	Ufo361	2	['2Yx4wfjgzVH0zXdO8dChCm', '27yfGoOGT5CJtKdm25VY3R']
Becky G	David Guetta	2	['3soOPBuMK8YMdWnV7xpEyf', '4dSoDnmR9opAQ8KxUc9SbC']
Becky G	Sean Paul	2	['3soOPBuMK8YMdWnV7xpEyf', '4dSoDnmR9opAQ8KxUc9SbC']
David Guetta	Sean Paul	2	['3soOPBuMK8YMdWnV7xpEyf', '4dSoDnmR9opAQ8KxUc9SbC']
Azzi Memo	Capo	2	['6LfTpwqGGa7xJ81yqqy12W', '2Th7xjHwXwT07el10FcwMk']
Bonez MC	KitschKrieg	2	['610WYIsrvfJyEXTbtz45Mm', '5gGy6V9LSvMWjYECDTcvxf']
KitschKrieg	RAF Camora	2	['610WYIsrvfJyEXTbtz45Mm', '5gGy6V9LSvMWjYECDTcvxf']
Nimo	Niska	2	['1rqXVWjUh6eun8J7CDnrpv', '3BORnh3lPd7UbhdFh9Bcsf']
Rich The Kid	Ufo361	2	['2LrvymM7z6iZnvEecx5ZIA', '68GbOpTYyu7VAPKszMdB3A']
Animus	MoTrip	2	['6VkV6PFrmTTLakUaf6iWMM', '7a37wmlnE2tRs446fR5bOV']
Azzi Memo	Nimo	2	['4mGxpq4nAOz9ZHe7GmPcgO', '4ZkM6R7P3vGJ3O4ezCGnpy']
Lost Frequencies	Zonderling	2	['1ZtEZjYb4e0V0gqwRYeeAY', '2hqy4QmpvMeVz6zeolDeLQ']
6ix9ine	Murda Beatz	2	['2E124GmJRnBJuXbTb4cPUB', '4QIyEq7TcTdAcxjI2AFlAK']
Murda Beatz	Nicki Minaj	2	['2E124GmJRnBJuXbTb4cPUB', '4QIyEq7TcTdAcxjI2AFlAK']
Maxwell	Ufo361	2	['6ciUAqm3B0sJU57CJIAOby', '1Jnl8QKwc6NBLNbYahGExG']
18 Karat	King Khalil	2	['5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
Capital Bra	Farid Bang	2	['0IbCCL0xQJ0xGq3TPHS6aW', '5lIWCyAsVuAqugo4AWIdth']
Farid Bang	King Khalil	2	['5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
King Khalil	Kollegah	2	['5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
King Khalil	Summer Cem	2	['5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
Kollegah	Summer Cem	2	['5lIWCyAsVuAqugo4AWIdth', '18Uay1003reV0z2KaK97NY']
Ardian Bujupi	Fard	2	['4mKyVDOyrxMDlw78jKNmVK', '3y9kOAQhEGrL2rpGFoPtox']
Cardi B	Maroon 5	2	['6FRLCMO5TUHTexlWo8ym1W', '7fa9MBXhVfQ8P8Df9OEbD8']
AK Ausserkontrolle	Samra	2	['3eMwf7uAEn1VJcmd12gMmi', '3lr7xUKPIBRmOWwGY2JNSH']
Juicy J	Rae Sremmurd	2	['2yUbCEiaolfSMluDo9RMmG', '1BuZAIO8WZpavWVbbq3Lci']
Juicy J	Slim Jxmmi	2	['2yUbCEiaolfSMluDo9RMmG', '1BuZAIO8WZpavWVbbq3Lci']
Juicy J	Swae Lee	2	['2yUbCEiaolfSMluDo9RMmG', '1BuZAIO8WZpavWVbbq3Lci']
6ix9ine	Anuel AA	2	['0LQ1J0BCzA2qnAgp9MkkNE', '7ATATJztoWLcqDAcVVof0C']
Grey	Maren Morris	2	['09IStsImFySgyp0pIQdqAc', '2ARqIya5NAuvFVHSN3bL0m']
Grey	Zedd	2	['09IStsImFySgyp0pIQdqAc', '2ARqIya5NAuvFVHSN3bL0m']
