source	target	weight	avg_streams
dance pop	pop	321	9876336.540372673
pop	pop	242	10047674.4010989
pop	pop rap	241	8741567.968253968
hip hop	pop	238	7643705.0882352935
hip hop	rap	233	6695911.097826088
pop	rap	226	6826821.55
pop rap	rap	191	6582105.362318841
pop	tropical house	180	10378624.090909092
hip hop	pop rap	176	7359154.014285713
dance pop	pop rap	158	9493495.568421053
electro	pop	151	10504047.285714284
dance pop	hip hop	139	7754853.2888888875
pop	trap	139	8129035.210526315
rap	trap	132	8191651.115384615
hip hop	hip hop	130	5334334.325301205
dance pop	tropical house	128	11167535.308641976
dance pop	rap	128	7826909.16
pop rap	trap	122	8922863.673076924
rap	rap	117	6068388.953846154
hip hop	trap	114	7914587.442307693
dance pop	dance pop	109	11552364.638554215
dance pop	electro	97	11235422.402777778
pop rap	pop rap	90	8656483.739130436
electropop	pop	90	10009559.415384617
dance pop	trap	85	9512480.0
house	pop	76	8533425.48275862
dance	pop	68	10106094.607843136
electro house	pop	66	9663150.673076924
grime	hip hop	65	4528828.125
pop	r&b	63	8604788.156862745
hip hop	r&b	57	6847642.444444444
electro	tropical house	56	11343170.07317073
dance pop	electropop	56	11569583.65
r&b	rap	56	6143232.25
pop rap	tropical house	54	9271900.0
dance pop	electro house	50	9500971.48780488
hip hop	tropical house	49	7641170.923076922
electro	pop rap	48	10437464.277777778
dance pop	house	48	7776024.358974359
pop	urban contemporary	46	9643617.909090908
rap	urban contemporary	45	7080733.230769231
dance	dance pop	44	10940250.676470587
electro	hip hop	44	6779078.027777777
electropop	tropical house	44	9137053.090909092
dance pop	r&b	43	9436200.5
hip hop	urban contemporary	43	8140249.0967741925
tropical house	tropical house	41	11216030.91891892
pop rap	r&b	41	8627846.193548387
pop rap	urban contemporary	40	9660700.52
rap	tropical house	39	8293530.407407408
trap	trap	37	9771645.08695652
other	pop	37	5792335.56
electro	rap	36	8567451.32
house	pop rap	34	7344747.76
dance pop	urban contemporary	34	9553277.8
trap	tropical house	33	8682332.576923076
electro house	pop rap	32	7621656.954545454
hip hop	house	32	5423072.666666667
electro house	rap	31	7428356.857142857
dance	pop rap	30	8570028.095238095
house	tropical house	30	8180958.954545454
dancehall	pop	29	8583342.4
dancehall	hip hop	28	6783146.947368422
electro	trap	28	9153844.956521738
electro house	hip hop	28	7109229.636363638
electro	electropop	27	12261135.391304348
house	rap	26	6532251.611111111
electropop	pop rap	26	6107477.875
dance	hip hop	25	6488519.45
dance pop	other	25	6258017.5882352935
grime	rap	24	4204937.866666666
dance	rap	24	6837293.875
r&b	trap	24	7207966.157894737
hip hop	soul	24	7068360.764705882
grime	grime	23	2526158.3529411764
trap	urban contemporary	23	12946763.142857146
electro house	trap	23	8149687.368421053
electro	r&b	22	11135254.818181818
electropop	rap	22	5102271.6315789465
pop	soul	22	6420818.222222223
dance pop	dancehall	21	8391371.866666667
r&b	tropical house	21	9373873.0
dance	tropical house	21	12915084.0
house	trap	21	6714000.352941178
house	r&b	19	10798673.777777778
indie pop	pop	19	6264462.25
electro	electro	19	12228266.066666665
other	tropical house	18	7101719.0
electropop	hip hop	18	4428223.125
rap	soul	18	6370360.538461537
dance	trap	17	7892142.615384615
electropop	electropop	17	4721215.538461538
electro	house	17	7254585.2
dancehall	rap	16	10021785.0
dancehall	grime	16	4644461.0
dancehall	tropical house	15	8034341.307692307
grime	pop	15	9502040.384615384
electro house	tropical house	15	9893486.0
tropical house	urban contemporary	15	7527546.0
dance	r&b	14	9961995.07142857
electropop	other	14	3234217.25
electro	urban contemporary	14	7204132.166666668
moombahton	pop	13	9238974.375
hip hop	rock	13	2189169.0
indie pop	tropical house	12	8659765.545454545
latin	pop	12	16637299.555555554
other	pop rap	12	6323945.666666668
electro house	r&b	12	11158614.75
pop rap	rock	12	5692127.4
