source	target	weight	avg_streams
atl hip hop	atl trap	14	528926.2727272727
atl hip hop	gangster rap	14	2522173.076923077
latin	rap	14	6006236.2727272725
bmore	pop	14	2725145.5714285714
ninja	pop	14	2725145.5714285714
australian pop	pop	14	2766380.25
edm	edm	14	2127073.416666666
contemporary country	dance pop	14	6481604.833333332
latin	pop rap	14	5914964.4
hip hop	vapor trap	14	5572136.9
dirty south rap	pop	14	2995680.3636363638
atl hip hop	miami hip hop	14	3520422.25
melodic rap	miami hip hop	14	3038603.2142857136
alternative r&b	southern hip hop	14	1896188.0
atl hip hop	canadian pop	13	6505558.0
atl trap	melodic rap	13	482715.07692307705
dance pop	r&b	13	867087.6363636364
chicago rap	melodic rap	13	2311581.076923077
pop	pop edm	13	3875772.7
queens hip hop	southern hip hop	13	2345581.4444444445
electro house	rap	13	3106951.2
trap	tropical house	13	3580708.727272727
canadian pop	dance pop	13	3793625.0909090913
florida rap	trap	13	3262926.8181818184
cali rap	pop rap	13	2250056.375
detroit hip hop	pop	13	2985480.6
house	pop	13	4459986.222222222
alternative hip hop	southern hip hop	13	334072.0
new orleans rap	pop rap	12	1823766.4
emo rap	southern hip hop	12	1163340.3636363635
latin hip hop	trap latino	12	2718631.0
melodic rap	philly rap	12	1446060.9090909092
pop	underground hip hop	12	1081815.583333333
electropop	electropop	12	3680000.5
melodic rap	vapor trap	12	2209207.5
gangster rap	melodic rap	12	2159061.916666666
southern hip hop	vapor trap	12	2556792.375
dance pop	gangster rap	12	3661945.6
hip pop	southern hip hop	12	2608732.875
miami hip hop	pop	12	3308204.111111112
southern hip hop	trap soul	12	962365.7272727272
metropopolis	pop	12	2988895.4444444445
pop	trap soul	12	2947790.0
cali rap	rap	12	2250056.375
dance pop	reggaeton	12	2857211.125
dance pop	hip pop	11	1439821.3
dance pop	queens hip hop	11	1451539.1
australian dance	pop	11	3766050.4
melodic rap	trap soul	11	8110793.2
dirty south rap	melodic rap	11	3840142.0909090913
emo rap	hip hop	11	1272254.888888889
latin	puerto rican pop	11	3056261.0
puerto rican pop	reggaeton	11	3056261.0
trap latino	tropical	11	1875628.333333333
latin hip hop	tropical	11	4633140.666666667
electro house	pop rap	11	1567970.5
detroit hip hop	southern hip hop	11	2006382.5
detroit hip hop	trap	11	1513255.0
gangster rap	gangster rap	11	2825421.833333333
alternative r&b	dance pop	11	5924599.818181817
atl hip hop	trap soul	11	2633864.222222222
pop rap	uk pop	11	2299264.888888889
dmv rap	hip hop	11	395322.66666666674
hip pop	post-teen pop	10	1548229.1
dfw rap	rap	10	8726090.444444444
rap	trap latino	10	6419607.888888889
latin	trap	10	1861855.8571428568
dance pop	moombahton	10	2235158.75
melodic rap	r&b	10	5676405.5
alternative r&b	r&b	10	5050352.125
post-teen pop	urban contemporary	10	2554596.8
pop	progressive electro house	10	9524168.0
big room	pop	10	5093140.125
pop	tropical	10	2379395.333333333
pop rap	reggaeton	10	7279179.625
canadian hip hop	dance pop	10	5565041.2
contemporary country	post-teen pop	10	6908705.7
chicago rap	pop	10	3525284.4285714286
hip hop	west coast rap	10	3743145.333333334
g funk	hip hop	10	4075917.142857143
g funk	rap	10	4075917.142857143
electropop	southern hip hop	10	645400.4285714285
florida rap	pop rap	10	3558608.7
hip hop	indie r&b	10	2567541.5
dance pop	uk funky	10	3994607.375
pop	uk funky	10	3994607.375
canadian hip hop	toronto rap	10	1079901.5
hip hop	new orleans rap	10	2741071.125
hip hop	philly rap	10	2049001.5
new orleans rap	rap	10	2999857.875
hardcore hip hop	pop rap	10	325755.0
alternative hip hop	alternative hip hop	10	334072.0
post-teen pop	queens hip hop	9	1689101.2222222222
moombahton	post-teen pop	9	2319139.111111111
dfw rap	pop rap	9	9289578.625
philly rap	southern hip hop	9	884931.4444444445
dance pop	pop edm	9	6459269.222222223
dance pop	progressive house	9	6347800.571428573
big room	edm	9	6525953.4
alternative r&b	electropop	9	6988756.0
post-teen pop	tropical	9	2379395.333333333
pop	puerto rican pop	9	4104666.333333334
pop rap	trap latino	9	6896215.625
rap	reggaeton	9	8879561.42857143
atl hip hop	conscious hip hop	9	4611360.125
trap	west coast rap	9	4130650.5714285714
gangster rap	post-teen pop	9	5015340.428571428
electro house	trap	9	3529290.5
g funk	pop rap	9	3721968.5
conscious hip hop	dance pop	9	3332512.333333333
