source	target	weight	avg_streams
dance pop	pop	285	9016636.541984733
pop	pop	216	9334854.204081632
pop	post-teen pop	210	8441862.02586207
pop rap	rap	190	6158174.2
pop	pop rap	172	7641883.313131313
pop	tropical house	169	9851072.041237114
rap	trap	153	6982939.6190476185
hip hop	rap	152	5747366.653846154
dance pop	post-teen pop	149	8758939.78021978
pop	rap	137	7968904.235294118
dance pop	tropical house	129	9783876.81081081
edm	pop	127	10176740.8
hip hop	pop rap	124	5284089.919354838
rap	rap	119	6494893.1
pop rap	trap	115	5690046.578125
dance pop	pop rap	113	8048892.319444444
dance pop	dance pop	104	9302497.23076923
dance pop	edm	98	10119194.409090908
hip hop	pop	97	5989563.254237288
pop rap	post-teen pop	90	7984797.134328358
hip hop	trap	90	5719534.12244898
grime	uk hip hop	89	5638129.955555555
rap	southern hip hop	89	6297431.490909091
post-teen pop	tropical house	87	8308640.030769231
uk hip hop	uk hip hop	85	5710857.296296298
electropop	pop	82	6026530.326530612
hollywood	hollywood	80	9734034.23529412
hollywood	movie tunes	78	12531135.8
pop rap	pop rap	75	6481354.711538463
dance pop	rap	74	8004456.020833332
pop	trap	74	6614839.461538463
edm	post-teen pop	68	9329612.648148147
pop rap	southern hip hop	68	7120268.475
pop	uk pop	61	13358491.743589746
post-teen pop	rap	60	7338901.555555556
hollywood	show tunes	56	13481213.333333336
hip hop	southern hip hop	55	5857141.225806451
hip hop	hip hop	54	4148643.902439024
edm	tropical house	53	10283744.727272727
southern hip hop	trap	53	6100239.4
post-teen pop	post-teen pop	52	9282256.6
dance pop	hip hop	52	5045880.882352942
dance pop	electropop	51	6829255.027777777
trap	trap	51	5733248.472222223
dance pop	uk pop	48	12738073.361111112
pop	southern hip hop	48	6386842.730769231
atl hip hop	rap	47	6622314.638888889
electropop	post-teen pop	45	6785575.5
dance pop	trap	45	8477407.433333334
hip hop	post-teen pop	43	5404314.151515151
pop	uk dance	42	13281655.625
tropical house	uk pop	40	13553317.483870968
pop rap	tropical house	40	8571584.884615384
tropical house	tropical house	39	9840259.484848484
melodic rap	rap	38	6812871.392857143
melodic rap	trap	38	9201448.258064516
atl hip hop	pop rap	36	6022392.285714285
post-teen pop	trap	35	7761205.142857143
london rap	uk hip hop	34	5565412.19047619
r&b	rap	32	7016964.703703702
edm	uk pop	31	14811978.961538462
atl hip hop	hip hop	31	4610005.625
dance pop	uk dance	31	15160208.391304348
electro house	pop	30	11030022.36
movie tunes	show tunes	29	17612932.2
dance pop	southern hip hop	29	5949218.117647057
edm	pop rap	29	8870437.884615384
electropop	tropical house	29	5664098.35
post-teen pop	uk dance	28	12130719.88
post-teen pop	uk pop	27	13018902.909090908
atl hip hop	pop	26	7947744.764705882
dance pop	hollywood	25	13159068.272727273
melodic rap	pop rap	24	8050184.55
atl hip hop	trap	24	6889815.2
pop	urban contemporary	24	5730052.47368421
latin	pop	24	9957533.538461538
house	pop	24	14230111.125
pop rap	r&b	23	7060213.0
