source	target	weight	avg_streams
french hip hop	pop urbaine	363	5130036.453125
french hip hop	french hip hop	190	5422685.218579235
pop urbaine	pop urbaine	188	5436893.627906977
pop urbaine	rap francais	177	4578597.9911504425
french hip hop	rap francais	174	4452291.336134453
francoton	french hip hop	129	4250516.769230769
francoton	pop urbaine	127	4356786.03125
dance pop	pop	109	4275863.916666667
pop	pop	108	4408504.762711864
french hip hop	rap conscient	89	5735470.6
pop	post-teen pop	85	4228714.92
pop	tropical house	75	3038569.378378378
pop urbaine	rap conscient	72	5839539.098360656
edm	pop	65	3795025.8387096776
pop urbaine	rap marseille	61	2760601.1025641025
dance pop	tropical house	52	3032304.0
rap francais	rap francais	49	2807329.1428571427
dance pop	edm	47	3741545.103448277
french hip hop	rap marseille	46	2855189.0
francoton	rap francais	46	2393417.210526316
electropop	pop	45	3919971.8636363638
french hip hop	rap calme	42	3195250.2580645164
dance pop	post-teen pop	42	4757243.793103448
pop	pop rap	38	4606072.178571428
pop rap	rap	38	1480312.761904762
post-teen pop	tropical house	35	2713645.5555555555
francoton	francoton	33	2701929.5483870967
rap francais	rap marseille	33	2485966.157894737
edm	post-teen pop	32	3510872.56
dance pop	dance pop	31	4895455.238095238
rap	trap	30	2188524.75
francoton	rap conscient	30	4242803.655172414
rap conscient	rap francais	30	2713379.88
latin	reggaeton	30	6659714.444444444
edm	tropical house	29	3466119.466666667
latin	pop	29	7785490.461538463
pop	reggaeton	29	7785490.461538463
rap	rap	29	1419720.2857142857
pop	rap	27	3559673.052631579
hip hop	rap	27	1066105.9375
dance pop	pop rap	25	5213346.666666667
rap calme	rap conscient	24	3781009.583333334
pop	uk dance	24	2856723.727272727
belgian hip hop	french hip hop	24	5647917.863636362
francoton	french pop	23	3198584.8125
pop urbaine	rap calme	23	3250225.9523809524
dance pop	uk dance	22	2390938.222222222
dance pop	electropop	20	3836899.055555557
house	pop	20	2687795.888888889
dance pop	latin	20	8365585.25
dance pop	reggaeton	20	8365585.25
french hip hop	french pop	20	4947746.578947368
moombahton	pop	19	3485022.875
electropop	post-teen pop	19	2845150.9411764713
electro house	pop	19	3660707.8461538474
bmore	pop	18	3485022.875
ninja	pop	18	3485022.875
french pop	pop urbaine	18	5436805.3125
pop	uk pop	18	6043233.6875
latin	latin	18	6659714.444444444
dance pop	house	17	2040663.7142857143
tropical house	tropical house	17	3466119.466666667
french hip hop	rap algerien	17	2362905.3125
pop urbaine	rap algerien	17	2368842.625
belgian hip hop	pop urbaine	17	4227271.8
melodic rap	rap	17	1704068.916666667
electropop	tropical house	17	5373949.111111111
australian pop	pop	16	1861872.166666667
dance pop	rap	16	5203997.166666667
hip hop	pop rap	16	1234782.5384615385
australian dance	pop	15	1838583.6
latin	pop rap	15	7672837.333333332
pop rap	reggaeton	15	7672837.333333332
edm	latin	15	8979333.444444444
edm	reggaeton	15	8979333.444444444
francoton	rap marseille	15	911844.181818182
dance pop	electro house	14	3048346.0
edm	pop rap	14	6927897.083333332
pop rap	post-teen pop	14	4412060.307692308
rap marseille	rap marseille	14	690643.2857142857
canadian pop	pop	14	6582493.181818183
tropical house	uk dance	13	2629211.666666666
big room	dance pop	13	3134573.75
big room	pop	13	3134573.75
pop rap	pop rap	13	2757080.6153846155
