artist_1	artist_2	count	song_ids
Don L	Maria	1	['0b369xoVhUFJOH56pYq4KB']
Don L	Pineapple StormTv	1	['0b369xoVhUFJOH56pYq4KB']
Don L	Salve Malak	1	['0b369xoVhUFJOH56pYq4KB']
Ducon	Hodari	1	['0b369xoVhUFJOH56pYq4KB']
Ducon	Luccas Carlos	1	['0b369xoVhUFJOH56pYq4KB']
Hodari	Kayuá	1	['0b369xoVhUFJOH56pYq4KB']
Hodari	Luccas Carlos	1	['0b369xoVhUFJOH56pYq4KB']
Hodari	Maria	1	['0b369xoVhUFJOH56pYq4KB']
Hodari	Pineapple StormTv	1	['0b369xoVhUFJOH56pYq4KB']
Hodari	Salve Malak	1	['0b369xoVhUFJOH56pYq4KB']
Kayuá	Luccas Carlos	1	['0b369xoVhUFJOH56pYq4KB']
Luccas Carlos	Maria	1	['0b369xoVhUFJOH56pYq4KB']
Luccas Carlos	Pineapple StormTv	1	['0b369xoVhUFJOH56pYq4KB']
Luccas Carlos	Salve Malak	1	['0b369xoVhUFJOH56pYq4KB']
Henrique & Diego	Simone & Simaria	1	['6gquljDBW7rE6mCBzmTRxo']
Fred & Gustavo	Simone & Simaria	1	['5zRAAPn6tn5rn0ssNM7b18']
BK	Delacruz	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Diomedes Chinaski	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Ducon	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Kayuá	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Luiz Lins	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Maria	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Pineapple StormTv	1	['6HaTYIUKd8SzdvGOfutBRD']
BK	Salve Malak	1	['6HaTYIUKd8SzdvGOfutBRD']
Delacruz	Diomedes Chinaski	1	['6HaTYIUKd8SzdvGOfutBRD']
Delacruz	Ducon	1	['6HaTYIUKd8SzdvGOfutBRD']
Delacruz	Kayuá	1	['6HaTYIUKd8SzdvGOfutBRD']
Delacruz	Luiz Lins	1	['6HaTYIUKd8SzdvGOfutBRD']
Delacruz	Maria	1	['6HaTYIUKd8SzdvGOfutBRD']
Diomedes Chinaski	Ducon	1	['6HaTYIUKd8SzdvGOfutBRD']
Diomedes Chinaski	Kayuá	1	['6HaTYIUKd8SzdvGOfutBRD']
Diomedes Chinaski	Luiz Lins	1	['6HaTYIUKd8SzdvGOfutBRD']
Diomedes Chinaski	Maria	1	['6HaTYIUKd8SzdvGOfutBRD']
Diomedes Chinaski	Pineapple StormTv	1	['6HaTYIUKd8SzdvGOfutBRD']
Diomedes Chinaski	Salve Malak	1	['6HaTYIUKd8SzdvGOfutBRD']
Ducon	Luiz Lins	1	['6HaTYIUKd8SzdvGOfutBRD']
Kayuá	Luiz Lins	1	['6HaTYIUKd8SzdvGOfutBRD']
Luiz Lins	Maria	1	['6HaTYIUKd8SzdvGOfutBRD']
Luiz Lins	Pineapple StormTv	1	['6HaTYIUKd8SzdvGOfutBRD']
Luiz Lins	Salve Malak	1	['6HaTYIUKd8SzdvGOfutBRD']
MC Loma e As Gêmeas Lacração	MC WM	1	['4G1i3FrLYRge4Z2ubJiOW3']
Alok	Ina Wroldsen	1	['2JVbZEpewmqNlSzmXJTx2E']
Khalid	Marshmello	1	['7vGuf3Y35N4wmASOKLUVVU']
Menor	Zé Felipe	1	['6EFIK4B0jrvLO096QYEhnX']
MC Gudan	Mc Don Juan	1	['3ipKvc6xyJbTxVwoEjpLNv']
Lucas Lucco	Thiago Brava	1	['18b2GSc1ea6tnW3IARJGUY']
Lucas Lucco	MC G15	1	['3sIMCkwUZbQbWeNOTG3ET4']
Khalid	Martin Garrix	1	['3nc420PXjTdBV5TN0gCFkS']
João Neto & Frederico	Leo Santana	1	['1uvU55DdRfLleIxWF8dWxA']
2 Chainz	French Montana	1	['5RBW30fFFVav2n0IqFj0fY']
2 Chainz	MC Kevinho	1	['5RBW30fFFVav2n0IqFj0fY']
2 Chainz	Nacho	1	['5RBW30fFFVav2n0IqFj0fY']
French Montana	MC Kevinho	1	['5RBW30fFFVav2n0IqFj0fY']
French Montana	Nacho	1	['5RBW30fFFVav2n0IqFj0fY']
MC Kevinho	Nacho	1	['5RBW30fFFVav2n0IqFj0fY']
MC Dede	MC Kevinho	1	['0nlFCC2xIQqUJpuQIVPl7S']
DJ Cassula	Dj Kelvinho	1	['0r9tHLACmVGOXxsVRGvA3U']
DJ Cassula	MC Loma e As Gêmeas Lacração	1	['0r9tHLACmVGOXxsVRGvA3U']
Dj Kelvinho	Jerry Smith	1	['0r9tHLACmVGOXxsVRGvA3U']
Dj Kelvinho	MC Loma e As Gêmeas Lacração	1	['0r9tHLACmVGOXxsVRGvA3U']
Jerry Smith	MC Loma e As Gêmeas Lacração	1	['0r9tHLACmVGOXxsVRGvA3U']
Anitta	Gustavo Mioto	1	['4JPSfCXQe6kDliMIJTqISW']
