artist_1	artist_2	count	song_ids
Hugh Jackman	The Greatest Showman Ensemble	6	['3IkWmgGsXbsafrunwPojXO', '6j5CkQ0dTssfFJe3hy651C', '5xNUR50KxswPRAvx7S163g', '5AaMcrFAm20mYBoRj2PRTf', '43ay9lQZ5rfNcOOHhRF2cM', '4L7pHI5dCCVUi4AozQN3qJ']
Bradley Cooper	Lady Gaga	5	['3DKpA54hrFIdPN6AtL9HXa', '2VxeLyX666F8uXCJ0dZF8B', '5IXk9TVBuxG87sFrwclBJw', '4Z2s8VRI8WEZyU0xeqnlJD', '5lK18Pt33xNudq4qYDxIm8']
Keala Settle	The Greatest Showman Ensemble	5	['2xGjteMU3E1tkEPVFBO08U', '5xNUR50KxswPRAvx7S163g', '5AaMcrFAm20mYBoRj2PRTf', '43ay9lQZ5rfNcOOHhRF2cM', '4L7pHI5dCCVUi4AozQN3qJ']
Hugh Jackman	Zac Efron	4	['4L7pHI5dCCVUi4AozQN3qJ', '43ay9lQZ5rfNcOOHhRF2cM', '2cKovq3l6OJjhVVDbVKOsr', '2q3DTT3EZV268SdYM3Snx0']
Hardy Caprio	One Acen	4	['3wAyZwtyyLMsJNG7Mb17ky', '0IDyHJDpx8NfvD2HSErdYx', '2Xs2HQqDDb00tsaWFYKyXt', '09QDTOldsJkM9ykxdTtAlf']
Amanda Seyfried	Christine Baranski	4	['3zZ6W6T7TuGJmcyvZ5VRlo', '7C3xydn7tJZLCSBcV2ZFYe', '6ERUsU7mPnu6sUQptDACkA', '1QWJmDzpPKqewtg0abEyq8']
Amanda Seyfried	Julie Walters	4	['3zZ6W6T7TuGJmcyvZ5VRlo', '7C3xydn7tJZLCSBcV2ZFYe', '6ERUsU7mPnu6sUQptDACkA', '1QWJmDzpPKqewtg0abEyq8']
Christine Baranski	Julie Walters	4	['3zZ6W6T7TuGJmcyvZ5VRlo', '7C3xydn7tJZLCSBcV2ZFYe', '6ERUsU7mPnu6sUQptDACkA', '1QWJmDzpPKqewtg0abEyq8']
Kendrick Lamar	SZA	4	['3GCdLUSnKSMJhs4Tj6CV3s', '12SJpYZEdj4kzWZ8FPFg4Y', '2Imq77E6CEJR5TPUxlJvTY', '66kQ7wr4d2LwwSjr7HXcyr']
Hugh Jackman	Keala Settle	4	['5xNUR50KxswPRAvx7S163g', '5AaMcrFAm20mYBoRj2PRTf', '4L7pHI5dCCVUi4AozQN3qJ', '43ay9lQZ5rfNcOOHhRF2cM']
Hugh Jackman	Zendaya	4	['5xNUR50KxswPRAvx7S163g', '5AaMcrFAm20mYBoRj2PRTf', '4L7pHI5dCCVUi4AozQN3qJ', '43ay9lQZ5rfNcOOHhRF2cM']
Keala Settle	Zendaya	4	['5xNUR50KxswPRAvx7S163g', '5AaMcrFAm20mYBoRj2PRTf', '4L7pHI5dCCVUi4AozQN3qJ', '43ay9lQZ5rfNcOOHhRF2cM']
The Greatest Showman Ensemble	Zendaya	4	['5xNUR50KxswPRAvx7S163g', '5AaMcrFAm20mYBoRj2PRTf', '4L7pHI5dCCVUi4AozQN3qJ', '43ay9lQZ5rfNcOOHhRF2cM']
Ariana Grande	Nicki Minaj	4	['0sdbFOyfgAhAhWq8DpzkaW', '1ZEm9cJC05rawV2tptNfTS', '5iZ4hcpCgFVijq5OOjBTKZ', '3L4GsGLgxpHieVQH86H8bv']
