artist_1	artist_2	count	song_ids
Ella Eyre	Sigala	1	['3kGfazcbVvVkuZunzlLgTD']
Kent Jones	M.O	1	['5Odgb6uCWnL8U3Eb3ijLZj']
Bebe Rexha	G-Eazy	1	['40YcuQysJ0KlGQTeGUosTC']
Sam Smith	Yebba	1	['5ZX1X9Rl4zbx1Wwyn3idVD']
Avicii	Rita Ora	1	['2OALaHcDdKkjYEpAr0Qzab']
MNEK	Stormzy	1	['0ihguwGVwKihJ1Nj8fGQlY']
Gorillaz	Vince Staples	1	['2bBMODHVTXGwE2aZYfbgCt']
Duke Dumont	Gorgon City	1	['04YFRczeeieYRlsrPJ8hjh']
Duke Dumont	NAATIONS	1	['04YFRczeeieYRlsrPJ8hjh']
Gorgon City	NAATIONS	1	['04YFRczeeieYRlsrPJ8hjh']
Kendrick Lamar	Zacari	1	['6PGoSes0D9eUDeeAafB2As']
Jasmine Thompson	Skizzy Mars	1	['40UroIGvsMPLPBYwH8rMNA']
