source	target	weight	avg_streams
dance pop	pop	118	4572649.438596492
funk carioca	funk carioca	117	15357755.342105266
pop	pop	100	5244806.212121212
funk carioca	funk ostentacao	100	16598705.40425532
pop	post-teen pop	93	4214089.9433962265
baile pop	funk carioca	85	12433485.865384614
pop	pop rap	73	4446925.146341464
brazilian hip hop	brazilian hip hop	64	13777635.842105266
dance pop	post-teen pop	58	3531631.729729729
brazilian edm	funk carioca	57	12882317.0
pop	rap	55	5498657.028571429
dance pop	pop rap	55	3939823.272727273
pop	tropical house	52	5104684.5
brazilian edm	brazilian edm	49	7793938.25
funk carioca	sertanejo universitario	49	17268610.75
edm	pop	47	4700722.103448276
sertanejo pop	sertanejo universitario	47	14850289.142857146
funk carioca	pop nacional	46	14044284.131578945
brazilian hip hop	trap brasileiro	45	13299087.0
funk carioca	sertanejo pop	44	16409910.666666664
brazilian edm	pop nacional	43	11616852.47826087
brazilian hip hop	funk carioca	43	9865535.3
pop rap	post-teen pop	42	4220408.724137931
pop rap	rap	41	3384696.958333333
brazilian hip hop	pop nacional	38	13145293.357142854
dance pop	dance pop	38	3935835.4375
electropop	pop	37	2826855.1
dance pop	tropical house	33	4173871.391304348
dance pop	rap	32	5486994.6315789465
rap	trap	31	5244629.857142857
brazilian hip hop	funk ostentacao	31	6750919.5
brazilian edm	funk ostentacao	31	13121727.6875
hip hop	pop	30	3122461.117647059
hip hop	rap	30	3550380.666666666
dance pop	edm	30	4883268.909090909
hip hop	pop rap	28	2807834.5
post-teen pop	tropical house	28	3346064.3181818184
funk ostentacao	funk ostentacao	28	15935208.133333333
sertanejo universitario	sertanejo universitario	28	15711737.964285715
funk carioca	funk das antigas	28	17324087.8
sertanejo	sertanejo universitario	27	19151345.875
pop	trap	27	5458913.571428572
brazilian edm	brazilian hip hop	26	13023941.923076926
baile pop	pop nacional	26	14216945.782608695
rap	rap	25	4897619.857142857
edm	post-teen pop	25	4207586.1
post-teen pop	rap	25	5547182.647058823
latin	reggaeton	25	5938789.5
pop rap	trap	25	3136723.083333333
baile pop	baile pop	24	12384162.1
latin	pop	24	5072712.285714285
