source	target	weight	avg_streams
pop rap	uk pop	6	1337131.5
rap	uk pop	6	1286972.25
melodic rap	pop rap	6	3420711.833333333
pop	trap	6	1574198.333333333
post-teen pop	uk pop	6	11626948.166666664
baile pop	nova mpb	6	2119928.0
nova mpb	pop nacional	6	12777406.6
electropop	pop	6	2393015.4
pop nacional	sertanejo	6	37192583.16666666
afrofuturismo brasileiro	brazilian hip hop	6	532989.3333333335
axe	funk carioca	6	19916747.83333333
edm	funk das antigas	6	3109084.8
edm	pagode baiano	6	3109084.8
post-teen pop	reggaeton	6	5798773.666666668
reggaeton	reggaeton flow	6	2943082.333333333
dance pop	uk pop	6	5789417.833333332
brasilia hip hop	brazilian hip hop	6	1796873.5
post-teen pop	rap	6	4353217.6
brazilian edm	sertanejo pop	5	28467315.4
funk das antigas	funk das antigas	5	27635830.6
pagode baiano	pagode baiano	5	37488991.0
pop house	uk dance	5	16176924.666666664
funk carioca	rap latina	5	1759577.333333333
edm	r&b	5	1641890.25
funk das antigas	sertanejo pop	5	11264419.0
pagode baiano	sertanejo pop	5	11631460.4
canadian pop	dance pop	5	12115630.4
brazilian edm	dance pop	5	10270055.666666666
brazilian edm	pop	5	10270055.666666666
electro house	pop nacional	5	8418371.2
pop nacional	post-teen pop	5	7672556.4
electro house	viral pop	5	10270055.666666666
pagode	pagode baiano	5	19953237.4
modern rock	pop	5	15790261.0
melodic rap	pop	5	869638.6
baile pop	hip hop	5	20357306.33333333
funk carioca	rap	5	23518322.33333333
edm	latin	5	6152840.8
electronic trap	latin	5	18322972.4
electronic trap	reggaeton	5	18322972.4
electronic trap	pop rap	5	5228717.8
rap baiano	trap brasileiro	5	32765185.25
nova mpb	nova mpb	5	17062592.8
folk brasileiro	nova mpb	5	10629877.333333334
baile pop	tropical	5	2306219.75
funk carioca	tropical	5	2306219.75
funk das antigas	tropical	5	2306219.75
pagode baiano	tropical	5	2306219.75
funk ostentacao	pagode baiano	5	15218929.4
baile pop	electro house	5	1800176.75
electro house	funk carioca	5	2972090.5
latin	latin hip hop	5	3447047.0
latin	puerto rican pop	5	11296442.0
reggaeton	tropical	5	2487726.666666666
puerto rican pop	reggaeton	5	7720656.666666668
latin pop	pop	5	4387898.0
baile pop	tropical house	5	3373019.0
funk ostentacao	r&b brasileiro	5	11185628.25
pop	uk dance	5	1157396.0
funk carioca	rap feminino nacional	5	5391587.5
brazilian edm	pagode	4	11788176.75
axe	sertanejo pop	4	10935237.5
axe	sertanejo universitario	4	10935237.5
pop	r&b	4	6590275.5
electronic trap	funk das antigas	4	19560174.5
electronic trap	pagode baiano	4	19560174.5
alternative r&b	pop	4	3499164.75
pagode	pagode	4	23142788.75
hip hop	pop	4	702759.0
hip hop	pop rap	4	702759.0
brazilian edm	tropical house	4	15574712.75
edm	electro house	4	8824672.0
electro house	tropical house	4	15574712.75
edm	pop nacional	4	9050074.0
dance pop	viral pop	4	21581740.25
pop	viral pop	4	21581740.25
boy band	electro house	4	14674425.0
album rock	rap	4	1017283.5
birmingham metal	rap	4	1017283.5
hard rock	rap	4	1017283.5
metal	rap	4	1017283.5
rap	rock	4	1017283.5
funk das antigas	pagode	4	24649746.0
baroque pop	pop	4	1474480.0
emo	pop	4	1474480.0
hip hop	melodic rap	4	943304.5
baile pop	rap	4	20657842.33333333
funk das antigas	hip hop	4	20357306.33333333
hip hop	pagode baiano	4	20357306.33333333
funk carioca	g funk	4	29732342.5
funk carioca	gangster rap	4	29732342.5
funk carioca	west coast rap	4	29732342.5
edm	reggaeton	4	6134088.75
dance pop	trap	4	2063683.25
edm	rap	4	5604871.75
edm	trap	4	2586217.666666666
latin	rap	4	6043474.75
rap	reggaeton	4	6043474.75
brazilian edm	rap baiano	4	28100591.0
art pop	dance pop	4	4963681.5
art pop	pop	4	4963681.5
art pop	post-teen pop	4	4963681.5
atl hip hop	dfw rap	4	9054511.5
dfw rap	pop rap	4	4833453.5
atl hip hop	melodic rap	4	9054511.5
atl hip hop	rap	4	9054511.5
folk brasileiro	pop nacional	4	15846951.25
mpb	nova mpb	4	16534446.0
mpb	pop nacional	4	9273969.5
baile pop	sertanejo	4	17683855.25
baile pop	latin pop	4	3379393.75
funk carioca	latin pop	4	3379393.75
funk das antigas	latin pop	4	3379393.75
latin pop	pagode baiano	4	3379393.75
detroit hip hop	funk carioca	4	4929247.0
pagode baiano	sertanejo	4	17915054.25
brazilian hip hop	pernambuco alternative	4	19376057.0
electronic trap	pop	4	6664056.666666668
latin hip hop	reggaeton	4	3447047.0
electropop	post-teen pop	4	2867566.5
dance pop	latin pop	4	4387898.0
latin hip hop	pop	4	3467922.5
pop	pop reggaeton	4	3467922.5
pop	reggaeton flow	4	3467922.5
pop	tropical	4	3467922.5
funk carioca	tropical house	4	3589063.25
brazilian edm	nova mpb	4	26180505.5
brazilian rock	pop nacional	4	8792032.5
axe	baile pop	4	26677886.75
pagode	pop nacional	4	7881584.666666668
house	pop	4	1146414.666666667
baile pop	reggaeton flow	4	2376649.666666666
funk carioca	reggaeton flow	4	2376649.666666666
funk das antigas	reggaeton flow	4	2376649.666666666
pagode baiano	reggaeton flow	4	2376649.666666666
baile pop	rap latina	3	1759577.333333333
dance pop	r&b	3	1653442.333333333
r&b	tropical house	3	1653442.333333333
bass trap	funk das antigas	3	24538329.33333333
bass trap	pagode baiano	3	24538329.33333333
baile pop	trap brasileiro	3	19210437.5
canadian hip hop	pop rap	3	10510009.333333334
pop rap	r&b	3	1376473.666666667
r&b	rap	3	891667.0
brazilian edm	edm	3	11230484.666666666
brazilian edm	post-teen pop	3	10270055.666666666
brazilian edm	viral pop	3	10270055.666666666
pop nacional	viral pop	3	10270055.666666666
boy band	pop	3	10168722.333333334
boy band	tropical house	3	10168722.333333334
forro	sertanejo	3	40061685.66666666
canadian pop	post-teen pop	3	19652524.33333333
baile pop	g funk	3	29732342.5
baile pop	gangster rap	3	29732342.5
baile pop	west coast rap	3	29732342.5
funk das antigas	g funk	3	29732342.5
funk das antigas	gangster rap	3	29732342.5
funk das antigas	rap	3	29732342.5
funk das antigas	west coast rap	3	29732342.5
g funk	pagode baiano	3	29732342.5
gangster rap	pagode baiano	3	29732342.5
pagode baiano	rap	3	29732342.5
pagode baiano	west coast rap	3	29732342.5
canadian pop	uk pop	3	14734281.666666664
electronic trap	rap	3	6636881.666666668
electronic trap	trap	3	2586217.666666666
forro	funk ostentacao	3	901776.0
brega funk	forro	3	35692005.0
folk brasileiro	mpb	3	11976225.0
mpb	portuguese pop	3	11976225.0
nova mpb	portuguese pop	3	10629877.333333334
funk das antigas	sertanejo	3	13114592.666666664
baile pop	latin hip hop	3	2885264.333333333
funk carioca	latin hip hop	3	2885264.333333333
funk das antigas	latin hip hop	3	2885264.333333333
latin hip hop	pagode baiano	3	2885264.333333333
baile pop	detroit hip hop	3	4929247.0
brazilian edm	brega funk	3	29843372.66666667
baile pop	trap	3	2745633.5
funk carioca	trap	3	2745633.5
electro house	funk das antigas	3	1563955.0
electro house	pagode baiano	3	1563955.0
baile pop	r&b	3	2058038.0
k-pop	post-teen pop	3	2948108.333333333
reggaeton flow	tropical	3	2362732.666666666
puerto rican pop	tropical	3	7720656.666666668
dance pop	electropop	3	1954584.333333333
latin pop	reggaeton	3	6962715.333333332
latin pop	pop rap	3	4387898.0
dance pop	latin hip hop	3	3467922.5
dance pop	pop reggaeton	3	3467922.5
dance pop	reggaeton flow	3	3467922.5
dance pop	tropical	3	3467922.5
latin pop	post-teen pop	3	4268992.0
brega funk	brega funk	3	14207960.333333336
brega funk	funk das antigas	3	14306605.333333336
brazilian edm	pagode baiano	3	13229665.0
baile pop	post-teen pop	3	4593488.0
funk das antigas	tropical house	3	3104160.0
pagode baiano	tropical house	3	3104160.0
baile pop	mpb	3	10709348.333333334
funk carioca	mpb	3	1028713.0
funk das antigas	nova mpb	3	1633452.0
mpb	pagode baiano	3	1028713.0
nova mpb	pagode baiano	3	1633452.0
brazilian hip hop	hungarian rock	3	19044818.0
brazilian rock	nova mpb	3	20039950.666666668
afrofuturismo brasileiro	funk ostentacao	3	565944.0
axe	pop nacional	3	8040257.5
funk ostentacao	sertanejo universitario	3	25742196.0
afrofuturismo brasileiro	pop	3	5633699.0
pop	r&b brasileiro	3	5633699.0
brasilia hip hop	brazilian edm	3	2000723.0
funk ostentacao	rap feminino nacional	3	4635256.333333333
funk ostentacao	rap baiano	3	34036498.0
brazilian edm	rap feminino nacional	3	17053358.666666668
uk dance	uk pop	3	1380051.333333333
brazilian hip hop	funk das antigas	3	30124240.0
brazilian hip hop	pagode baiano	3	30124240.0
afrofuturismo brasileiro	brazilian edm	3	566011.0
pop	progressive house	3	1474907.0
baile pop	brazilian rock	3	16306807.0
funk carioca	indie curitibano	3	494979.0
axe	pagode baiano	3	30599411.66666667
pop	puerto rican pop	3	13759226.0
pop	trap latino	3	13759226.0
baile pop	latin viral pop	2	2391876.5
funk carioca	latin viral pop	2	2391876.5
funk das antigas	latin viral pop	2	2391876.5
funk das antigas	rap latina	2	2391876.5
latin viral pop	pagode baiano	2	2391876.5
pagode baiano	rap latina	2	2391876.5
axe	forro	2	19244571.0
forro	mpb	2	19244571.0
mpb	sertanejo pop	2	19244571.0
mpb	sertanejo universitario	2	19244571.0
forro	pagode	2	19244571.0
big room	r&b	2	1225742.5
afrofuturismo brasileiro	funk das antigas	2	36003877.0
afrofuturismo brasileiro	pagode baiano	2	36003877.0
baile pop	rap baiano	2	19210437.5
alternative r&b	uk pop	2	6496739.0
canadian hip hop	dance pop	2	810289.5
dance pop	hip hop	2	810289.5
dance pop	toronto rap	2	810289.5
canadian hip hop	pop	2	810289.5
pop	toronto rap	2	810289.5
canadian pop	pop rap	2	810289.5
pop rap	toronto rap	2	810289.5
canadian hip hop	r&b	2	810289.5
canadian pop	r&b	2	810289.5
hip hop	r&b	2	810289.5
r&b	toronto rap	2	810289.5
canadian hip hop	rap	2	810289.5
canadian pop	rap	2	810289.5
rap	toronto rap	2	810289.5
brazilian edm	german dance	2	14674425.0
electro house	electro house	2	14674425.0
electro house	german dance	2	14674425.0
german dance	pop nacional	2	14674425.0
boy band	brazilian edm	2	14674425.0
boy band	pop nacional	2	14674425.0
boy band	dance pop	2	14674425.0
boy band	edm	2	14674425.0
edm	viral pop	2	14674425.0
boy band	german dance	2	14674425.0
dance pop	german dance	2	14674425.0
german dance	pop	2	14674425.0
german dance	post-teen pop	2	14674425.0
