artist_1	artist_2	count	song_ids
9lokknine	YNW Melly	2	['4sjiIpEv617LDXaidKioOI', '29ZXwWOOLz9t5fa3eT3i7T']
Bruno Mars	Chris Stapleton	2	['6EbduYTr62sSzvl36wWiFM', '7hvO2qCwJVZxiyoA7c9i5d']
Bruno Mars	Ed Sheeran	2	['6EbduYTr62sSzvl36wWiFM', '7hvO2qCwJVZxiyoA7c9i5d']
Chris Stapleton	Ed Sheeran	2	['6EbduYTr62sSzvl36wWiFM', '7hvO2qCwJVZxiyoA7c9i5d']
Chris Brown	Tyga	2	['1jlnBQGP2DtSEhMgQaz7a7', '4Q8aDd3H6LF8t4eY7So9O8']
Bryce Vine	YG	2	['4cEONREpY8NQJMuGQP95Kl', '3TpBefRZ1vFcOH6z57PQRI']
Bas	EARTHGANG	2	['4eqrNsKy9Mvg1fvfsTVIAE', '36J0iaPDGbYGsHvYpaYs3k']
Bas	J. Cole	2	['4eqrNsKy9Mvg1fvfsTVIAE', '36J0iaPDGbYGsHvYpaYs3k']
Bas	Young Nudy	2	['4eqrNsKy9Mvg1fvfsTVIAE', '36J0iaPDGbYGsHvYpaYs3k']
EARTHGANG	Young Nudy	2	['4eqrNsKy9Mvg1fvfsTVIAE', '36J0iaPDGbYGsHvYpaYs3k']
JID	Young Nudy	2	['4eqrNsKy9Mvg1fvfsTVIAE', '36J0iaPDGbYGsHvYpaYs3k']
A Boogie Wit da Hoodie	Roddy Ricch	2	['5j1yOqWONR9T6l43AzJ6Es', '6ztvsy3C6hPjVg9j4x1XKJ']
6ix9ine	Nicki Minaj	2	['1oJ8EDr2pv94IvSd6ZmDgo', '4QIyEq7TcTdAcxjI2AFlAK']
Game of Thrones	SZA	2	['4cbdPT6uaBOgOQe3fLMofl', '35RDmXJ59YYGNlv1KfTGsP']
Game of Thrones	The Weeknd	2	['4cbdPT6uaBOgOQe3fLMofl', '35RDmXJ59YYGNlv1KfTGsP']
Game of Thrones	Travis Scott	2	['4cbdPT6uaBOgOQe3fLMofl', '35RDmXJ59YYGNlv1KfTGsP']
SZA	The Weeknd	2	['4cbdPT6uaBOgOQe3fLMofl', '35RDmXJ59YYGNlv1KfTGsP']
SZA	Travis Scott	2	['4cbdPT6uaBOgOQe3fLMofl', '35RDmXJ59YYGNlv1KfTGsP']
The Weeknd	Travis Scott	2	['4cbdPT6uaBOgOQe3fLMofl', '35RDmXJ59YYGNlv1KfTGsP']
KYLE	Lil Yachty	2	['1jkEorRvoRQNo1WZfD1X5q', '0CmDU4HueRJ9XXul7PdJLc']
T-Pain	Tory Lanez	2	['0mTKJnVf6GcujyDr1PZn0Q', '6JsHgIkMYHcbNtKfsal2Mg']
Ed Sheeran	Yebba	2	['5ug4vqGZ3eisGhY1IsziNX', '0VsGaRXR5WAzpu51unJTis']
Buddy	EARTHGANG	2	['1KbCc89SxYma4BnBChkJBs', '2gtFMLjQpCTGekMi4oXZxN']
Tory Lanez	Trippie Redd	2	['56S5YTNqlsXSnR5T1S2oyJ', '6j97zG4DDrh3oUa6rZbFOs']
Cardi B	French Montana	2	['7x9nXsowok1JszkVztI5NI', '7ntUbTIwmwOD6ygCMRZT6e']
Cardi B	Post Malone	2	['7x9nXsowok1JszkVztI5NI', '7ntUbTIwmwOD6ygCMRZT6e']
Cardi B	Rvssian	2	['7x9nXsowok1JszkVztI5NI', '7ntUbTIwmwOD6ygCMRZT6e']
French Montana	Post Malone	2	['7x9nXsowok1JszkVztI5NI', '7ntUbTIwmwOD6ygCMRZT6e']
French Montana	Rvssian	2	['7x9nXsowok1JszkVztI5NI', '7ntUbTIwmwOD6ygCMRZT6e']
Post Malone	Rvssian	2	['7x9nXsowok1JszkVztI5NI', '7ntUbTIwmwOD6ygCMRZT6e']
Ed Sheeran	Stormzy	2	['07s9NNOT0sZQp7TyolLLgu', '1AI7UPw3fgwAFkvAlZWhE0']
Ozzy Osbourne	Post Malone	2	['4Yq3XUNfWrAPWuB94qkC09', '7CZyCXKG6d5ALeq41sLzbw']
Ozzy Osbourne	Travis Scott	2	['4Yq3XUNfWrAPWuB94qkC09', '7CZyCXKG6d5ALeq41sLzbw']
PnB Rock	Trippie Redd	2	['03eJ2DclFWXYU8GWgANdmZ', '69dXVFCMiz3SL1L7M24NdX']
Post Malone	Roddy Ricch	2	['3IKRHd9ihUdGffgz4Mbgv0', '0fcq51a3gOI6gPvzc0YLsk']
Post Malone	Tyga	2	['3IKRHd9ihUdGffgz4Mbgv0', '0fcq51a3gOI6gPvzc0YLsk']
Roddy Ricch	Tyga	2	['3IKRHd9ihUdGffgz4Mbgv0', '0fcq51a3gOI6gPvzc0YLsk']
Doja Cat	Tyga	2	['7f5trao56t7sB7f14QDTmp', '7qvsl2pYzrsYgPeFBN5jxp']
Gunna	Offset	2	['0W1ZfgXpC23RYQPDq7RM5I', '0SQ8yalm13UIJuebuZkQlH']
Lil Skies	PnB Rock	2	['4KXDT3pmPDB9IB6hTUoGpd', '7cWh3ScxjhvasLI0CBRoZk']
Diplo	Major Lazer	2	['1G2CAJeP7rCwOZjlSJ0Zw3', '0Z26mbSHJ1dkUu7g9DDgif']
ILLENIUM	Lennon Stella	2	['6wo37KVqFJhtuxPTpLCcfe', '63VyEdzMM3w4ZQ1WtARa2S']
ILLENIUM	The Chainsmokers	2	['6wo37KVqFJhtuxPTpLCcfe', '63VyEdzMM3w4ZQ1WtARa2S']
Lennon Stella	The Chainsmokers	2	['6wo37KVqFJhtuxPTpLCcfe', '63VyEdzMM3w4ZQ1WtARa2S']
Camila Cabello	Mark Ronson	2	['5Uw7Dut2lZfexn3Y09swpf', '1HpzOCZbNWzxvvXfSGtSrX']
Buddy	Cozz	2	['4ChD9wq9iakg5UdeSzmgPE', '1KbCc89SxYma4BnBChkJBs']
Dreamville	Omen	2	['6n3q5ybuUQFT97ddyuxsFh', '4nw0S8MtvcLSpXCS9M8ciL']
Trippie Redd	iann dior	2	['6G0FACzGN80Dj2v4ass5rq', '3iH29NcCxYgI5shlkZrUoB']
Brendon Urie	Panic! At The Disco	2	['4MsUsFfWseB9M2plGJyuIw', '2Rk4JlNc2TPmZe2af99d45']
