source	target	weight	avg_streams
dance pop	pop	221	692899.9363636364
pop	post-teen pop	189	704108.037735849
pop	pop	166	724612.4015748032
dance pop	post-teen pop	141	649511.1358024691
pop	pop rap	123	544230.5857142857
pop	tropical house	118	777410.0789473684
edm	pop	106	696769.9722222221
dance pop	tropical house	84	778412.3846153845
dance pop	pop rap	81	520926.425925926
pop	rap	81	568172.4629629629
dance pop	dance pop	77	671587.8305084746
dance pop	edm	77	727304.3653846155
post-teen pop	tropical house	75	721903.948275862
pop rap	post-teen pop	73	545672.3921568628
pop rap	rap	72	361890.9428571428
edm	post-teen pop	69	710170.0
hip hop	rap	56	368624.08
electropop	pop	55	647378.7368421053
post-teen pop	post-teen pop	54	621385.52
rap	trap	53	367312.76666666666
hip hop	pop	52	434868.7333333333
hip hop	pop rap	51	367363.0
rap	rap	45	373483.75
pop	trap	45	573197.48
edm	tropical house	43	507367.4444444446
pop rap	trap	40	414399.73684210534
pop	uk pop	39	726389.5384615384
dance pop	rap	38	657468.7037037037
pop	uk dance	36	679072.0689655172
electro house	pop	35	745750.2666666667
post-teen pop	rap	35	701678.4615384615
pop rap	pop rap	34	417121.17391304346
electropop	post-teen pop	33	715247.5714285716
hip hop	trap	33	421684.8
dance pop	uk pop	31	706711.6956521741
dance pop	electropop	31	744260.8
post-teen pop	uk dance	28	697025.76
rap	southern hip hop	28	471841.53333333327
dance pop	trap	28	659368.3181818182
pop rap	tropical house	28	422167.65
dance pop	uk dance	26	825308.45
post-teen pop	trap	25	711680.3157894737
pop rap	southern hip hop	25	445968.4
edm	pop rap	25	479526.380952381
tropical house	tropical house	24	539584.8636363636
pop	southern hip hop	24	500219.625
canadian pop	pop	23	741319.6842105263
tropical house	uk pop	23	788866.8888888889
hip hop	post-teen pop	23	538558.1875
pop	urban contemporary	22	555275.2941176471
electropop	tropical house	22	826033.1176470588
dance pop	hip hop	22	561509.8
dance pop	electro house	21	812083.6842105263
edm	electropop	21	604236.4444444445
edm	uk pop	20	842967.9375
post-teen pop	uk pop	20	684934.8823529412
hip hop	hip hop	20	433019.7692307693
hip hop	southern hip hop	20	508991.8181818182
atl hip hop	rap	19	459164.4285714286
electro house	post-teen pop	19	728843.777777778
latin	reggaeton	19	565864.3333333335
edm	edm	19	568509.5294117647
melodic rap	trap	18	488496.1176470589
pop	progressive house	18	600841.0
latin	pop	17	602283.4444444445
atl hip hop	pop	17	837907.1666666665
southern hip hop	trap	17	518945.7272727273
alternative r&b	pop	17	382704.91666666674
contemporary country	pop	16	852718.0714285716
melodic rap	rap	16	567768.6363636364
pop	r&b	16	408283.84615384607
hollywood	show tunes	16	543911.4
canadian pop	dance pop	16	1011329.2307692308
melodic rap	pop	15	987229.9090909092
big room	edm	15	424186.0
dance pop	uk funky	15	912021.6666666664
pop	uk funky	15	912021.6666666664
dance pop	southern hip hop	15	300274.91666666674
post-teen pop	southern hip hop	15	576330.3846153846
pop rap	urban contemporary	15	627174.8888888889
hip pop	pop	14	295525.8181818182
pop	queens hip hop	14	295525.8181818182
conscious hip hop	pop	14	608770.0
conscious hip hop	rap	14	731711.375
melodic rap	pop rap	14	569711.1818181818
big room	pop	14	543954.6666666665
rap	urban contemporary	14	555979.7777777779
trap	trap	14	509207.08333333326
dance pop	hip pop	13	295525.8181818182
dance pop	queens hip hop	13	295525.8181818182
conscious hip hop	pop rap	13	731711.375
dance pop	urban contemporary	13	384473.1818181818
latin	tropical	13	484717.2
pop	pop edm	13	749722.0
pop	viral pop	13	297062.91666666674
big room	tropical house	13	381227.33333333326
atl hip hop	hip hop	13	561214.7777777779
atl hip hop	pop rap	13	576411.2
house	pop	13	456588.7777777778
hip pop	post-teen pop	12	295525.8181818182
post-teen pop	queens hip hop	12	295525.8181818182
hip hop	melodic rap	12	629479.8888888889
r&b	rap	12	295738.0
pop	progressive electro house	12	1222666.3636363635
contemporary country	dance pop	12	1077621.0
post-teen pop	uk funky	12	912021.6666666664
canadian pop	edm	12	912112.9
edm	rap	12	449698.9
dfw rap	trap	11	326250.0909090909
latin	latin	11	565864.3333333335
pop rap	r&b	11	282619.7777777777
latin	post-teen pop	11	599106.1428571428
canadian pop	tropical house	11	999605.875
miami hip hop	rap	11	748448.7142857143
canadian pop	rap	11	852647.1666666665
pop rap	uk pop	11	406227.33333333326
electropop	pop rap	11	468490.0
rap	tropical house	11	343259.11111111107
complextro	pop	10	1290346.5
german techno	pop	10	1290346.5
movie tunes	show tunes	10	873376.8
latin	latin hip hop	10	484717.2
reggaeton	tropical	10	484717.2
edm	pop edm	10	798335.0
big room	dance pop	10	734122.1111111111
dance pop	progressive house	10	825934.875
pop	reggaeton	10	825854.0
pop	puerto rican pop	10	655898.5
dance pop	latin	10	397774.0
hollywood	post-teen pop	10	799296.8
post-teen pop	show tunes	10	881025.0
canadian pop	hip hop	10	957929.0
canadian pop	pop rap	10	864865.0
atl hip hop	trap	10	618464.4444444445
pop rap	uk dance	10	313361.44444444444
indie poptimism	pop	10	1036960.1428571428
edm	electro house	10	328692.88888888893
electro house	tropical house	10	272175.125
electro house	rap	10	269742.5714285714
dance pop	pop edm	9	942030.125
pop edm	tropical house	9	841412.75
melodic rap	southern hip hop	9	628123.7777777779
post-teen pop	urban contemporary	9	685807.1111111111
pop	swedish pop	9	748570.222222222
tropical house	uk dance	9	888375.25
pop	tropical	9	505546.8
post-teen pop	tropical	9	505546.8
show tunes	show tunes	9	543911.4
chicago rap	rap	9	758297.6666666665
chicago rap	trap	9	758297.6666666665
atl hip hop	dance pop	9	1048704.7777777778
atl hip hop	post-teen pop	9	1063052.666666667
j-pop	japanese r&b	9	97103.875
conscious hip hop	trap	9	1053857.0
hip hop	urban contemporary	9	754030.1666666665
miami hip hop	trap	9	806777.8333333335
electro house	pop rap	9	148949.125
edm	trap	9	341468.25
trap	tropical house	9	341468.25
contemporary country	tropical house	8	1156929.875
atl hip hop	melodic rap	8	175150.75
hollywood	movie tunes	8	873376.8
pop rap	viral pop	8	498191.75
post-teen pop	viral pop	8	363496.7142857143
dance pop	progressive electro house	8	1383233.875
reggaeton	reggaeton	8	436522.66666666674
edm	progressive house	8	235685.8
swedish pop	tropical house	8	838826.375
uk dance	uk pop	8	1217312.875
post-teen pop	puerto rican pop	8	655898.5
metropopolis	pop	8	451044.16666666674
contemporary country	post-teen pop	8	1292703.125
chicago rap	pop rap	8	830262.4
conscious hip hop	hip hop	8	1053857.0
miami hip hop	pop rap	8	887717.0
atl hip hop	southern hip hop	8	628109.125
trap	urban contemporary	8	891805.6
alternative r&b	dance pop	8	373534.875
alternative r&b	post-teen pop	8	479059.66666666674
country	dance pop	8	918417.6666666664
country road	dance pop	8	918417.6666666664
country	pop	8	918417.6666666664
country road	pop	8	918417.6666666664
moombahton	pop	8	350549.0
pop rap	west coast rap	7	312504.0
rap	west coast rap	7	312504.0
edm	urban contemporary	7	462659.5714285714
tropical house	urban contemporary	7	462659.5714285714
dance pop	k-pop	7	490615.7142857143
complextro	dance pop	7	1005017.5714285716
dance pop	german techno	7	1005017.5714285716
complextro	post-teen pop	7	1005017.5714285716
german techno	post-teen pop	7	1005017.5714285716
pop	pop rock	7	1101096.2857142857
dance pop	r&b	7	373147.66666666674
post-teen pop	r&b	7	376722.5
edm	swedish pop	7	950972.5714285716
tropical house	uk funky	7	1122980.0
latin pop	pop	7	505546.8
latin pop	post-teen pop	7	505546.8
dance pop	puerto rican pop	7	468271.0
electropop	uk dance	7	298779.5714285714
dance pop	hollywood	7	864685.0
dance pop	show tunes	7	995452.0
show tunes	social media pop	7	995452.0
dance pop	melodic rap	7	1481295.5714285714
melodic rap	post-teen pop	7	1379811.142857143
j-pop	j-rap	7	174445.42857142858
hip hop	miami hip hop	7	1103137.5
dirty south rap	pop	7	740280.0
dirty south rap	pop rap	7	1039973.25
dirty south rap	rap	7	1039973.25
dance pop	modern country rock	7	1087552.0
modern country rock	pop	7	1087552.0
post-teen pop	progressive house	7	728532.6666666665
alternative r&b	electropop	7	386337.4
alternative r&b	pop rap	7	375018.6
dance pop	viral pop	7	276162.0
latin hip hop	reggaeton	7	168984.0
latin	reggaeton flow	7	86736.0
reggaeton	reggaeton flow	7	86736.0
electro house	trap	7	299361.16666666674
pop	west coast rap	6	394190.66666666674
contemporary country	electropop	6	525901.3333333335
dfw rap	rap	6	298865.33333333326
pop rock	rap	6	954767.1666666664
latin	latin pop	6	543088.5
latin pop	reggaeton	6	543088.5
pop edm	post-teen pop	6	1159748.2
progressive house	tropical house	6	285339.25
dance pop	swedish pop	6	965823.0
uk funky	uk pop	6	1122980.0
hollywood	hollywood	6	642778.75
hollywood	social media pop	6	995452.0
chicago rap	pop	6	1027899.75
canadian pop	post-teen pop	6	1075554.5
dirty south rap	post-teen pop	6	740280.0
dirty south rap	hip hop	6	1377952.666666667
canadian pop	trap	6	1434968.333333333
country	post-teen pop	6	918417.6666666664
country road	post-teen pop	6	918417.6666666664
country pop	dance pop	6	1314010.5
country pop	pop	6	1314010.5
japanese r&b	japanese r&b	6	110420.66666666669
etherpop	pop	6	1485708.75
indie poptimism	post-teen pop	6	485858.66666666674
dance pop	moombahton	6	297738.5
progressive electro house	tropical house	6	674698.6
big room	big room	6	311044.66666666674
big room	electro house	6	362867.8
dance pop	house	6	744136.5
house	pop rap	6	69513.8
house	rap	6	221521.0
pop rap	progressive house	6	69513.8
uk dance	urban contemporary	5	416618.4
dance pop	k-pop boy group	5	493121.6
atl hip hop	dfw rap	5	185522.0
pop rap	pop rock	5	1140342.2
latin hip hop	tropical	5	543088.5
melodic rap	trap soul	5	413286.6
rap	trap soul	5	413286.6
canadian hip hop	pop	5	334712.75
hip hop	r&b	5	164702.0
pop	toronto rap	5	264904.25
rap	viral pop	5	565331.8
brostep	pop	5	1844647.8
post-teen pop	progressive electro house	5	2028404.8
edm	uk dance	5	934080.2
canadian pop	latin	5	942967.6666666664
dance pop	latin pop	5	155142.33333333337
dance pop	tropical	5	155142.33333333337
edm	latin	5	402141.4
edm	metropopolis	5	154715.6
metropopolis	tropical house	5	154715.6
rap	toronto rap	5	272306.6
japanese r&b	japanese singer-songwriter	5	96159.0
conscious hip hop	southern hip hop	5	1390865.333333333
miami hip hop	pop	5	1039973.25
dirty south rap	trap	5	1039973.25
chicago rap	hip hop	5	1989333.5
dance pop	dancehall	5	516110.0
dancehall	pop	5	516110.0
dancehall	tropical house	5	516110.0
modern country rock	post-teen pop	5	1087552.0
electropop	electropop	5	1302767.0
electronic trap	pop	5	773432.5
electro house	electropop	5	1392692.8
southern hip hop	southern hip hop	5	156557.2
electropop	rap	5	383339.0
tropical house	viral pop	5	183676.4
edm	viral pop	5	155128.75
moombahton	post-teen pop	5	350549.0
edm	progressive electro house	5	240903.5
big room	pop edm	5	362867.8
deep big room	edm	5	443643.0
deep big room	tropical house	5	443643.0
big room	progressive house	5	237189.25
latin	pop rap	5	850265.25
latin	rap	5	886983.75
pop rap	reggaeton	5	850265.25
rap	reggaeton	5	886983.75
k-pop girl group	pop	5	484351.0
dance pop	reggaeton	5	640405.6666666665
pop	trap soul	5	376627.0
house	post-teen pop	5	451073.75
j-rap	japanese r&b	5	259425.25
big room	rap	5	542192.0
alternative r&b	hip hop	5	121229.33333333331
alternative r&b	trap	5	119805.33333333331
dance pop	deep pop r&b	4	513542.0
deep pop r&b	edm	4	513542.0
deep pop r&b	pop	4	513542.0
deep pop r&b	tropical house	4	513542.0
deep pop r&b	uk dance	4	513542.0
big room	k-pop	4	416682.0
edm	k-pop	4	416682.0
electro house	k-pop	4	416682.0
k-pop	tropical house	4	416682.0
big room	k-pop boy group	4	416682.0
edm	k-pop boy group	4	416682.0
electro house	k-pop boy group	4	416682.0
k-pop boy group	tropical house	4	416682.0
latin hip hop	latin pop	4	543088.5
latin pop	tropical	4	543088.5
tropical	tropical	4	543088.5
electro house	pop edm	4	1445636.25
dfw rap	hip hop	4	247337.25
dfw rap	pop rap	4	247337.25
dfw rap	trap soul	4	450753.25
melodic rap	r&b	4	300212.75
latin	trap latino	4	529168.0
reggaeton	trap latino	4	529168.0
j-pop	j-pop	4	81519.0
j-pop	japanese singer-songwriter	4	76550.0
post-teen pop	reggaeton	4	932079.0
canadian pop	tropical	4	1031153.5
latin	tropical house	4	150762.5
dance pop	metropopolis	4	183899.33333333328
indie pop	pop	4	108053.0
metropopolis	post-teen pop	4	183899.33333333328
electropop	uk funky	4	404197.25
broadway	show tunes	4	785773.5
contemporary country	edm	4	2023399.0
contemporary country	electro house	4	2023399.0
chicago rap	urban contemporary	4	1027899.75
hip hop	viral pop	4	636349.25
southern hip hop	viral pop	4	636349.25
trap	viral pop	4	636349.25
edm	social media pop	4	1124071.0
canadian pop	conscious hip hop	4	1188216.0
atl hip hop	conscious hip hop	4	1390865.333333333
miami hip hop	post-teen pop	4	1039973.25
atl hip hop	miami hip hop	4	1103137.5
big room	swedish pop	4	475118.0
pop rap	uk funky	4	618171.0
dancehall	post-teen pop	4	646561.0
hip pop	pop rap	4	280093.33333333326
pop rap	queens hip hop	4	280093.33333333326
big room	post-teen pop	4	1146999.5
country pop	post-teen pop	4	1314010.5
dance pop	modern alternative rock	4	1631238.5
modern alternative rock	pop	4	1631238.5
indie poptimism	pop rap	4	545305.75
girl group	pop rap	4	334312.0
pop	talent show	4	338560.25
pop rap	talent show	4	334312.0
dmv rap	pop	4	117553.0
brostep	rap	4	381344.33333333326
canadian contemporary r&b	pop	4	1992878.333333333
canadian pop	electro house	4	1561399.5
gangster rap	rap	4	128806.0
moombahton	tropical house	4	155801.66666666663
big room	deep big room	4	443643.0
deep big room	pop	4	302996.66666666674
big room	progressive electro house	4	240903.5
dance pop	neo soul	4	532032.3333333335
neo soul	pop	4	532032.3333333335
k-pop	pop	4	589194.0
edm	hip hop	4	286664.66666666674
edm	melodic rap	4	722099.6666666665
hip hop	tropical house	4	286664.66666666674
electropop	uk pop	4	460803.33333333326
moombahton	uk pop	4	318761.66666666674
dance pop	trap soul	4	577347.6666666665
k-pop girl group	post-teen pop	4	58579.0
pop	trap latino	4	1189628.5
electro house	uk pop	4	1012235.3333333336
hip hop	new orleans rap	4	921712.0
new orleans rap	rap	4	921712.0
australian pop	pop	4	341676.5
house	trap	4	253893.5
progressive house	rap	4	60505.75
rap	uk dance	4	60505.75
edm	toronto rap	4	485432.33333333326
electro house	toronto rap	4	485432.33333333326
detroit hip hop	pop	4	450211.5
canadian hip hop	rap	4	384189.75
latin	puerto rican pop	3	695206.0
latin hip hop	puerto rican pop	3	695206.0
puerto rican pop	reggaeton	3	695206.0
puerto rican pop	tropical	3	695206.0
broadway	movie tunes	3	1274962.333333333
complextro	pop edm	3	1638987.666666667
german techno	pop edm	3	1638987.666666667
dfw rap	pop	3	312477.0
dfw rap	r&b	3	312477.0
dfw rap	southern hip hop	3	312477.0
electropop	nyc pop	3	102483.33333333331
nyc pop	pop	3	102483.33333333331
nyc pop	tropical house	3	102483.33333333331
canadian pop	r&b	3	172128.66666666663
r&b	viral pop	3	519467.33333333326
brostep	dance pop	3	2293182.333333333
brostep	post-teen pop	3	2293182.333333333
dance pop	j-pop	3	381586.33333333326
j-pop	pop	3	381586.33333333326
j-pop	post-teen pop	3	381586.33333333326
canadian pop	electropop	3	482113.0
post-teen pop	swedish pop	3	1430572.333333333
swedish pop	uk dance	3	1430572.333333333
edm	uk funky	3	1433759.666666667
canadian pop	reggaeton	3	942967.6666666664
edm	puerto rican pop	3	499049.0
dance pop	indie pop	3	108053.0
edm	indie pop	3	108053.0
indie pop	post-teen pop	3	108053.0
indie pop	tropical house	3	108053.0
broadway	hollywood	3	785773.5
broadway	post-teen pop	3	785773.5
movie tunes	post-teen pop	3	785773.5
dance pop	social media pop	3	1124071.0
pop	social media pop	3	1124071.0
social media pop	tropical house	3	1124071.0
j-pop	japanese alternative rock	3	104547.0
modern rock	pop	3	957638.6666666664
j-rap	japanese city pop	3	109902.0
j-rap	j-rock	3	109902.0
canadian pop	uk dance	3	416438.0
chicago rap	miami hip hop	3	1459047.0
chicago rap	southern hip hop	3	1339460.0
conscious hip hop	dance pop	3	1350958.333333333
conscious hip hop	post-teen pop	3	1350958.333333333
atl hip hop	chicago rap	3	1339460.0
canadian pop	southern hip hop	3	1434968.333333333
canadian pop	urban contemporary	3	1342050.333333333
dirty south rap	melodic rap	3	1377952.666666667
dancehall	edm	3	516110.0
alternative r&b	canadian pop	3	131872.0
alternative r&b	etherpop	3	533088.6666666665
electropop	etherpop	3	1951658.0
etherpop	pop rap	3	648851.3333333335
electropop	indie poptimism	3	1951658.0
girl group	pop	3	368110.66666666674
dance pop	talent show	3	238557.0
post-teen pop	talent show	3	238557.0
hip pop	uk pop	3	177451.33333333337
queens hip hop	uk pop	3	177451.33333333337
electronic trap	post-teen pop	3	843979.6666666665
post-teen pop	social media pop	3	1026807.0
alternative r&b	r&b	3	615378.5
indie pop rap	pop	3	240680.33333333328
indie pop rap	pop rap	3	143446.0
indie pop rap	rap	3	143446.0
gangster rap	pop rap	3	128806.0
rap	underground hip hop	3	128806.0
gangster rap	southern hip hop	3	128806.0
gangster rap	trap	3	128806.0
trap	west coast rap	3	118380.5
gangster rap	hip hop	3	128806.0
art pop	rap	3	193929.0
indie r&b	rap	3	193929.0
indietronica	rap	3	193929.0
rap	uk alternative pop	3	193929.0
east coast hip hop	pop rap	3	129260.0
east coast hip hop	rap	3	129260.0
dance pop	indie poptimism	3	443490.33333333326
electropop	moombahton	3	331037.66666666674
indie poptimism	tropical house	3	1871820.333333333
bachata	latin	3	86736.0
bachata	reggaeton	3	86736.0
latin hip hop	reggaeton flow	3	86736.0
reggaeton flow	tropical	3	86736.0
dance pop	deep big room	3	579166.6666666665
electro house	progressive house	3	292431.66666666674
pop edm	progressive house	3	292431.66666666674
dance pop	dirty south rap	3	102607.33333333331
rap	uk pop	3	485474.33333333326
pop rap	trap latino	3	1048617.666666667
rap	trap latino	3	1048617.666666667
dance pop	k-pop girl group	3	484351.0
melodic rap	tropical house	3	722099.6666666665
edm	reggaeton	3	640405.6666666665
bmore	dance pop	3	460101.0
bmore	pop	3	460101.0
dance pop	ninja	3	460101.0
ninja	pop	3	460101.0
electropop	trap	3	379222.0
dutch pop	pop	3	263769.5
progressive house	uk pop	3	1076765.0
post-teen pop	trap soul	3	433230.5
edm	moombahton	3	440474.33333333326
house	uk pop	3	1241390.666666667
k-pop	post-teen pop	3	428729.5
r&b	trap	3	144727.5
southern hip hop	urban contemporary	3	160120.33333333337
edm	southern hip hop	3	113290.0
electro house	southern hip hop	3	113290.0
southern hip hop	tropical house	3	113290.0
big room	trap	3	542192.0
neo soul	tropical house	3	584769.5
uk pop	uk pop	3	476490.33333333326
dance pop	liquid funk	3	589781.0
liquid funk	pop	3	589781.0
liquid funk	tropical house	3	589781.0
afro dancehall	dance pop	3	36083.0
afropop	dance pop	3	36083.0
dance pop	ghanaian hip hop	3	36083.0
dance pop	swedish dancehall	3	36083.0
afro dancehall	pop	3	36083.0
afropop	pop	3	36083.0
ghanaian hip hop	pop	3	36083.0
pop	swedish dancehall	3	36083.0
afro dancehall	tropical house	3	36083.0
afropop	tropical house	3	36083.0
ghanaian hip hop	tropical house	3	36083.0
swedish dancehall	tropical house	3	36083.0
new orleans rap	pop rap	3	1800592.0
emo rap	miami hip hop	3	332065.5
australian pop	dance pop	3	446244.33333333326
pop rap	trap soul	3	245655.5
progressive house	trap	3	49997.33333333334
trap	uk dance	3	49997.33333333334
electro house	hip hop	3	60534.0
hip hop	house	3	60534.0
hip hop	progressive house	3	60534.0
hip hop	uk dance	3	60534.0
alternative r&b	rap	3	121229.33333333331
alternative r&b	southern hip hop	3	144740.0
electronic trap	pop rap	3	984724.0
canadian hip hop	dance pop	3	578510.3333333335
dance pop	toronto rap	3	485432.33333333326
canadian hip hop	pop rap	3	302243.33333333326
toronto rap	tropical house	3	485432.33333333326
canadian hip hop	edm	3	713686.5
canadian hip hop	electro house	3	713686.5
electro house	melodic rap	3	713686.5
florida rap	rap	3	216941.5
dance pop	detroit hip hop	3	95008.0
candy pop	pop	3	462208.0
emo rap	trap	3	402082.0
dance pop	francoton	3	545797.0
francoton	pop	3	545797.0
canadian hip hop	r&b	2	234451.0
canadian hip hop	soul	2	234451.0
canadian pop	soul	2	234451.0
hip hop	soul	2	234451.0
pop rap	soul	2	234451.0
rap	soul	2	234451.0
r&b	toronto rap	2	234451.0
soul	toronto rap	2	234451.0
