source	target	weight	avg_streams
hip hop	hip hop	545	4807216.231231231
hip hop	rap	368	4334994.87
pop	pop	273	6462683.284974094
hip hop	pop	256	5127730.142857143
dance pop	pop	246	6846058.61832061
pop	rap	183	4630510.991596638
pop	tropical house	175	6993895.588785048
electro	pop	173	6977533.037383177
pop	pop rap	164	6356333.847058822
pop rap	rap	152	4573148.843373493
rap	trap	147	5472824.626506024
hip hop	trap	147	4116960.706666666
hip hop	pop rap	129	4239533.115942028
rap	rap	121	4832823.785714285
pop rap	trap	103	5451639.771929825
electropop	pop	99	4318032.555555556
pop	trap	96	5246319.142857143
dance pop	pop rap	94	6650474.719298245
dance pop	tropical house	89	7466086.746031746
dance pop	electro	81	8313914.233333332
house	pop	78	6703352.84
dance	pop	78	7739100.16981132
dance pop	rap	70	6578730.0
latin	reggaeton	69	9191680.1
electro	tropical house	67	6718177.75
dance pop	hip hop	64	5498882.813953488
dance pop	dance pop	64	7388871.62962963
pop rap	pop rap	60	5403303.780487805
electro house	pop	59	7368683.630434782
trap	trap	57	4185075.0857142857
hip hop	reggaeton	55	7422943.8125
dance pop	electropop	50	5014901.523809523
dance pop	trap	48	5932220.029411765
pop	r&b	45	7804903.1
latin	pop	45	8223676.0
pop	reggaeton	43	7403235.818181817
hip hop	latin	42	7979760.090909091
dance pop	house	41	6465648.0625
electro	electropop	40	5171156.28125
electropop	tropical house	40	5377792.172413793
electro	pop rap	37	7248624.962962963
house	tropical house	36	6791982.884615385
tropical house	tropical house	35	6902983.677419355
reggaeton	reggaeton	35	11510254.0
electro	house	34	6811419.571428573
latin	latin	34	9191680.1
other	pop	33	4239322.461538462
pop rap	tropical house	33	7134183.7272727275
electro	hip hop	32	4038315.24
latin	tropical	32	6673176.333333332
reggaeton	tropical	31	6657430.875
reggaeton	trap	31	8136101.2
dance	tropical house	30	8554252.32
dance	dance pop	30	8891406.785714285
electro	electro	29	6265074.478260869
latin	trap	29	8164933.777777777
pop	rock	28	4471160.24
electro	rap	28	5875747.52631579
r&b	rap	28	4385248.95
pop rap	r&b	26	7327495.176470588
electro	electro house	25	5284142.294117647
dance	electro	24	7016035.333333332
electro house	tropical house	24	7573106.944444444
dance pop	electro house	24	9549144.333333334
rap	tropical house	24	5136297.2
electro	trap	22	5129172.176470588
hip hop	tropical house	22	4446805.882352942
hip hop	r&b	22	2362516.5
pop	urban contemporary	20	5543302.6
hip hop	other	19	2899672.625
moombahton	pop	18	2659777.111111111
electro house	rap	18	4544391.416666667
trap	tropical house	18	4046244.7692307686
pop	soul	18	4970687.066666666
pop	tropical	18	5729714.166666668
hip hop	urban contemporary	18	5768214.416666668
electro house	electropop	17	5036370.5
dance pop	latin	17	10922376.272727273
rap	reggaeton	17	12222923.166666664
pop rap	urban contemporary	17	6947667.0
hip hop	tropical	17	4644350.666666667
hip hop	rock	16	2342441.0
ninja	pop	16	3272891.4285714286
rap	urban contemporary	16	5457195.7
dance pop	r&b	16	9653235.642857144
indie pop	pop	16	4522194.285714285
dance	house	15	3901593.083333334
electro house	pop rap	15	2568178.090909091
electropop	pop rap	15	7257666.727272727
dance	electropop	14	3953761.461538462
dance	pop rap	14	5875281.5
country	pop	14	6666755.153846154
dance pop	reggaeton	14	10321851.666666666
electropop	rap	14	7309392.4
rap	soul	13	5799613.7272727275
trap	tropical	13	4061351.5
dance pop	other	13	2778348.0
electro house	hip hop	12	4933939.909090909
house	house	12	10896695.9
dancehall	pop	12	5576564.25
latin	pop rap	12	15231358.285714285
latin	rap	12	12537571.0
pop rap	soul	11	6454551.777777777
house	pop rap	11	2020119.7
pop rap	reggaeton	11	15231358.285714285
pop	pop rock	11	10077584.909090908
indie	pop	11	6042447.5
house	rap	11	4260210.857142857
r&b	trap	11	1206840.2
electro house	house	10	6749673.0
electro house	trap	10	4458030.0
hip hop	house	10	3841851.5
electropop	house	10	6156748.6
country	dance pop	10	8692052.666666666
trap	urban contemporary	10	7633355.285714285
house	trap	10	4213206.0
dance	electro house	9	2035610.4444444443
dance	rap	9	2998841.0
hip hop	soul	9	2359676.0
dance pop	dancehall	9	5855677.571428573
folk	hip hop	9	1664003.7142857143
electropop	r&b	9	6690803.714285715
other	tropical house	9	1702937.75
dance pop	urban contemporary	9	4352499.0
electropop	electropop	9	4574618.333333333
electropop	hip hop	9	6917479.375
electro	soul	9	10618288.57142857
dance pop	soul	9	11288556.714285715
other	rap	8	1425451.2857142857
dance pop	moombahton	8	3136338.7142857136
other	pop rap	8	2422129.8571428573
electro	indie pop	8	3895624.0
indie pop	tropical house	8	3365084.571428572
electropop	trap	8	5110051.5
soul	tropical house	8	14445206.333333336
dance pop	ninja	7	3572727.0
dance	hip hop	7	2700911.714285714
country	electropop	7	7563774.428571427
dancehall	electro	7	5855677.571428573
electro	latin	7	12236554.142857146
electro	reggaeton	7	12236554.142857146
pop rap	pop rock	7	9109261.0
funk	pop	7	17374151.0
electro	other	7	1799209.0
indie	tropical house	7	7539903.714285715
electro	indie	7	5687540.0
dance	trap	6	2998841.0
country	tropical house	6	7167566.833333332
dancehall	tropical house	6	5155564.166666667
latin	tropical house	6	8942673.833333334
reggaeton	tropical house	6	8942673.833333334
hip hop	indie	6	4810558.8
electropop	indie pop	6	5322964.0
tropical	tropical	6	2445358.25
r&b	r&b	6	6377092.75
hip hop	indie r&b	6	1039542.6666666665
electro	r&b	6	17666598.166666668
r&b	tropical house	6	21104290.6
k-pop	pop	6	3174116.333333333
electro house	electro house	5	6832940.4
dance	dance	5	4004225.8
pop rock	rap	5	12187315.8
pop	techno	5	8060333.4
folk	pop	5	4889367.8
other	rock	5	6858991.666666668
other	r&b	5	1395032.75
rock	tropical house	5	5331685.4
pop rap	rock	5	5035315.6
pop rock	tropical house	5	4792350.0
dance pop	pop rock	5	4804315.4
indie pop	pop rap	5	14313206.5
dance pop	funk	5	20124427.0
county rock	pop	5	6214577.75
county rock	dance pop	5	6214577.75
dubstep	rap	5	9562609.75
electropop	other	5	2038631.8
indie r&b	pop rap	5	1039542.6666666665
indie r&b	rap	5	1039542.6666666665
hip hop	indie pop	5	9828545.0
house	soul	5	12681570.0
dance pop	k-pop	5	2450032.5
electro	urban contemporary	5	8264489.4
electro house	indie pop	5	2534024.6
dance pop	indie pop	5	2360065.8
r&b	soul	5	1909031.5
dance	moombahton	4	3233657.75
dance	ninja	4	3233657.75
dance pop	tropical	4	11349538.0
dancehall	rap	4	9256387.75
dancehall	latin	4	11134260.0
dancehall	reggaeton	4	11134260.0
electro	folk	4	5950701.0
electro house	r&b	4	11379525.25
dance pop	rock	4	4582279.75
country pop	pop	4	7894892.666666668
country pop	dance pop	4	7894892.666666668
dubstep	hip hop	4	9562609.75
francoton	pop	4	5880638.0
dance pop	francoton	4	5880638.0
indie pop	rap	4	13336202.0
indie r&b	trap	4	1039542.6666666665
indie pop rap	rap	4	3161322.0
dubstep	pop	4	28645076.0
bachata	reggaeton	4	253429.0
other	other	4	2035592.5
francoton	hip hop	4	7846182.666666668
tropical house	urban contemporary	4	10211077.75
moombahton	trap	4	1955931.666666667
brazilian funk	latin	4	3524145.0
brazilian funk	reggaeton	4	3524145.0
soul	trap	4	1514433.666666667
adult standards	pop	4	1609128.0
dance pop	indie	4	5764495.25
francoton	latin	3	2500963.666666666
francoton	reggaeton	3	2500963.666666666
electropop	techno	3	13088845.0
country	electro	3	12553660.666666664
country	electro house	3	12553660.666666664
indie	rock	3	6815265.333333332
other	soul	3	1172365.333333333
r&b	rock	3	1172365.333333333
rock	soul	3	1172365.333333333
electro	rock	3	7943393.0
indie pop	r&b	3	11134752.0
pop	reggae	3	9162578.0
indietronica	rap	3	2337530.0
hip hop	indietronica	3	2337530.0
indie pop rap	pop rap	3	3161322.0
indie	rap	3	1388222.333333333
