artist_1	artist_2	count	song_ids
Quavo	Travis Scott	3	['0JYAsQJWIuaYUvZGF1qapT', '7foypmc7KZyU716Yv63BPe', '6urLjX35oXXRYtcH1b3dCh']
Cardi B	Migos	3	['1YZfcVLbbJwfizR5cDOp3q', '2qcG0nZ6S3zZV0UrkY5nFo', '4wFjTWCunQFKtukqrNijEt']
Post Malone	Ty Dolla $ign	3	['7wrDRQgHlvDnimrRHfQZxt', '65NwOZqoXny4JxqAPlfxRF', '3swc6WTsr7rl9DqQKQA55C']
Ozuna	Wisin	3	['1KSqYYJFyfTecXFk9M0prc', '7rwX0O3RlxqqIjQM8evm5E', '6jA8JUuPCGYjFcgw0AoM5T']
Emily Warren	The Chainsmokers	3	['5yNEdBlZMxpcVtGKz5NFk5', '3OtQmFLS5b3pTgIf44GQFJ', '5hrXLJJrnKraxRQntH0Vv9']
Kodak Black	Travis Scott	3	['1HLL8X0LH20F6Z9SLXLIjr', '0FZ4Dmg8jJJAPJnvBIzD9z', '7l3E7lcozEodtVsSTCkcaA']
Manuel Turizo	Piso 21	2	['33bnxcjePIkcmNjEFTJX0l', '1j6xOGusnyXq3l6IryKF3G']
Becky G	Natti Natasha	2	['6U2NuJILEOEpW2tVCuqKHb', '2ijef6ni2amuunRoKTlgww']
Drake	Michael Jackson	2	['36ONiya0OANYknz0GgJmwB', '6G8kHiVZ1jW7vHMPVRNZU0']
6ix9ine	Fetty Wap	2	['7q1ikCoQLytPP5TTzDy7JK', '0zl3PdjIl320fK0pxBGWNR']
A Boogie Wit da Hoodie	Fetty Wap	2	['7q1ikCoQLytPP5TTzDy7JK', '0zl3PdjIl320fK0pxBGWNR']
Bad Bunny	Ozuna	2	['3V8UKqhEK5zBkBb6d6ub8i', '7rwX0O3RlxqqIjQM8evm5E']
Darell	Ozuna	2	['3V8UKqhEK5zBkBb6d6ub8i', '59PYgzOiOjGDzjDT5N5oOX']
